rep,id,A1,tau1,A2,tau2
6,40,0.238094050502938,1.61452437483777,0.354276749237215,22.4494072776254
7,40,0.224463583308071,1.41158718595045,0.360385567332098,26.9047082026099
8,40,0.24776830046601,4.84349632135787,0.316642852229709,14.2558407394382
9,40,0.250442305227816,1.9740000431584,0.346863175150836,18.4476400879535
10,40,0.275288237426212,3.92293833900384,0.32398839447215,11.3461495136592
1,41,0.206015338276282,1.7406065379224,0.345438198751263,36.7954205762346
2,41,0.184461886451526,0.882284895722476,0.370945819039326,60.5747505534913
3,41,0.214746315223157,2.42844111112942,0.328722789121938,33.0189376277122
4,41,0.195026780971645,1.78861659826975,0.348098226036099,39.2893034001188
5,41,0.21518930108161,3.35544717410144,0.317152017203255,30.2829012631456
6,41,0.251837044787105,6.76965203205322,0.293012682286658,16.6636500326744
7,41,0.185820522742851,1.01835508678996,0.365207082161814,57.2900001092523
8,41,0.196694220213264,1.35259319625888,0.356098774871924,43.578891896509
9,41,0.247265929038204,6.89531908270546,0.294416663856218,16.636235944846
10,41,0.186775510045065,1.83698436017348,0.337276775453791,53.895124613952
1,42,0.234599473459721,11.145931318093,0.276197711053467,18.2643054723739
2,42,0.175435980567373,2.44345049463024,0.325324179779798,61.1415162447794
3,42,0.180483280373247,3.05456151435047,0.317750379914608,53.0034262739069
4,42,0.164386080387273,1.53773508613598,0.344509007801478,78.9229342281693
5,42,0.215198258094632,7.64849724961367,0.281552185177064,29.848708313665
6,42,0.184646516155069,2.60827148381448,0.321781538899915,53.760429634459
7,42,0.167607659262487,1.28349064659227,0.346603589358035,86.3177934508156
8,42,0.206275914549901,5.58542741577673,0.297179096106891,31.602881778976
9,42,0.171583978542444,2.63781106951109,0.323644713340296,62.0756615481619
10,42,0.168106853144543,1.7500198138494,0.333774429397745,81.2209912226094
1,23,0.237665171818632,2.53288780683051,0.338977137311139,19.3318771705729
2,23,0.236844848241878,1.82996779602867,0.350398200219036,21.4912066361674
3,23,0.252791061260391,2.30996232625258,0.340795367340799,17.289223764916
4,23,0.24256648197763,2.3534999385278,0.334019326052016,21.8265117738008
5,23,0.229530014940748,1.63194509087207,0.348013100519794,27.7868550530341
6,23,0.240932145912533,2.82277816860315,0.333014508341678,18.7949128000362
7,23,0.235269753104017,2.99628186297086,0.327915652102861,21.0232136777724
8,23,0.227417094470601,2.02847122906154,0.345640910473326,23.8262945282436
9,23,0.247270708166458,2.21101924886243,0.350801823033026,15.7496365849098
10,23,0.232240884928918,2.32229287685081,0.332342800867275,25.8765461039392
1,24,0.146884145323671,1.58681154369936,0.332253603857139,133.146194483621
2,24,0.136728477596893,1.67519045713171,0.333479056207323,150.422901588941
3,24,0.14785039518513,2.41145259040427,0.317055018051879,118.96728846514
4,24,0.153835895421459,4.39092392089446,0.296317481084446,92.3029697463569
5,24,0.153472202995699,2.52174555191454,0.313358591251563,111.126488696454
6,24,0.155114467335129,1.811005695486,0.333083451189178,98.7095297548685
7,24,0.158889565469753,5.01616659536999,0.2924916865884,80.5909408962437
8,24,0.153553836304619,2.5326742219939,0.314805613041969,106.823175168062
9,24,0.156207356811653,2.29504355229874,0.322556959733353,95.0794563961022
10,24,0.170632851722083,4.48470444808105,0.296951085877784,66.8533932843392
1,25,0.21868789127321,4.07824641231663,0.313586953815762,25.610236863748
2,25,0.225605565331556,4.84209855921442,0.306864073592612,23.0381056968369
3,25,0.202780103489568,3.2974261286877,0.314932627375721,37.9679584426623
4,25,0.195239264368128,1.63669615129594,0.344473879273056,46.2295227611355
5,25,0.258181722904267,6.70196801985161,0.297601159885424,14.0884469589863
6,25,0.213850206084095,3.20885608237713,0.319676760997524,30.4282201939618
7,25,0.197051032020806,1.51386974532034,0.350255352681285,43.2604522022873
8,25,0.199973832126918,1.92702165389983,0.339781673483912,40.244157778098
9,25,0.216057309464741,3.07876673109144,0.323045797689037,28.6850081377143
10,25,0.222872176572676,3.85469140702642,0.311130789151717,27.2431895037001
1,26,0.1084969644488,7.64472571854049,0.259156846423744,344.888290528686
2,26,0.112791043249058,16.3673153487392,0.237061601286845,265.967205541412
3,26,0.0984466049751773,18.668857201696,0.231557812528584,396.110638933614
4,26,0.10791404271982,7.69472604269107,0.259390677012078,346.306116738853
5,26,0.114293917939688,15.7710309245564,0.236278552491546,271.784934390704
6,26,0.0984905768140025,18.6820436319075,0.232162792956635,386.664339517717
7,26,0.0919267415179679,5.92239846829096,0.262489177857451,646.995513112105
8,26,0.112169623652598,16.0110593383166,0.237361956527931,272.733905056274
9,26,0.097485363794516,18.7688891280768,0.232665702987437,390.146928359863
10,26,0.125064602580722,34.275603949663,0.21724973578934,172.265178586356
1,27,0.218617301953082,1.33968770887976,0.365699010760992,27.4362907545668
2,27,0.240661137687143,2.50462338832366,0.337266104491228,19.5058758548181
3,27,0.23410393240716,1.49527876883453,0.356422469767784,24.4162725776927
4,27,0.222192895657888,1.37586772748847,0.355391585078245,31.1203960258847
5,27,0.226943068701545,1.71255162906063,0.351050418521695,25.7208457167494
6,27,0.232327752637243,1.61586298576855,0.34860803965419,26.8941851515715
7,27,0.249995007044872,1.86090268603964,0.343275830799161,21.2161603864058
8,27,0.229259126527032,1.8997867313775,0.3475379865704,24.0033926556793
9,27,0.230642888247331,1.63031647399522,0.348178186170364,27.3768843318318
10,27,0.244395779556006,3.03315774728054,0.324765454860572,20.1080576027753
1,28,0.0856455140865569,3.8036923969824,0.280708152891563,770.727997379189
2,28,0.133482688606418,8.15849941599659,0.266444392497752,151.48033938174
3,28,0.114014056971932,5.01328452111717,0.280075000882879,269.736497551849
4,28,0.0932126576014425,4.30391938470976,0.275590918369874,613.410205782193
5,28,0.135129056274812,8.18152494916844,0.265967784625356,147.379013010086
6,28,0.0971815910041481,2.24613059122892,0.300340413532302,584.096427866338
7,28,0.120466745015015,7.61143035132682,0.264074255497715,229.110605227466
8,28,0.128935014702353,8.99113904503901,0.26257095929015,166.50592783211
9,28,0.139863675955084,10.4974391138986,0.258375702162992,127.014170755186
10,28,0.107057672506206,4.12710498977609,0.283662247922835,358.733575910786
1,29,0.21963470227903,3.07392674654454,0.326640342993999,25.3326580264742
2,29,0.24262220725075,5.00149829222622,0.304176747025966,19.3493222862907
3,29,0.225880277821749,2.49497662556735,0.334251796605848,24.7912227705976
4,29,0.215932106250358,2.54609607954468,0.329702365332296,30.4054836675306
5,29,0.240996954114639,5.03734023885512,0.304776382256205,19.3534178720177
6,29,0.231836328466628,2.68761099487629,0.331572129505748,22.6339245153146
7,29,0.212982237532054,1.89057612662338,0.34174014270459,33.3642082294522
8,29,0.180974771405812,0.84671303359933,0.3687928872311,69.5044525860421
9,29,0.194212343404015,1.56980693629516,0.34728544512504,46.1352272236247
10,29,0.23210430729519,4.00360733789119,0.313357266959779,22.3950564839624
