time,REF_raw,BG,ROI_raw,id,exp_tag,ROI,REF,intensity
20.879800000000003,10114.708,543.013,14225.819,4,glucose_005,13683.12329,9572.01229,0.6063577748344393
21.2337,11484.729,543.436,13796.295,4,glucose_005,13253.59929,10942.03329,0.6713860767428582
21.587600000000002,10600.063,540.39,13865.397,4,glucose_005,13322.70129,10057.36729,0.6203218289374998
21.941499999999998,11582.354,541.652,14014.648,4,glucose_005,13471.95229,11039.65829,0.6885359646343233
22.2954,10957.333,539.672,13492.755,4,glucose_005,12950.05929,10414.63729,0.6243906183448409
22.649299999999997,11406.687,550.168,13701.527,4,glucose_005,13158.83129,10863.99129,0.6618311294011275
23.0032,11265.187,535.79,13825.651,4,glucose_005,13282.95529,10722.49129,0.6593725690141597
23.357100000000003,11417.604,542.724,13471.648,4,glucose_005,12928.95229,10874.90829,0.6509226725028705
23.711,12173.208,530.445,13377.464,4,glucose_005,12834.76829,11630.51229,0.6910784333326054
24.0649,10868.667,548.576,13211.331,4,glucose_005,12668.63529,10325.97129,0.6056213957124716
24.418799999999997,10674.083,550.256,13255.061,4,glucose_005,12712.36529,10131.38729,0.5962600937504834
24.7727,10332.479,548.639,13769.358,4,glucose_005,13226.66229,9789.78329,0.5994649646829954
25.1265,9777.458,533.502,13772.794,4,glucose_005,13230.09829,9234.76229,0.5656258567762614
25.480400000000003,10305.208,535.585,14222.135,4,glucose_005,13679.43929,9762.51229,0.618258865775905
25.8343,10219.375,541.378,14146.389,4,glucose_005,13603.69329,9676.67929,0.6094297377470023
26.188200000000002,10717.813,544.515,13941.629,4,glucose_005,13398.93329,10175.11729,0.6311754696056227
26.542099999999998,9517.521,545.843,13737.558,4,glucose_005,13194.862290000001,8974.82529,0.5482407689357135
26.896,12719.562,526.01,13659.034,4,glucose_005,13116.33829,12176.86629,0.7394156006211794
27.249899999999997,10900,544.492,13660.092,4,glucose_005,13117.39629,10357.30429,0.6289771057524117
27.6038,10791.667,542.472,13647.473,4,glucose_005,13104.77729,10248.97129,0.6217995223919728
27.957700000000003,9852.333,532.883,13782.191,4,glucose_005,13239.49529,9309.63729,0.5706169304249723
28.3116,10782.479,539.02,13223.802,4,glucose_005,12681.10629,10239.78329,0.6011576403629918
28.6655,11662.813,547.166,13444.272,4,glucose_005,12901.57629,11120.11729,0.6641904176425715
29.019399999999997,10224.25,545.217,13350.957,4,glucose_005,12808.26129,9681.55429,0.5740843749097512
29.3733,9582.958,550.386,13440.661,4,glucose_005,12897.96529,9040.26229,0.5398122027583253
29.727199999999996,9880.042,554.007,13397.807,4,glucose_005,12855.11129,9337.34629,0.555699197035371
30.0811,10215.771,532.445,13490.246,4,glucose_005,12947.55029,9673.07529,0.5798192602483911
30.434999999999995,10981,558.125,13715.726,4,glucose_005,13173.03029,10438.30429,0.6365845679197587
30.788899999999998,11076.896,547.338,13850.471,4,glucose_005,13307.77529,10534.20029,0.6490041789868585
31.1428,9244.083,536.074,13781.388,4,glucose_005,13238.69229,8701.38729,0.5333030283654996
31.4966,9467.125,549.403,13892.217,4,glucose_005,13349.52129,8924.42929,0.5515521832886896
0,6584.535,517.361,9875.919,40,glucose_005,9345.11233,6053.72833,0.6226418480470575
0.35389999999999944,7976.163,519.577,9933.404,40,glucose_005,9402.59733,7445.35633,0.770484982428429
0.7077999999999998,7164.395,551.566,9644.704,40,glucose_005,9113.89733,6633.5883300000005,0.6654010796604283
1.0617,7839.953,543.784,9579.921,40,glucose_005,9049.11433,7309.1463300000005,0.7279534101397045
1.4155999999999995,7605.163,543.658,9508.316,40,glucose_005,8977.50933,7074.35633,0.6989943240593511
1.7694999999999999,7742.791,527.155,9643.202,40,glucose_005,9112.39533,7211.98433,0.7232995255138629
2.1234,7544.465,533.366,9278.168,40,glucose_005,8747.36133,7013.65833,0.6752312366309182
2.4772999999999996,7735.07,542.726,9517.039,40,glucose_005,8986.23233,7204.26333,0.7125216654708886
2.8312,7927.186,533.593,9548.28,40,glucose_005,9017.47333,7396.37933,0.73406563924885
3.1851000000000003,7341.233,519.126,9645.474,40,glucose_005,9114.66733,6810.42633,0.683197037764898
3.5389999999999997,7774.558,545.297,9701.192,40,glucose_005,9170.38533,7243.75133,0.7311087315439653
3.8929,6931.907,538.251,9753.12,40,glucose_005,9222.31333,6401.10033,0.6497186910107442
4.2467999999999995,7463.256,552.875,9722.052,40,glucose_005,9191.24533,6932.44933,0.7012807459016258
4.6007,8841.791,531.166,9603.452,40,glucose_005,9072.64533,8310.98433,0.8298837296873671
4.954599999999999,8592.953,533.159,9757.578,40,glucose_005,9226.77133,8062.14633,0.8187122468204161
5.3085,8854.326,546.296,9700.247,40,glucose_005,9169.44033,8323.51933,0.8400026847078581
5.6624,8231.605,518.447,9652.517,40,glucose_005,9121.71033,7700.79833,0.773112828541613
6.0161999999999995,7416.535,533.595,9654.185,40,glucose_005,9123.37833,6885.72833,0.6914112180462624
6.370099999999999,7658.535,538.96,9660.745,40,glucose_005,9129.93833,7127.72833,0.7162255925498462
6.724,9034.907,540.376,9737.632,40,glucose_005,9206.82533,8504.10033,0.8617258719190249
7.0779,8261.512,540.736,9648.903,40,glucose_005,9118.09633,7730.705330000001,0.7758078125095935
7.431799999999999,8148.558,531.772,9619.844,40,glucose_005,9089.03733,7617.75133,0.7620360755607161
7.7857,7711.14,528.331,9573.745,40,glucose_005,9042.93833,7180.33333,0.7146362266454752
