time,BG,ROI_raw,REF_raw,id,exp_tag,ROI,REF,intensity
19.2596,983.664,7905.553,10687.255,87,glucose_005,6918.80877,9700.51077,0.750960497
19.6135,993.767,8712.158,10712.298,87,glucose_005,7725.41377,9725.55377,0.840673295
19.9674,999.915,6800.974,10586.803,87,glucose_005,5814.22977,9600.05877,0.624535666
20.3213,999.988,7695.237,9966.399,87,glucose_005,6708.49277,8979.65477,0.674024619
20.6752,982.327,7801.211,10299.735,87,glucose_005,6814.46677,9312.99077,0.710088066
21.0291,992.211,7905.5,10674.726,87,glucose_005,6918.75577,9687.98177,0.749984825
21.383,990.227,7874.895,9706.298,87,glucose_005,6888.15077,8719.55377,0.672029082
21.7369,998.224,8346.737,10158.697,87,glucose_005,7359.99277,9171.95277,0.755318915
22.0908,999.423,7599.947,10632.38,87,glucose_005,6613.20277,9645.63577,0.71372985
22.4446,992.179,9314.842,9645.735,87,glucose_005,8328.09777,8658.99077,0.806871275
22.7985,1003.497,7869.368,10259.735,87,glucose_005,6882.62377,9272.99077,0.714109845
23.1524,984.618,7607.684,10410.817,87,glucose_005,6620.93977,9424.07277,0.698151107
23.5063,995.165,8024.421,10918.904,87,glucose_005,7037.67677,9932.15977,0.782103405
23.8602,1004.288,7044,10842.428,87,glucose_005,6057.25577,9855.68377,0.667965198
24.2141,997.931,8935.974,11195.283,87,glucose_005,7949.22977,10208.53877,0.907987345
24.568,994.409,7251.421,11244.98,87,glucose_005,6264.67677,10258.23577,0.719055658
24.9219,992.017,7612.105,9897.98,87,glucose_005,6625.36077,8911.23577,0.660600091
25.2758,997.135,7969.632,9156.702,87,glucose_005,6982.88777,8169.95777,0.638331148
25.6297,993.861,7268.211,8764.663,87,glucose_005,6281.46677,7777.91877,0.546657905
25.9836,989.982,8448.658,8755.452,87,glucose_005,7461.91377,7768.70777,0.648619759
26.3375,1005.691,7473.447,9534.875,87,glucose_005,6486.70277,8548.13077,0.620420756
26.6914,992.987,7762.105,10427.298,87,glucose_005,6775.36077,9440.55377,0.715683588
27.0453,1001.201,6747.868,9626.562,87,glucose_005,5761.12377,8639.81777,0.556932999
27.3992,993.561,6913.5,9808.375,87,glucose_005,5926.75577,8821.63077,0.585001623
27.7531,996.198,7625.342,9594.303,87,glucose_005,6638.59777,8607.55877,0.639363023
28.107,993.29,7350.316,8489.408,87,glucose_005,6363.57177,7502.66377,0.534204563
28.4609,995.719,7260.342,8049.351,87,glucose_005,6273.59777,7062.60677,0.495761572
28.8147,996.984,8292.5,7904.74,87,glucose_005,7305.75577,6917.99577,0.565505203
29.1686,1002.407,7161.684,8769.38,87,glucose_005,6174.93977,7782.63577,0.537713072
29.5225,986.969,8145.553,9078.471,87,glucose_005,7158.80877,8091.72677,0.648146431
29.8764,994.265,6865.553,8577.49,87,glucose_005,5878.80877,7590.74577,0.499303882
30.2303,998.773,7409.658,9425.163,87,glucose_005,6422.91377,8438.41877,0.606435098
30.5842,996.685,6684.5,8884.217,87,glucose_005,5697.75577,7897.47277,0.503481051
30.9381,1002.987,8274.263,7926.841,87,glucose_005,7287.51877,6940.09677,0.565895676
31.292,1001.155,7997.921,9084.125,87,glucose_005,7011.17677,8097.38077,0.635223625
31.6459,989.514,7693.263,8145.298,87,glucose_005,6706.51877,7158.55377,0.537172287
0,1001.156,6894.026,10980.416,88,glucose_005,5889.27606,9975.66606,0.571234839
0.3539,1000.869,8070.359,10971.531,88,glucose_005,7065.60906,9966.78106,0.684723754
0.7078,1003.319,7645.564,10929.846,88,glucose_005,6640.81406,9925.09606,0.640865527
1.0617,996.525,8766.692,11209.573,88,glucose_005,7761.94206,10204.82306,0.770170265
1.4156,1012.421,7900.923,11059.919,88,glucose_005,6896.17306,10055.16906,0.674230509
1.7695,1003.392,7872.179,11197.988,88,glucose_005,6867.42906,10193.23806,0.680639612
2.1234,1008.816,8283.385,10992.871,88,glucose_005,7278.63506,9988.12106,0.706878243
2.4773,1006.84,8294.051,11113.554,88,glucose_005,7289.30106,10108.80406,0.716467571
2.8312,998.349,7432.333,11064.725,88,glucose_005,6427.58306,10059.97506,0.628717391
3.185,1010.583,7655.641,11312.039,88,glucose_005,6650.89106,10307.28906,0.666553728
3.6882,996.832,8259.154,11202.388,88,glucose_005,7254.40406,10197.63806,0.719303556
4.0421,1011.285,8289.641,10959.874,88,glucose_005,7284.89106,9955.12406,0.705148538
4.396,1006.197,8338.974,10787.674,88,glucose_005,7334.22406,9782.92406,0.697643782
4.7499,1010.66,7927.795,10803.407,88,glucose_005,6923.04506,9798.65706,0.659590798
5.1038,1005.586,7882.026,10316.202,88,glucose_005,6877.27606,9311.45206,0.622651073
5.4577,1006.326,8532.795,11045.438,88,glucose_005,7528.04506,10040.68806,0.734947906
5.8116,1000.314,8020.462,10745.073,88,glucose_005,7015.71206,9740.32306,0.664440337
6.1655,1009.815,7824.436,10481.267,88,glucose_005,6819.68606,9476.51706,0.628382386
6.5194,1002.231,8185.282,10491.77,88,glucose_005,7180.53206,9487.02006,0.662364909
6.8733,1001.89,8013.923,10624.163,88,glucose_005,7009.17306,9619.41306,0.655580804
7.2272,1002.442,7912.923,10609.045,88,glucose_005,6908.17306,9604.29506,0.645118616
7.5811,993.704,8368.179,10752.073,88,glucose_005,7363.42906,9747.32306,0.697872909
7.935,999.369,7475.821,10620.438,88,glucose_005,6471.07106,9615.68806,0.605016762
8.2889,1004.932,8473.744,10635.199,88,glucose_005,7468.99406,9630.44906,0.699390171
8.6428,995.079,8174.282,10580.087,88,glucose_005,7169.53206,9575.33706,0.667506891
8.9967,996.667,7590.487,10686.458,88,glucose_005,6585.73706,9681.70806,0.6199651
9.3506,997.52,8159.538,10555.52,88,glucose_005,7154.78806,9550.77006,0.664425107
9.7044,1012.229,8385.769,10453.034,88,glucose_005,7381.01906,9448.28406,0.678078759
10.0583,1004.769,8901.308,10701.188,88,glucose_005,7896.55806,9696.43806,0.744493538
10.4122,1010.719,7585.333,10757.148,88,glucose_005,6580.58306,9752.39806,0.624002984
10.7661,996.768,8790.59,10628.394,88,glucose_005,7785.84006,9623.64406,0.728544194
11.12,992.958,8198.128,10657.798,88,glucose_005,7193.37806,9653.04806,0.675162366
11.4739,997.079,8731,10734.352,88,glucose_005,7726.25006,9729.60206,0.730928187
11.8278,1011.318,7989.487,10326.834,88,glucose_005,6984.73706,9322.08406,0.633102383
12.1817,1014.182,8227.308,10316.876,88,glucose_005,7222.55806,9312.12606,0.65395936
12.5356,1017.506,8530.538,10666.635,88,glucose_005,7525.78806,9661.88506,0.707008642
12.8895,1012.707,8012.41,10934.593,88,glucose_005,7007.66006,9929.84306,0.676591103
13.2434,1006.386,8602.744,10371.716,88,glucose_005,7597.99406,9366.96606,0.69200426
13.5973,998.409,8317.615,10682.781,88,glucose_005,7312.86506,9678.03106,0.68815369
13.9512,1004.797,8127.487,10720.23,88,glucose_005,7122.73706,9715.48006,0.672855875
14.3051,1011.715,8479.641,10972.233,88,glucose_005,7474.89106,9967.48306,0.724438038
14.659,1000.778,8638.282,10845.352,88,glucose_005,7633.53206,9840.60206,0.730395478
15.0129,1006.086,8005.333,10569.722,88,glucose_005,7000.58306,9564.97206,0.651071658
15.3668,1012.243,7164.513,10502,88,glucose_005,6159.76306,9497.25006,0.568817242
15.7207,1010.296,7635.077,10329.916,88,glucose_005,6630.32706,9325.16606,0.601177057
16.0745,1006.768,7673.282,10965.259,88,glucose_005,6668.53206,9960.50906,0.645836596
16.4284,1001.043,8236.718,10888.581,88,glucose_005,7231.96806,9883.83106,0.695012611
16.7823,1006.57,7992.923,10834.559,88,glucose_005,6988.17306,9829.80906,0.667912552
17.1362,998.485,7606.641,10836.874,88,glucose_005,6601.89106,9832.12406,0.631141264
17.4901,993.77,8482.154,10232.809,88,glucose_005,7477.40406,9228.05906,0.670922083
17.844,1004.596,7509.231,10510.174,88,glucose_005,6504.48106,9505.42406,0.601166847
18.1979,998.893,8074.923,10286.312,88,glucose_005,7070.17306,9281.56206,0.63806069
18.5518,1007.797,8680.718,10495.443,88,glucose_005,7675.96806,9490.69306,0.708340313
18.9057,1005.474,6809.949,10682.028,88,glucose_005,5805.19906,9677.27806,0.546237118
19.2596,1001.913,7674.41,10550.034,88,glucose_005,6669.66006,9545.28406,0.619018215
19.6135,1007.25,6728.154,10292.73,88,glucose_005,5723.40406,9287.98006,0.516876222
19.9674,1012.249,8022.359,10607.214,88,glucose_005,7017.60906,9602.46406,0.655213343
20.3213,1015.866,7512.974,10641.901,88,glucose_005,6508.22406,9637.15106,0.609848605
20.6752,1004.945,7955.564,10573.317,88,glucose_005,6950.81406,9568.56706,0.646685983
21.0291,1009.611,8378.795,10764.112,88,glucose_005,7374.04506,9759.36206,0.699742237
21.383,1006.564,7754.59,10589.68,88,glucose_005,6749.84006,9584.93006,0.629061784
21.7369,1007.756,7482.308,10326.199,88,glucose_005,6477.55806,9321.44906,0.587091262
22.0908,1005.368,9526,10415.612,88,glucose_005,8521.25006,9410.86206,0.779728825
22.4446,1011.293,7408.282,10947.337,88,glucose_005,6403.53206,9942.58706,0.619055894
22.7985,1007.611,7985.256,10107.352,88,glucose_005,6980.50606,9102.60206,0.617821955
23.1524,1003.307,7826.615,10158.913,88,glucose_005,6821.86506,9154.16306,0.607201227
23.5063,1009.106,8103.513,10234.725,88,glucose_005,7098.76306,9229.97506,0.637080159
23.8602,1003.437,8281.641,10184.593,88,glucose_005,7276.89106,9179.84306,0.649519212
24.2141,1012.804,7060.154,10592.596,88,glucose_005,6055.40406,9587.84606,0.564514436
24.568,1004.705,7277.667,10773.486,88,glucose_005,6272.91706,9768.73606,0.595825098
24.9219,1000.074,7505.923,10415.441,88,glucose_005,6501.17306,9410.69106,0.594872805
25.2758,997.776,7371.897,10691.795,88,glucose_005,6367.14706,9687.04506,0.599717984
25.6297,1002.458,7043.385,10735.528,88,glucose_005,6038.63506,9730.77806,0.571343411
25.9836,1009.08,8239.359,10442.441,88,glucose_005,7234.60906,9437.69106,0.663883227
26.3375,994.817,8748.256,10359.991,88,glucose_005,7743.50606,9355.24106,0.704374292
26.6914,1000.699,7033.564,10001.772,88,glucose_005,6028.81406,8997.02206,0.527401726
27.0453,1007.571,7513.41,10560.18,88,glucose_005,6508.66006,9555.43006,0.604717726
27.3992,997.325,8262.538,10794.452,88,glucose_005,7257.78806,9789.70206,0.690851378
27.7531,1007.161,6936.564,10408.443,88,glucose_005,5931.81406,9403.69306,0.542371482
28.107,1003.072,6667.641,10339.854,88,glucose_005,5662.89106,9335.10406,0.514006064
28.4609,998.16,7649.385,10865.205,88,glucose_005,6644.63506,9860.45506,0.637057985
28.8147,1012.471,7043.846,10313.843,88,glucose_005,6039.09606,9309.09306,0.54662587
29.1686,999.102,7850.231,10442,88,glucose_005,6845.48106,9437.25006,0.62814558
29.5225,1003.771,7736.205,10154.933,88,glucose_005,6731.45506,9150.18306,0.598893508
29.8764,1000.495,7114.231,10489.736,88,glucose_005,6109.48106,9484.98606,0.56344547
30.2303,1000.039,8029.282,10116.879,88,glucose_005,7024.53206,9112.12906,0.622369259
30.5842,1004.521,8022.41,10553.214,88,glucose_005,7017.66006,9548.46406,0.651533449
30.9381,1005.901,7712.513,10134.466,88,glucose_005,6707.76306,9129.71606,0.595450763
31.292,1014.437,7659.026,10155.792,88,glucose_005,6654.27606,9151.04206,0.592082517
31.6459,1007.655,7314.282,10162.135,88,glucose_005,6309.53206,9157.38506,0.561797108
0,999.56,8012.25,7195.091,89,glucose_005,7002.11825,6184.95925,0.645793305
0.3539,995.693,7945.75,6954.824,89,glucose_005,6935.61825,5944.69225,0.614811259
0.7078,1006.347,10628.591,6704.975,89,glucose_005,9618.45925,5694.84325,0.816797762
1.0617,1001.326,8768.682,6886.754,89,glucose_005,7758.55025,5876.62225,0.679885231
1.4156,1010.872,9364.727,6488.411,89,glucose_005,8354.59525,5478.27925,0.682490854
1.7695,1020.05,10065.659,6953.859,89,glucose_005,9055.52725,5943.72725,0.802601319
2.1234,1000.793,8683,6993.151,89,glucose_005,7672.86825,5983.01925,0.684550349
2.4773,1005.05,9617.023,6817.473,89,glucose_005,8606.89125,5807.34125,0.745333973
2.8312,1005.285,7923.568,6915.027,89,glucose_005,6913.43625,5904.89525,0.608742208
3.185,1007.281,8173.932,7156.676,89,glucose_005,7163.80025,6146.54425,0.656601296
3.6882,1010.001,9551.136,7063.926,89,glucose_005,8541.00425,6053.79425,0.771016815
4.0421,1016.977,8981.932,6922.205,89,glucose_005,7971.80025,5912.07325,0.702786595
4.396,1000.407,8401.795,6731.661,89,glucose_005,7391.66325,5721.52925,0.630640054
4.7499,995.378,9150.864,6713.723,89,glucose_005,8140.73225,5703.59125,0.6923714
5.1038,1004.967,9155.659,6676.219,89,glucose_005,8145.52725,5666.08725,0.688223842
5.4577,1006.345,10167.614,6674.593,89,glucose_005,9157.48225,5664.46125,0.773502908
5.8116,1001.871,9337.023,6760.721,89,glucose_005,8326.89125,5750.58925,0.714039925
6.1655,1002.425,10253.25,6458.971,89,glucose_005,9243.11825,5448.83925,0.751016986
6.5194,1008.337,8856.614,6965.921,89,glucose_005,7846.48225,5955.78925,0.696853641
6.8733,1000.05,9420.818,7087.479,89,glucose_005,8410.68625,6077.34725,0.76220666
7.2272,1002.605,10070.341,6706.45,89,glucose_005,9060.20925,5696.31825,0.769590553
7.5811,1011.555,9558.864,6967.882,89,glucose_005,8548.73225,5957.75025,0.75947112
7.935,1013.085,8790.455,6702.136,89,glucose_005,7780.32325,5692.00425,0.660374222
8.2889,1015.603,8825.5,7118.481,89,glucose_005,7815.36825,6108.34925,0.711869788
8.6428,1009.533,8956.841,6798.611,89,glucose_005,7946.70925,5788.47925,0.685928834
8.9967,1006.302,9145.773,6729.591,89,glucose_005,8135.64125,5719.45925,0.693863456
9.3506,1001.961,9405.136,6991.45,89,glucose_005,8395.00425,5981.31825,0.748764225
9.7044,1019.849,7863.909,6867.091,89,glucose_005,6853.77725,5856.95925,0.59858998
10.0583,1016.566,10082.295,6870.75,89,glucose_005,9072.16325,5860.61825,0.792832683
10.4122,1011.5,8929.205,6919.649,89,glucose_005,7919.07325,5909.51725,0.697836401
10.7661,1011.397,10034.773,7255.308,89,glucose_005,9024.64125,6245.17625,0.840430686
11.12,1016.007,9468.932,7099.366,89,glucose_005,8458.80025,6089.23425,0.768066292
11.4739,1010.433,8494.227,6940.442,89,glucose_005,7484.09525,5930.31025,0.66182623
11.8278,1017.752,8889.841,7113.601,89,glucose_005,7879.70925,6103.46925,0.717156946
12.1817,1018.971,8954.955,6959.496,89,glucose_005,7944.82325,5949.36425,0.704826224
12.5356,1024.381,9612.318,6768.698,89,glucose_005,8602.18625,5758.56625,0.738670005
12.8895,1020.175,9400.295,6813.837,89,glucose_005,8390.16325,5803.70525,0.726110997
13.2434,1003.237,9728.455,6821.834,89,glucose_005,8718.32325,5811.70225,0.755550641
13.5973,1012.376,10520.205,6954.339,89,glucose_005,9510.07325,5944.20725,0.842956299
13.9512,1025.853,9386.273,6502.911,89,glucose_005,8376.14125,5492.77925,0.686062044
14.3051,1012.775,8988.409,6500.182,89,glucose_005,7978.27725,5490.05025,0.653149651
14.659,1017.218,9300.75,6771.221,89,glucose_005,8290.61825,5761.08925,0.712227563
15.0129,1010.602,10892.273,6891.062,89,glucose_005,9882.14125,5880.93025,0.866611286
15.3668,1009.823,9563.455,6445.682,89,glucose_005,8553.32325,5435.55025,0.693275185
15.7207,1020.579,8842.477,6603.758,89,glucose_005,7832.34525,5593.62625,0.653299796
16.0745,1003.585,9121.682,6794.345,89,glucose_005,8111.55025,5784.21325,0.699641261
16.4284,1009.743,9304.727,6351.977,89,glucose_005,8294.59525,5341.84525,0.660714376
16.7823,1018.21,8205.955,6401.361,89,glucose_005,7195.82325,5391.22925,0.578489582
17.1362,1011.578,9069.091,6236.295,89,glucose_005,8058.95925,5226.16325,0.628042721
17.4901,1018.341,9588.75,6505.012,89,glucose_005,8578.61825,5494.88025,0.70291503
17.844,1013.317,9383.705,6647.43,89,glucose_005,8373.57325,5637.29825,0.703896963
18.1979,1011.461,8955.568,6416.992,89,glucose_005,7945.43625,5406.86025,0.640604739
18.5518,1020.857,8980.705,6838.058,89,glucose_005,7970.57325,5827.92625,0.692677147
18.9057,1005.295,9366.114,6601.861,89,glucose_005,8355.98225,5591.72925,0.696740248
19.2596,1012.848,9120.523,6647.434,89,glucose_005,8110.39125,5637.30225,0.681773915
19.6135,1014.035,9255.023,6347.339,89,glucose_005,8244.89125,5337.20725,0.656184933
19.9674,1011.763,8384.182,6701.725,89,glucose_005,7374.05025,5691.59325,0.6258456
20.3213,1028.89,8202.75,6607.217,89,glucose_005,7192.61825,5597.08525,0.600310843
20.6752,1008.51,10153.523,6784.708,89,glucose_005,9143.39125,5774.57625,0.787326155
21.0291,1007.898,8772.386,6404.122,89,glucose_005,7762.25425,5393.99025,0.624345917
21.383,1020.486,8004.432,6598.267,89,glucose_005,6994.30025,5588.13525,0.582825353
21.7369,1012.363,9384.273,6545.463,89,glucose_005,8374.14125,5535.33125,0.691211814
22.0908,1002.359,9316.432,6541.223,89,glucose_005,8306.30025,5531.09125,0.685086964
22.4446,1014.541,8588.159,6423.32,89,glucose_005,7578.02725,5413.18825,0.611697278
22.7985,1023.791,7850.25,6511.207,89,glucose_005,6840.11825,5501.07525,0.561097651
23.1524,1013.545,9217.023,6302.56,89,glucose_005,8206.89125,5292.42825,0.647680636
23.5063,1024.971,10188.773,6563.109,89,glucose_005,9178.64125,5552.97725,0.760031417
23.8602,1019.763,9120.886,6517.833,89,glucose_005,8110.75425,5507.70125,0.666129816
24.2141,1006.722,9634.136,6726.502,89,glucose_005,8624.00425,5716.37025,0.735117171
24.568,1012.912,8095.455,6485.68,89,glucose_005,7085.32325,5475.54825,0.57851488
24.9219,1016.468,9626.386,6402.552,89,glucose_005,8616.25425,5392.42025,0.692834478
25.2758,1017.571,9085.614,6732.51,89,glucose_005,8075.48225,5722.37825,0.689084186
25.6297,1002.946,9161.068,6464.994,89,glucose_005,8150.93625,5454.86225,0.66300765
25.9836,1006.138,9798.727,6568.591,89,glucose_005,8788.59525,5558.45925,0.728452344
26.3375,1000.584,8961.182,6405.589,89,glucose_005,7951.05025,5395.45725,0.639705389
26.6914,1001.145,8905.045,6626.579,89,glucose_005,7894.91325,5616.44725,0.661205263
27.0453,1010.671,8733.25,6450.229,89,glucose_005,7723.11825,5440.09725,0.626507974
27.3992,1012.343,9579.295,6341.376,89,glucose_005,8569.16325,5331.24425,0.681230763
27.7531,998.837,8354.341,6416.616,89,glucose_005,7344.20925,5406.48425,0.592089336
28.107,1017.173,8423.909,6533.769,89,glucose_005,7413.77725,5523.63725,0.610649405
28.4609,1006.117,9069.205,6491.843,89,glucose_005,8059.07325,5481.71125,0.658761961
28.8147,1006.247,8674.045,6356.019,89,glucose_005,7663.91325,5345.88725,0.610938691
29.1686,998.831,8649.318,6258.023,89,glucose_005,7639.18625,5247.89125,0.597804501
29.5225,1008.727,8934.545,6525.857,89,glucose_005,7924.41325,5515.72525,0.651773945
29.8764,1012.476,8053.136,6637.44,89,glucose_005,7043.00425,5627.30825,0.590997864
30.2303,1000.773,8526.523,6278.882,89,glucose_005,7516.39125,5268.75025,0.590533101
30.5842,1009.183,7970.5,6279.851,89,glucose_005,6960.36825,5269.71925,0.546949149
30.9381,1006.789,9220.568,6454.855,89,glucose_005,8210.43625,5444.72325,0.666606123
31.292,1001.869,8907.818,6400.793,89,glucose_005,7897.68625,5390.66125,0.634847148
31.6459,998.236,7916.545,6435.354,89,glucose_005,6906.41325,5425.22225,0.55872403
0,1009.642,7237.917,10015.884,90,glucose_005,6240.02111,9017.98811,0.507176402
0.3539,993.464,7847.833,9800.105,90,glucose_005,6849.93711,8802.20911,0.543427469
0.7078,991.946,7051.333,9935.662,90,glucose_005,6053.43711,8937.76611,0.487634407
1.0617,977.074,7956.111,9922.756,90,glucose_005,6958.21511,8924.86011,0.559709386
1.4156,1003.302,8520.861,9682.171,90,glucose_005,7522.96511,8684.27511,0.588824595
1.7695,1001.923,8018,10315.793,90,glucose_005,7020.10411,9317.89711,0.589555622
2.1234,1006.958,8492.333,9904.553,90,glucose_005,7494.43711,8906.65711,0.601612809
2.4773,992.605,7901.889,9756.346,90,glucose_005,6903.99311,8758.45011,0.544993009
2.8312,993.468,8639.111,9825.362,90,glucose_005,7641.21511,8827.46611,0.607941522
3.185,1001.618,8029.389,9920.809,90,glucose_005,7031.49311,8922.91311,0.56548038
3.6882,1006.868,8871.139,9404.562,90,glucose_005,7873.24311,8406.66611,0.596541665
4.0421,984.298,8343.806,10149.284,90,glucose_005,7345.91011,9151.38811,0.605892959
4.396,1003.752,8978.25,10017.287,90,glucose_005,7980.35411,9019.39111,0.648728091
4.7499,993.585,8572.778,9568.474,90,glucose_005,7574.88211,8570.57811,0.585125893
5.1038,1000.613,8772.028,9803.402,90,glucose_005,7774.13211,8805.50611,0.616977833
5.4577,1006.754,9176.944,9886.609,90,glucose_005,8179.04811,8888.71311,0.655246898
5.8116,987.813,9091.139,10032.864,90,glucose_005,8093.24311,9034.96811,0.659041149
6.1655,997.576,9247.472,9630.947,90,glucose_005,8249.57611,8633.05111,0.641888016
6.5194,1010.057,8216.611,9827.039,90,glucose_005,7218.71511,8829.14311,0.574436173
6.8733,993.184,8739.361,9492.382,90,glucose_005,7741.46511,8494.48611,0.592684532
7.2272,997.801,8294.278,9684.325,90,glucose_005,7296.38211,8686.42911,0.57123153
7.5811,1004.994,9187,10070.228,90,glucose_005,8189.10411,9072.33211,0.669604948
7.935,1011.987,7973.694,9812.355,90,glucose_005,6975.79811,8814.45911,0.554182608
8.2889,991.897,8630.833,9815.811,90,glucose_005,7632.93711,8817.91511,0.606625859
8.6428,1007.929,8126.833,9547.598,90,glucose_005,7128.93711,8549.70211,0.549337299
8.9967,1012.601,7999,9480.197,90,glucose_005,7001.10411,8482.30111,0.535233814
9.3506,1002.565,7380.833,9539.857,90,glucose_005,6382.93711,8541.96111,0.491407156
9.7044,1014.987,9379.583,9088.028,90,glucose_005,8381.68711,8090.13211,0.611153607
10.0583,997.29,8728.333,9390.461,90,glucose_005,7730.43711,8392.56511,0.584739042
10.4122,998.929,9076.889,9545.632,90,glucose_005,8078.99311,8547.73611,0.622402983
10.7661,1005.872,8812.611,9208.24,90,glucose_005,7814.71511,8210.34411,0.578279546
11.12,1007.26,8815.222,9243.357,90,glucose_005,7817.32611,8245.46111,0.58094698
11.4739,998.762,9347.556,9712.688,90,glucose_005,8349.66011,8714.79211,0.655826785
11.8278,995.893,7939.694,9528.737,90,glucose_005,6941.79811,8530.84111,0.533736807
12.1817,993.548,8631.75,9367.925,90,glucose_005,7633.85411,8370.02911,0.575882851
12.5356,1014.947,8435.083,9364.598,90,glucose_005,7437.18711,8366.70211,0.560823671
12.8895,990.838,7487.972,9501.835,90,glucose_005,6490.07611,8503.93911,0.497431465
13.2434,1002.983,8221.667,9202.276,90,glucose_005,7223.77111,8204.38011,0.534162101
13.5973,995.448,7065.417,9277.413,90,glucose_005,6067.52111,8279.51711,0.452772066
13.9512,982.226,7581.028,9621.393,90,glucose_005,6583.13211,8623.49711,0.511657464
14.3051,996.875,8438.583,9763.077,90,glucose_005,7440.68711,8765.18111,0.587810389
14.659,1003.44,8581.028,9421.923,90,glucose_005,7583.13211,8424.02711,0.575747021
15.0129,994.419,7643.639,9308.128,90,glucose_005,6645.74311,8310.23211,0.497760036
15.3668,991.667,8073.611,9877.959,90,glucose_005,7075.71511,8880.06311,0.566304108
15.7207,999.16,8687.833,9356.435,90,glucose_005,7689.93711,8358.53911,0.579317287
16.0745,997.311,7983,9314.5,90,glucose_005,6985.10411,8316.60411,0.523579017
16.4284,994.671,7951.333,9268.187,90,glucose_005,6953.43711,8270.29111,0.518302913
16.7823,986.571,8207.056,9364.088,90,glucose_005,7209.16011,8366.19211,0.543595466
17.1362,1001.798,7438.806,9367.699,90,glucose_005,6440.91011,8369.80311,0.485876396
17.4901,994.372,8649.028,9069.923,90,glucose_005,7651.13211,8072.02711,0.55663644
17.844,994.125,7798.167,8902.868,90,glucose_005,6800.27111,7904.97211,0.48449566
18.1979,994.294,8025.361,9244.427,90,glucose_005,7027.46511,8246.53111,0.52231599
18.5518,985.686,8716.111,9684.013,90,glucose_005,7718.21511,8686.11711,0.604235003
18.9057,997.512,7528.056,9088.526,90,glucose_005,6530.16011,8090.63011,0.476178187
19.2596,983.72,8946.389,9561.22,90,glucose_005,7948.49311,8563.32411,0.613466011
19.6135,992.751,8581.972,9349.015,90,glucose_005,7584.07611,8351.11911,0.570835117
19.9674,988.689,8139.667,9105.224,90,glucose_005,7141.77111,8107.32811,0.521851575
20.3213,989.516,8743.472,8997.276,90,glucose_005,7745.57611,7999.38011,0.558435966
20.6752,991.596,8626.194,8763.524,90,glucose_005,7628.29811,7765.62811,0.5339094
21.0291,980.818,9821.111,8728.577,90,glucose_005,8823.21511,7730.68111,0.614763321
21.383,992.432,9765.222,8801.346,90,glucose_005,8767.32611,7803.45011,0.616619338
21.7369,994.247,7628.778,8841.067,90,glucose_005,6630.88211,7843.17111,0.46873385
22.0908,990.818,8547.194,8492.441,90,glucose_005,7549.29811,7494.54511,0.509935415
22.4446,984.786,8983.361,8601.185,90,glucose_005,7985.46511,7603.28911,0.547223882
22.7985,1004.074,8699.222,8873.226,90,glucose_005,7701.32611,7875.33011,0.54663521
23.1524,995.115,7981.861,8817.565,90,glucose_005,6983.96511,7819.66911,0.49221377
23.5063,999.042,9253.083,8489.797,90,glucose_005,8255.18711,7491.90111,0.557419656
23.8602,995.256,7438.806,8768.205,90,glucose_005,6440.91011,7770.30911,0.451075101
24.2141,1010.897,8361.639,8861.99,90,glucose_005,7363.74311,7864.09411,0.521928068
24.568,995.319,7430.389,8609.872,90,glucose_005,6432.49311,7611.97611,0.441306239
24.9219,1001.548,9209.028,8846.697,90,glucose_005,8211.13211,7848.80111,0.580857612
25.2758,990.325,6973.556,9234.372,90,glucose_005,5975.66011,8236.47611,0.443599095
25.6297,1013.872,7662.694,8980.438,90,glucose_005,6664.79811,7982.54211,0.479503231
25.9836,1001.28,9260.056,8840.167,90,glucose_005,8262.16011,7842.27111,0.583981084
26.3375,999.625,7782.333,9054.85,90,glucose_005,6784.43711,8056.95411,0.492660828
26.6914,990.328,8898.556,8960.002,90,glucose_005,7900.66011,7962.10611,0.566962926
27.0453,990.199,8687.444,9001.938,90,glucose_005,7689.54811,8004.04211,0.554719592
27.3992,1000.371,8183.278,9006.685,90,glucose_005,7185.38211,8008.78911,0.518656766
27.7531,992.901,9530.167,9230.738,90,glucose_005,8532.27111,8232.84211,0.633107932
28.107,986.47,7811.361,8965.337,90,glucose_005,6813.46511,7967.44111,0.489271839
28.4609,997.832,7064.333,8997.203,90,glucose_005,6066.43711,7999.30711,0.437370404
28.8147,1002.278,8566.333,8993.846,90,glucose_005,7568.43711,7995.95011,0.545430731
29.1686,1003.607,7936.333,8902.607,90,glucose_005,6938.43711,7904.71111,0.494323185
29.5225,1009.719,9583.806,8931.931,90,glucose_005,8585.91011,7934.03511,0.61396523
29.8764,1003.211,9388.667,9356.786,90,glucose_005,8390.77111,8358.89011,0.632140785
30.2303,992.669,8780.306,9073.226,90,glucose_005,7782.41011,8075.33011,0.566418878
30.5842,997.83,8853.306,8875.421,90,glucose_005,7855.41011,7877.52511,0.5577274
30.9381,995.43,7081.972,8954.979,90,glucose_005,6084.07611,7957.08311,0.436326765
31.292,998.225,8841.722,9468.541,90,glucose_005,7843.82611,8470.64511,0.598835813
31.6459,1003.851,8210.139,9344.352,90,glucose_005,7212.24311,8346.45611,0.542545034
0,1011.357,6522.425,10702.431,91,glucose_005,5522.84386,9702.84986,0.609111772
