rep,id,eta_A1,eta_tau1,eta_I0
6,220,0.14075465875682,-0.124328514258768,0.0599380442531624
7,220,0.170482713385954,-0.170177226050337,0.0461295211288678
8,220,0.0544465948252134,-0.063590382074527,0.114840515024967
1,221,-0.11275477203193,0.117598169420506,0.0196386536854262
2,221,0.0710406517415832,-0.0382381858296479,-0.10491397127026
3,221,0.0741369393357216,-0.0779404581580081,-0.127342106170047
4,221,0.0412858428654903,-0.0555422494789961,-0.0805548960833762
5,221,-0.117979894090127,0.106672297537916,0.00758732529403598
6,221,-0.112588530588276,0.106509617440002,-0.043537884078911
7,221,-0.231475131159533,0.242169934045413,0.013317336033096
8,221,-0.0738915434971858,0.0823600451100526,-0.0174563971859699
1,222,0.0947562124491481,-0.0757331694926301,-0.00939733698026363
2,222,0.0594055149600232,-0.0449204431581703,-0.0184130740476442
3,222,-0.250683175573333,0.252272988385838,0.06706600395377
4,222,0.0617145798595003,-0.0862204635087487,-0.0192409900796395
5,222,0.0554508400248886,-0.0438302048392271,-0.0135517628854277
6,222,0.24144116755411,-0.214927865061483,-0.108977177448907
7,222,-0.0621986734109237,0.0597929591947133,0.0309784740226774
8,222,0.099576718068012,-0.104089736580583,-0.036133258777453
1,223,-0.166847841420013,0.154230676127556,0.0102797413055428
2,223,-0.168945707031959,0.163518523638488,0.00367593406879386
3,223,-0.160478733732293,0.163189977470098,0.0142780120558264
4,223,-0.0563068261650193,0.0556924886455834,-0.0325678414240951
5,223,0.0728041202036593,-0.0759523600201384,-0.0891772225093388
6,223,-0.090737742476619,0.0877646719228908,-0.0684004800805775
7,223,-0.0675348693283161,0.0804532215446794,-0.0489807633609886
8,223,0.0755682825094893,-0.0525082462781774,-0.104471773397795
1,224,-0.0842111134542641,0.0913541534908709,-0.106605839170854
2,224,-0.307554879774553,0.323365040010124,-0.0066104963749304
3,224,-0.355486222737941,0.355025444511431,0.00881872573191653
4,224,-0.229738020336669,0.218191025044141,0.00884652428591688
5,224,-0.161066667157921,0.147119163567209,-0.0307577800776482
6,224,-0.0849785398597881,0.101045895166592,-0.086050198319705
7,224,-0.0809221348934642,0.0802673004832789,-0.102277770714256
8,224,-0.402438388307182,0.409629896810973,0.0233369376501879
1,225,-0.240065649883,0.260070588666219,-0.113759590260165
2,225,-0.302032315864509,0.287667807229696,-0.107217063280494
3,225,-0.24376601648233,0.25539733972099,-0.121173433652334
4,225,-0.0655933884315527,0.0623175697689849,-0.221481484541872
5,225,-0.0764897386856001,0.0736393352959599,-0.213253501497004
6,225,-0.060518154990363,0.087429567289516,-0.211617296625118
7,225,-0.0766171419271116,0.0803223385621976,-0.224639065803121
8,225,-0.0635813300399629,0.0668225599678655,-0.182112800149691
1,226,-0.142533656919243,0.142184631101701,-0.11346649345987
2,226,-0.105724466833655,0.11655647992027,-0.0771607948233297
3,226,-0.0882677835747528,0.102737632436714,-0.123139289832773
4,226,-0.160433375091956,0.153094676802006,-0.0894254114622338
5,226,-0.0956001419018337,0.110873527183166,-0.0857823375264786
6,226,-0.205707298620708,0.21156797040748,-0.0555893949828811
7,226,-0.292015298139046,0.289393005944441,-0.0427658879189438
8,226,-0.313828339881331,0.320863848110753,-0.0249756339672613
1,227,-0.077416506590129,0.0739284022152519,0.10944553398275
2,227,0.13874502511948,-0.112699311331094,0.0160418217806987
3,227,0.34412503085629,-0.325568727752018,-0.0712579704358314
4,227,0.238218922255983,-0.238457965913566,-0.0373305944727637
5,227,0.152071502872105,-0.166332900051295,-0.00790579623289007
6,227,0.0455504481933533,-0.0424708922468787,0.0451120533247632
7,227,0.0645118809297011,-0.0682363549739019,0.0381100754456411
8,227,0.0626070258271291,-0.0589362948521524,0.0487619748817643
1,228,-0.478940770027578,0.49402176866806,-0.262914588089303
2,228,-0.447836149041887,0.465145712973006,-0.318337601592178
3,228,-0.362861942894439,0.349553946634864,-0.334635953359572
4,228,-0.39546121982544,0.383523774157509,-0.320229087417129
5,228,-0.403310645541166,0.399318935173983,-0.29652801457749
6,228,-0.363991664250412,0.382267864972873,-0.333446978970099
7,228,-0.344073547613399,0.338575510371562,-0.336337465055435
8,228,-0.363145544116856,0.369608548387239,-0.285116837586132
1,229,0.103390323641748,-0.100832662135176,-0.00422704386040146
2,229,-0.145031036619109,0.166527289134995,0.0979531598096786
3,229,0.0536993052454259,-0.0532759822406747,0.00578785640916054
4,229,-0.196614605194052,0.209659058906795,0.102844226255845
5,229,0.17103888062743,-0.176220218632745,-0.043441326039341
6,229,0.0441380522237745,-0.060670150137011,0.0282968757057852
7,229,0.078327462028677,-0.0809889221549346,0.00125809198878663
8,229,0.0197218928780188,-0.0316886538958444,0.0511005380572779
