rep,id,A1,tau1,A2,tau2
6,60,0.136262165075884,2.1140951053863,0.296472404349473,21627.354693898
7,60,0.133803302965752,1.36049971139519,0.295517994951535,27530.1392294286
8,60,0.13792633980891,1.69764315898013,0.302380817876168,17251.7646694746
9,60,0.13347819606241,0.901885996396135,0.3001198477148,16289.2503355831
10,60,0.134496032671403,0.798281236465906,0.3037035252725,14218.1747774479
1,61,0.153823648845052,0.695917274904373,0.348929322858324,1830.93198586633
2,61,0.148889958103115,0.812195744497758,0.335658438600303,3675.14361231472
3,61,0.151201557709984,0.539809247436748,0.345791246874366,2674.08227782678
4,61,0.152176000549043,0.656513296173012,0.345846553989264,2318.66805322586
5,61,0.148786889848755,0.823905891979496,0.335335500536245,3499.11117346787
6,61,0.150666039741971,0.600127261162195,0.34327597138114,2848.28498612259
7,61,0.151925966207383,0.657526894145089,0.345132079661349,2608.39116068931
8,61,0.150992776005733,0.561361100425445,0.344205154530865,3600.78113757459
9,61,0.151191260095289,0.60009974724755,0.344226922099682,2911.22226719942
10,61,0.149857896180805,0.540167375223215,0.342048176074012,4154.44317601907
1,44,0.155245994362452,1.81917306772892,0.339241034661154,3334.35634908725
2,44,0.151234602068533,1.45609208414705,0.333668953317125,3840.72968521109
3,44,0.150568346566642,1.36240463118914,0.332984661139913,3761.84919618895
4,44,0.155490844406515,1.77033723044852,0.339540972278272,4201.39960814325
5,44,0.151983499878683,1.49111256145287,0.334507973427773,4358.16296564218
6,44,0.150374903979272,1.41895967509718,0.332633503633168,3132.71620018411
7,44,0.151064827473836,1.5796239036594,0.331980365929979,4400.60589198663
8,44,0.152049160958699,1.54610801046966,0.334025553808681,4706.11503137122
9,44,0.154349359271277,1.74704176455271,0.338288075812468,2840.78815436771
10,44,0.151174087950442,1.58275810348662,0.331969196728885,4707.69021557336
1,62,0.139943501242257,0.685126505735189,0.31713782777806,10236.8520091835
2,62,0.142004877143487,0.99849162751479,0.317397729159996,9428.23366154646
3,62,0.144593923752133,1.51403893567725,0.318400526071515,8070.94453932092
4,62,0.141494821708555,0.670026588681282,0.32152555010274,6331.29410429934
5,62,0.1418849208143,1.02505227852499,0.3171126949548,8126.19146236253
6,62,0.138895849981417,0.760115194420422,0.313089891302032,14516.065487919
7,62,0.14095219747759,0.647007294092132,0.320996434387022,6078.55198752116
8,62,0.137982289492049,0.60636834010595,0.314798937901446,8452.12149031085
9,62,0.144457383372979,1.1609667127035,0.321276391826293,6932.96632262918
10,62,0.142634935744128,1.31655205732303,0.315749656262458,8779.0329427605
1,45,0.2089744794734,0.848761975115869,0.468854076481473,34.8825495425834
2,45,0.208711313579598,0.625653625308548,0.473127319658762,35.0569773031823
3,45,0.203420680785423,0.350592272558878,0.472153794346268,29.6905293000146
4,45,0.20929162308504,0.851750342884937,0.469064781559049,38.9521362052106
5,45,0.208088994751328,0.622492861583782,0.472406603432269,30.6025976367131
6,45,0.203425881582391,0.335907203351679,0.472307327161662,33.4979272413467
7,45,0.209822501677624,0.845764799722229,0.47029578331013,37.4796718030441
8,45,0.20809703907267,0.628912006739494,0.471824775735869,37.1040498902148
9,45,0.202991852951824,0.329680195208957,0.472166693184746,29.9390675815619
10,45,0.209460019141434,0.861009945637262,0.46948065649285,34.983533980972
1,46,0.177267315914029,7.38415246988482,0.366593958590994,1352.12571015303
2,46,0.177703027228904,2.71532614934576,0.382212153522529,571.810746212262
3,46,0.174334716213197,2.19630719503113,0.378544047349437,589.131159828003
4,46,0.173053538683036,1.685116307195,0.379310301661559,628.499501320807
5,46,0.17642919757903,1.56735135870803,0.387093030494622,565.2457569984
6,46,0.175987563147793,2.89643866353367,0.377911228143957,612.04447471841
7,46,0.175024482143685,2.40240154231151,0.377088889347076,1108.91769844808
8,46,0.176164511614606,1.54460434746655,0.386710601060973,548.385652365735
9,46,0.17548963702887,2.85131498675564,0.377305373853758,582.844712830593
10,46,0.174764921938942,2.4784634476056,0.376800091545742,870.793464589448
1,47,0.208377971364427,3.02679543763833,0.446076611618342,60.8549437030028
2,47,0.208451555150962,3.16281626461435,0.444927003212117,74.462507411915
3,47,0.203447352065786,1.66888522691326,0.444273721936027,95.6577477418588
4,47,0.208251362135998,2.99419504350874,0.446306484440923,58.7174249041726
5,47,0.208230615327487,3.05831220721994,0.445008131007094,75.649088929512
6,47,0.200027045664419,0.902952599762104,0.448011914474356,64.4106831069522
7,47,0.208971393780693,2.94876657563051,0.448033939534151,53.6181207645913
8,47,0.208338868191606,3.00857478220249,0.445929933037157,66.0833310170909
9,47,0.207747407892721,2.48894208277552,0.447117300766578,79.2523622736765
10,47,0.207692173215839,1.85876644062385,0.451999600432561,66.8764487354982
1,48,0.196769689004656,1.43638766942858,0.432366152955561,131.389106430621
2,48,0.197500520396028,1.30742236027241,0.43567647764506,113.640392748336
3,48,0.204604658806699,4.47473459508764,0.430412563543552,147.146103022735
4,48,0.19661281555092,1.46744521274929,0.431735768583277,129.958621516392
5,48,0.201928937650422,3.37833437743474,0.429431856832614,155.040191972153
6,48,0.204487680984723,4.65203653926032,0.429704807224932,147.415184305528
7,48,0.202794989766263,3.28168238720836,0.43280170147377,94.1573461228671
8,48,0.199695413325137,1.62119273518971,0.437037523897783,103.339497386346
9,48,0.201896165651237,2.82684145679847,0.432101200829545,152.908314102519
10,48,0.202259356363178,2.06263329713791,0.439071565351178,88.0497565689161
1,49,0.193154074304532,1.99101528658767,0.41875565114832,247.806698885053
2,49,0.197684437624272,2.88011973084226,0.423296692452032,180.228942164307
3,49,0.194743159748682,3.12789796950158,0.415500934983648,243.363691169699
4,49,0.197957707674724,2.97414983742151,0.42389889524748,141.522875814931
5,49,0.197853358652555,2.86664666080123,0.423566488089933,181.107111305205
6,49,0.1966755223293,2.35471365424015,0.423961693151638,185.891569611013
7,49,0.197746051748532,2.95031163017031,0.423298992093845,157.361408859911
8,49,0.196773078880703,2.88916898693138,0.421353896203147,170.959384651944
9,49,0.196693458357215,2.28894520803184,0.424504646683525,186.190631274877
10,49,0.198421540130825,3.03194654123272,0.42494921608384,124.524630913462
1,50,0.168970851257901,1.8376955446506,0.369249122621701,880.46654743753
2,50,0.172923905988757,2.0890871198904,0.375608350899664,777.238070971038
3,50,0.169089659545799,1.30988136619182,0.373977426869748,820.273880094608
4,50,0.169893301779063,1.61238715193102,0.372836302305247,771.931512891483
5,50,0.17565027909168,3.20163884016537,0.374996620586283,945.589992243483
6,50,0.165137447828142,1.24041982724976,0.366403728914094,925.375052453741
7,50,0.169722361103391,1.56795092407121,0.372550323103966,875.912554396181
8,50,0.167964721909695,1.77613313654473,0.366499924762503,1377.73320292373
9,50,0.175187478427462,1.22913846710106,0.386851863581119,804.100658581995
10,50,0.170730157525074,1.34014286393458,0.377286231278629,717.484816567929
1,51,0.151665485751971,1.18697117046637,0.336736156866737,3677.69233864963
2,51,0.14903067180769,0.576019874272757,0.339777776848689,3861.12056864048
3,51,0.153244082327644,0.856602102561039,0.344561232595549,2575.87477160444
4,51,0.150216896734801,0.811078433843243,0.337904270134611,4341.26012180312
5,51,0.150135556332575,0.474725555132132,0.345262681032304,2434.92017079058
6,51,0.15286939992771,1.5821373140902,0.335408557877593,4491.76536503101
7,51,0.151441960709251,0.638069184190363,0.34510523759256,1858.88355888663
8,51,0.152376063209979,1.17133623625072,0.337749029412288,4812.8952147274
9,51,0.150711284478851,0.621996287043755,0.342766927806277,3163.12532533139
10,51,0.1515123587121,0.83666487854903,0.340833674356214,3315.40371329529
