ID,time,observation,popPred,indivPredMean,indivPredMode,censored,split,color,filter
81,3.6882,0.685388,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,4.0421,0.699051,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,4.396,0.739343,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,4.7499,0.727761,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,5.1038,0.654161,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,5.4577,0.757615,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,5.8116,0.671917,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,6.1655,0.730468,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,6.5194,0.685992,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,6.8733,0.642138,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,7.2272,0.689654,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,7.5811,0.641904,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,7.935,0.725483,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,8.2889,0.743787,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,8.6428,0.654252,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,8.9967,0.623596,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,9.3506,0.686556,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,9.7044,0.691753,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,10.0583,0.694009,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,10.4122,0.658537,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,10.7661,0.729905,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,11.12,0.696257,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,11.4739,0.763921,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,11.8278,0.687189,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,12.1817,0.761138,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,12.5356,0.740501,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,12.8895,0.656867,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,13.2434,0.55908,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,13.5973,0.682686,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,13.9512,0.639284,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,14.3051,0.774507,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,14.659,0.717892,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,15.0129,0.744131,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,15.3668,0.740381,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,15.7207,0.650477,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,16.0745,0.647081,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,16.4284,0.752255,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,16.7823,0.65794,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,17.1362,0.673397,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,17.4901,0.743846,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,17.844,0.683211,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,18.1979,0.626873,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,18.5518,0.659551,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,18.9057,0.647482,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,19.2596,0.723592,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,19.6135,0.648685,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,19.9674,0.741719,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,20.3213,0.660278,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,20.6752,0.662305,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,21.0291,0.754445,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,21.383,0.632823,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,21.7369,0.667472,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,22.0908,0.728534,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,22.4446,0.728825,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,22.7985,0.734249,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,23.1524,0.641836,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,23.5063,0.671806,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,23.8602,0.786858,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,24.2141,0.709914,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,24.568,0.582827,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,24.9219,0.703901,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,25.2758,0.718367,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,25.6297,0.620283,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,25.9836,0.630407,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,26.3375,0.729778,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,26.6914,0.693151,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,27.0453,0.631683,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,27.3992,0.635499,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,27.7531,0.621339,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,28.107,0.613521,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,28.4609,0.650966,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,28.8147,0.645888,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,29.1686,0.71553,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,29.5225,0.613346,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,29.8764,0.608902,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,30.2303,0.564738,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,30.5842,0.634186,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,30.9381,0.648088,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,31.292,0.67993,0.654631,0.679912,0.683531,0,All,#4682B4,0
81,31.6459,0.655056,0.654631,0.679912,0.683531,0,All,#4682B4,0
82,0,0.446953,0.463749,0.476403,0.476615,0,All,#4682B4,0
82,0.3539,0.636467,0.621834,0.64609,0.647433,0,All,#4682B4,0
82,0.7078,0.710833,0.648996,0.681449,0.683531,0,All,#4682B4,0
82,1.0617,0.613942,0.653663,0.688817,0.69116,0,All,#4682B4,0
82,1.4156,0.536187,0.654465,0.690352,0.692772,0,All,#4682B4,0
82,1.7695,0.610323,0.654602,0.690672,0.693112,0,All,#4682B4,0
82,2.1234,0.621393,0.654626,0.690739,0.693184,0,All,#4682B4,0
82,2.4773,0.72248,0.65463,0.690753,0.6932,0,All,#4682B4,0
82,2.8312,0.708239,0.654631,0.690756,0.693203,0,All,#4682B4,0
82,3.185,0.638703,0.654631,0.690756,0.693203,0,All,#4682B4,0
82,3.6882,0.787405,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,4.0421,0.720378,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,4.396,0.695565,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,4.7499,0.802042,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,5.1038,0.68188,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,5.4577,0.785491,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,5.8116,0.687098,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,6.1655,0.600732,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,6.5194,0.648459,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,6.8733,0.595894,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,7.2272,0.699019,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,7.5811,0.661054,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,7.935,0.630086,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,8.2889,0.720375,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,8.6428,0.706873,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,8.9967,0.724203,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,9.3506,0.681126,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,9.7044,0.805805,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,10.0583,0.687701,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,10.4122,0.816818,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,10.7661,0.785735,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,11.12,0.652441,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,11.4739,0.768442,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,11.8278,0.65019,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,12.1817,0.592538,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,12.5356,0.6589,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,12.8895,0.719254,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,13.2434,0.66116,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,13.5973,0.710102,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,13.9512,0.689686,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,14.3051,0.6585,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,14.659,0.752414,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,15.0129,0.734534,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,15.3668,0.661543,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,15.7207,0.608382,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,16.0745,0.628554,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,16.4284,0.638426,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,16.7823,0.695652,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,17.1362,0.667115,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,17.4901,0.611248,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,17.844,0.705939,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,18.1979,0.676768,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,18.5518,0.625291,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,18.9057,0.70264,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,19.2596,0.729191,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,19.6135,0.759595,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,19.9674,0.779565,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,20.3213,0.647833,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,20.6752,0.725501,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,21.0291,0.650973,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,21.383,0.674844,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,21.7369,0.664623,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,22.0908,0.710222,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,22.4446,0.712625,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,22.7985,0.771485,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,23.1524,0.699419,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,23.5063,0.656022,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,23.8602,0.597945,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,24.2141,0.747715,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,24.568,0.77495,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,24.9219,0.735115,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,25.2758,0.67233,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,25.6297,0.721543,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,25.9836,0.748339,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,26.3375,0.768539,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,26.6914,0.709191,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,27.0453,0.723509,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,27.3992,0.651022,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,27.7531,0.764726,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,28.107,0.727279,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,28.4609,0.674027,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,28.8147,0.698033,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,29.1686,0.635499,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,29.5225,0.704326,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,29.8764,0.748965,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,30.2303,0.694695,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,30.5842,0.703204,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,30.9381,0.684979,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,31.292,0.718087,0.654631,0.690757,0.693204,0,All,#4682B4,0
82,31.6459,0.710677,0.654631,0.690757,0.693204,0,All,#4682B4,0
83,0,0.611906,0.463749,0.493277,0.493592,0,All,#4682B4,0
83,0.3539,0.69263,0.621834,0.634708,0.636585,0,All,#4682B4,0
83,0.7078,0.628157,0.648996,0.65247,0.655115,0,All,#4682B4,0
83,1.0617,0.8363,0.653663,0.6547,0.657517,0,All,#4682B4,0
83,1.4156,0.642234,0.654465,0.654981,0.657828,0,All,#4682B4,0
83,1.7695,0.760253,0.654602,0.655016,0.657868,0,All,#4682B4,0
83,2.1234,0.720611,0.654626,0.65502,0.657873,0,All,#4682B4,0
83,2.4773,0.799761,0.65463,0.655021,0.657874,0,All,#4682B4,0
83,2.8312,0.692121,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,3.185,0.703005,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,3.6882,0.652912,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,4.0421,0.831141,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,4.396,0.80591,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,4.7499,0.568101,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,5.1038,0.73572,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,5.4577,0.702759,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,5.8116,0.740776,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,6.1655,0.647911,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,6.5194,0.712075,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,6.8733,0.61018,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,7.2272,0.787166,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,7.5811,0.804774,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,7.935,0.725263,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,8.2889,0.717334,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,8.6428,0.668147,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,8.9967,0.626192,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,9.3506,0.672358,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,9.7044,0.640622,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,10.0583,0.713133,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,10.4122,0.669191,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,10.7661,0.631356,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,11.12,0.552275,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,11.4739,0.702027,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,11.8278,0.638751,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,12.1817,0.540627,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,12.5356,0.711658,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,12.8895,0.685663,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,13.2434,0.749748,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,13.5973,0.610503,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,13.9512,0.586729,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,14.3051,0.717809,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,14.659,0.568719,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,15.0129,0.682755,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,15.3668,0.555272,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,15.7207,0.643365,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,16.0745,0.628339,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,16.4284,0.662705,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,16.7823,0.582002,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,17.1362,0.638575,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,17.4901,0.700334,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,17.844,0.694471,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,18.1979,0.598821,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,18.5518,0.595157,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,18.9057,0.744395,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,19.2596,0.506301,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,19.6135,0.590625,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,19.9674,0.553444,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,20.3213,0.688716,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,20.6752,0.6384,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,21.0291,0.692617,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,21.383,0.535656,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,21.7369,0.550327,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,22.0908,0.679481,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,22.4446,0.636414,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,22.7985,0.655938,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,23.1524,0.638002,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,23.5063,0.539898,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,23.8602,0.74248,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,24.2141,0.666758,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,24.568,0.558994,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,24.9219,0.633365,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,25.2758,0.737563,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,25.6297,0.562202,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,25.9836,0.685709,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,26.3375,0.572885,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,26.6914,0.658904,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,27.0453,0.55369,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,27.3992,0.524966,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,27.7531,0.720586,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,28.107,0.686992,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,28.4609,0.551964,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,28.8147,0.593379,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,29.1686,0.537795,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,29.5225,0.580783,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,29.8764,0.668627,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,30.2303,0.727435,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,30.5842,0.669712,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,30.9381,0.761851,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,31.292,0.596082,0.654631,0.655021,0.657874,0,All,#4682B4,0
83,31.6459,0.628816,0.654631,0.655021,0.657874,0,All,#4682B4,0
84,0,0.559651,0.463749,0.481176,0.485981,0,All,#4682B4,0
84,0.3539,0.576618,0.621834,0.639776,0.643373,0,All,#4682B4,0
84,0.7078,0.623163,0.648996,0.667346,0.670106,0,All,#4682B4,0
84,1.0617,0.776622,0.653663,0.672138,0.674647,0,All,#4682B4,0
84,1.4156,0.799626,0.654465,0.672971,0.675418,0,All,#4682B4,0
84,1.7695,0.670691,0.654602,0.673116,0.675549,0,All,#4682B4,0
84,2.1234,0.727467,0.654626,0.673141,0.675572,0,All,#4682B4,0
84,2.4773,0.849788,0.65463,0.673146,0.675575,0,All,#4682B4,0
84,2.8312,0.672922,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,3.185,0.660492,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,3.6882,0.747706,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,4.0421,0.691088,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,4.396,0.693199,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,4.7499,0.705523,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,5.1038,0.622487,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,5.4577,0.656136,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,5.8116,0.630201,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,6.1655,0.664047,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,6.5194,0.833092,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,6.8733,0.750782,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,7.2272,0.710213,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,7.5811,0.746115,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,7.935,0.81576,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,8.2889,0.817135,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,8.6428,0.754392,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,8.9967,0.681829,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,9.3506,0.73755,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,9.7044,0.660291,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,10.0583,0.553503,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,10.4122,0.682137,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,10.7661,0.554528,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,11.12,0.603465,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,11.4739,0.651461,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,11.8278,0.641077,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,12.1817,0.682279,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,12.5356,0.685142,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,12.8895,0.733786,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,13.2434,0.653129,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,13.5973,0.733864,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,13.9512,0.709764,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,14.3051,0.718922,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,14.659,0.602823,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,15.0129,0.623237,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,15.3668,0.656506,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,15.7207,0.616579,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,16.0745,0.584105,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,16.4284,0.633664,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,16.7823,0.690825,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,17.1362,0.734241,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,17.4901,0.653081,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,17.844,0.606523,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,18.1979,0.675008,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,18.5518,0.761679,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,18.9057,0.691414,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,19.2596,0.706146,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,19.6135,0.639279,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,19.9674,0.684679,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,20.3213,0.706539,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,20.6752,0.673643,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,21.0291,0.512626,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,21.383,0.584479,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,21.7369,0.630444,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,22.0908,0.695135,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,22.4446,0.578773,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,22.7985,0.637989,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,23.1524,0.73756,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,23.5063,0.635603,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,23.8602,0.640445,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,24.2141,0.698603,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,24.568,0.641307,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,24.9219,0.639394,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,25.2758,0.804371,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,25.6297,0.767545,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,25.9836,0.712651,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,26.3375,0.668887,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,26.6914,0.631073,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,27.0453,0.748711,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,27.3992,0.538,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,27.7531,0.547858,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,28.107,0.648673,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,28.4609,0.653609,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,28.8147,0.692014,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,29.1686,0.701061,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,29.5225,0.682053,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,29.8764,0.644711,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,30.2303,0.532788,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,30.5842,0.67363,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,30.9381,0.693756,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,31.292,0.593589,0.654631,0.673146,0.675576,0,All,#4682B4,0
84,31.6459,0.665232,0.654631,0.673146,0.675576,0,All,#4682B4,0
85,0,0.579791,0.463749,0.51649,0.50968,0,All,#4682B4,0
85,0.3539,0.592525,0.621834,0.682124,0.680844,0,All,#4682B4,0
85,0.7078,0.655406,0.648996,0.714509,0.717239,0,All,#4682B4,0
85,1.0617,0.701085,0.653663,0.720841,0.724977,0,All,#4682B4,0
85,1.4156,0.724493,0.654465,0.72208,0.726623,0,All,#4682B4,0
85,1.7695,0.713315,0.654602,0.722322,0.726973,0,All,#4682B4,0
85,2.1234,0.868711,0.654626,0.722369,0.727047,0,All,#4682B4,0
85,2.4773,0.572418,0.65463,0.722378,0.727063,0,All,#4682B4,0
85,2.8312,0.768981,0.654631,0.72238,0.727066,0,All,#4682B4,0
