rep,ID,time,observation,indivPredSimulated,censored,split,color,filter
2,203,6.3701,0.693743,0.693203,0,All,#4682B4,0
3,203,6.3701,0.693743,0.692058,0,All,#4682B4,0
4,203,6.3701,0.693743,0.681311,0,All,#4682B4,0
5,203,6.3701,0.693743,0.676501,0,All,#4682B4,0
6,203,6.3701,0.693743,0.674581,0,All,#4682B4,0
7,203,6.3701,0.693743,0.681022,0,All,#4682B4,0
8,203,6.3701,0.693743,0.675965,0,All,#4682B4,0
1,203,6.724,0.693656,0.680767,0,All,#4682B4,0
2,203,6.724,0.693656,0.693203,0,All,#4682B4,0
3,203,6.724,0.693656,0.692058,0,All,#4682B4,0
4,203,6.724,0.693656,0.681311,0,All,#4682B4,0
5,203,6.724,0.693656,0.676501,0,All,#4682B4,0
6,203,6.724,0.693656,0.674581,0,All,#4682B4,0
7,203,6.724,0.693656,0.681022,0,All,#4682B4,0
8,203,6.724,0.693656,0.675965,0,All,#4682B4,0
1,203,7.0779,0.742109,0.680767,0,All,#4682B4,0
2,203,7.0779,0.742109,0.693203,0,All,#4682B4,0
3,203,7.0779,0.742109,0.692058,0,All,#4682B4,0
4,203,7.0779,0.742109,0.681311,0,All,#4682B4,0
5,203,7.0779,0.742109,0.676501,0,All,#4682B4,0
6,203,7.0779,0.742109,0.674581,0,All,#4682B4,0
7,203,7.0779,0.742109,0.681022,0,All,#4682B4,0
8,203,7.0779,0.742109,0.675965,0,All,#4682B4,0
1,203,7.4318,0.601577,0.680767,0,All,#4682B4,0
2,203,7.4318,0.601577,0.693203,0,All,#4682B4,0
3,203,7.4318,0.601577,0.692058,0,All,#4682B4,0
4,203,7.4318,0.601577,0.681311,0,All,#4682B4,0
5,203,7.4318,0.601577,0.676501,0,All,#4682B4,0
6,203,7.4318,0.601577,0.674581,0,All,#4682B4,0
7,203,7.4318,0.601577,0.681022,0,All,#4682B4,0
8,203,7.4318,0.601577,0.675965,0,All,#4682B4,0
1,203,7.7857,0.587206,0.680767,0,All,#4682B4,0
2,203,7.7857,0.587206,0.693203,0,All,#4682B4,0
3,203,7.7857,0.587206,0.692058,0,All,#4682B4,0
4,203,7.7857,0.587206,0.681311,0,All,#4682B4,0
5,203,7.7857,0.587206,0.676501,0,All,#4682B4,0
6,203,7.7857,0.587206,0.674581,0,All,#4682B4,0
7,203,7.7857,0.587206,0.681022,0,All,#4682B4,0
8,203,7.7857,0.587206,0.675965,0,All,#4682B4,0
1,203,8.1396,0.687921,0.680767,0,All,#4682B4,0
2,203,8.1396,0.687921,0.693203,0,All,#4682B4,0
3,203,8.1396,0.687921,0.692058,0,All,#4682B4,0
4,203,8.1396,0.687921,0.681311,0,All,#4682B4,0
5,203,8.1396,0.687921,0.676501,0,All,#4682B4,0
6,203,8.1396,0.687921,0.674581,0,All,#4682B4,0
7,203,8.1396,0.687921,0.681022,0,All,#4682B4,0
8,203,8.1396,0.687921,0.675965,0,All,#4682B4,0
1,203,8.4935,0.75383,0.680767,0,All,#4682B4,0
2,203,8.4935,0.75383,0.693203,0,All,#4682B4,0
3,203,8.4935,0.75383,0.692058,0,All,#4682B4,0
4,203,8.4935,0.75383,0.681311,0,All,#4682B4,0
5,203,8.4935,0.75383,0.676501,0,All,#4682B4,0
6,203,8.4935,0.75383,0.674581,0,All,#4682B4,0
7,203,8.4935,0.75383,0.681022,0,All,#4682B4,0
8,203,8.4935,0.75383,0.675965,0,All,#4682B4,0
1,203,8.8474,0.726039,0.680767,0,All,#4682B4,0
2,203,8.8474,0.726039,0.693203,0,All,#4682B4,0
3,203,8.8474,0.726039,0.692058,0,All,#4682B4,0
4,203,8.8474,0.726039,0.681311,0,All,#4682B4,0
5,203,8.8474,0.726039,0.676501,0,All,#4682B4,0
6,203,8.8474,0.726039,0.674581,0,All,#4682B4,0
7,203,8.8474,0.726039,0.681022,0,All,#4682B4,0
8,203,8.8474,0.726039,0.675965,0,All,#4682B4,0
1,203,9.2013,0.726541,0.680767,0,All,#4682B4,0
2,203,9.2013,0.726541,0.693203,0,All,#4682B4,0
3,203,9.2013,0.726541,0.692058,0,All,#4682B4,0
4,203,9.2013,0.726541,0.681311,0,All,#4682B4,0
5,203,9.2013,0.726541,0.676501,0,All,#4682B4,0
6,203,9.2013,0.726541,0.674581,0,All,#4682B4,0
7,203,9.2013,0.726541,0.681022,0,All,#4682B4,0
8,203,9.2013,0.726541,0.675965,0,All,#4682B4,0
1,203,9.5552,0.552826,0.680767,0,All,#4682B4,0
2,203,9.5552,0.552826,0.693203,0,All,#4682B4,0
3,203,9.5552,0.552826,0.692058,0,All,#4682B4,0
4,203,9.5552,0.552826,0.681311,0,All,#4682B4,0
5,203,9.5552,0.552826,0.676501,0,All,#4682B4,0
6,203,9.5552,0.552826,0.674581,0,All,#4682B4,0
7,203,9.5552,0.552826,0.681022,0,All,#4682B4,0
8,203,9.5552,0.552826,0.675965,0,All,#4682B4,0
1,203,9.9091,0.716488,0.680767,0,All,#4682B4,0
2,203,9.9091,0.716488,0.693203,0,All,#4682B4,0
3,203,9.9091,0.716488,0.692058,0,All,#4682B4,0
4,203,9.9091,0.716488,0.681311,0,All,#4682B4,0
5,203,9.9091,0.716488,0.676501,0,All,#4682B4,0
6,203,9.9091,0.716488,0.674581,0,All,#4682B4,0
7,203,9.9091,0.716488,0.681022,0,All,#4682B4,0
8,203,9.9091,0.716488,0.675965,0,All,#4682B4,0
1,203,10.263,0.618729,0.680767,0,All,#4682B4,0
2,203,10.263,0.618729,0.693203,0,All,#4682B4,0
3,203,10.263,0.618729,0.692058,0,All,#4682B4,0
4,203,10.263,0.618729,0.681311,0,All,#4682B4,0
5,203,10.263,0.618729,0.676501,0,All,#4682B4,0
6,203,10.263,0.618729,0.674581,0,All,#4682B4,0
7,203,10.263,0.618729,0.681022,0,All,#4682B4,0
8,203,10.263,0.618729,0.675965,0,All,#4682B4,0
1,203,10.6169,0.771228,0.680767,0,All,#4682B4,0
2,203,10.6169,0.771228,0.693203,0,All,#4682B4,0
3,203,10.6169,0.771228,0.692058,0,All,#4682B4,0
4,203,10.6169,0.771228,0.681311,0,All,#4682B4,0
5,203,10.6169,0.771228,0.676501,0,All,#4682B4,0
6,203,10.6169,0.771228,0.674581,0,All,#4682B4,0
7,203,10.6169,0.771228,0.681022,0,All,#4682B4,0
8,203,10.6169,0.771228,0.675965,0,All,#4682B4,0
1,203,10.9708,0.652913,0.680767,0,All,#4682B4,0
2,203,10.9708,0.652913,0.693203,0,All,#4682B4,0
3,203,10.9708,0.652913,0.692058,0,All,#4682B4,0
4,203,10.9708,0.652913,0.681311,0,All,#4682B4,0
5,203,10.9708,0.652913,0.676501,0,All,#4682B4,0
6,203,10.9708,0.652913,0.674581,0,All,#4682B4,0
7,203,10.9708,0.652913,0.681022,0,All,#4682B4,0
8,203,10.9708,0.652913,0.675965,0,All,#4682B4,0
1,203,11.3247,0.682285,0.680767,0,All,#4682B4,0
2,203,11.3247,0.682285,0.693203,0,All,#4682B4,0
3,203,11.3247,0.682285,0.692058,0,All,#4682B4,0
4,203,11.3247,0.682285,0.681311,0,All,#4682B4,0
5,203,11.3247,0.682285,0.676501,0,All,#4682B4,0
6,203,11.3247,0.682285,0.674581,0,All,#4682B4,0
7,203,11.3247,0.682285,0.681022,0,All,#4682B4,0
8,203,11.3247,0.682285,0.675965,0,All,#4682B4,0
1,203,11.6786,0.713775,0.680767,0,All,#4682B4,0
2,203,11.6786,0.713775,0.693203,0,All,#4682B4,0
3,203,11.6786,0.713775,0.692058,0,All,#4682B4,0
4,203,11.6786,0.713775,0.681311,0,All,#4682B4,0
5,203,11.6786,0.713775,0.676501,0,All,#4682B4,0
6,203,11.6786,0.713775,0.674581,0,All,#4682B4,0
7,203,11.6786,0.713775,0.681022,0,All,#4682B4,0
8,203,11.6786,0.713775,0.675965,0,All,#4682B4,0
1,203,12.0325,0.708665,0.680767,0,All,#4682B4,0
2,203,12.0325,0.708665,0.693203,0,All,#4682B4,0
3,203,12.0325,0.708665,0.692058,0,All,#4682B4,0
4,203,12.0325,0.708665,0.681311,0,All,#4682B4,0
5,203,12.0325,0.708665,0.676501,0,All,#4682B4,0
6,203,12.0325,0.708665,0.674581,0,All,#4682B4,0
7,203,12.0325,0.708665,0.681022,0,All,#4682B4,0
8,203,12.0325,0.708665,0.675965,0,All,#4682B4,0
1,203,12.3863,0.677464,0.680767,0,All,#4682B4,0
2,203,12.3863,0.677464,0.693203,0,All,#4682B4,0
3,203,12.3863,0.677464,0.692058,0,All,#4682B4,0
4,203,12.3863,0.677464,0.681311,0,All,#4682B4,0
5,203,12.3863,0.677464,0.676501,0,All,#4682B4,0
6,203,12.3863,0.677464,0.674581,0,All,#4682B4,0
7,203,12.3863,0.677464,0.681022,0,All,#4682B4,0
8,203,12.3863,0.677464,0.675965,0,All,#4682B4,0
1,203,12.7402,0.662685,0.680767,0,All,#4682B4,0
2,203,12.7402,0.662685,0.693203,0,All,#4682B4,0
3,203,12.7402,0.662685,0.692058,0,All,#4682B4,0
4,203,12.7402,0.662685,0.681311,0,All,#4682B4,0
5,203,12.7402,0.662685,0.676501,0,All,#4682B4,0
6,203,12.7402,0.662685,0.674581,0,All,#4682B4,0
7,203,12.7402,0.662685,0.681022,0,All,#4682B4,0
8,203,12.7402,0.662685,0.675965,0,All,#4682B4,0
1,203,13.0941,0.654483,0.680767,0,All,#4682B4,0
2,203,13.0941,0.654483,0.693203,0,All,#4682B4,0
3,203,13.0941,0.654483,0.692058,0,All,#4682B4,0
4,203,13.0941,0.654483,0.681311,0,All,#4682B4,0
5,203,13.0941,0.654483,0.676501,0,All,#4682B4,0
6,203,13.0941,0.654483,0.674581,0,All,#4682B4,0
7,203,13.0941,0.654483,0.681022,0,All,#4682B4,0
8,203,13.0941,0.654483,0.675965,0,All,#4682B4,0
1,203,13.448,0.641985,0.680767,0,All,#4682B4,0
2,203,13.448,0.641985,0.693203,0,All,#4682B4,0
3,203,13.448,0.641985,0.692058,0,All,#4682B4,0
4,203,13.448,0.641985,0.681311,0,All,#4682B4,0
5,203,13.448,0.641985,0.676501,0,All,#4682B4,0
6,203,13.448,0.641985,0.674581,0,All,#4682B4,0
7,203,13.448,0.641985,0.681022,0,All,#4682B4,0
8,203,13.448,0.641985,0.675965,0,All,#4682B4,0
1,203,13.8019,0.635203,0.680767,0,All,#4682B4,0
2,203,13.8019,0.635203,0.693203,0,All,#4682B4,0
3,203,13.8019,0.635203,0.692058,0,All,#4682B4,0
4,203,13.8019,0.635203,0.681311,0,All,#4682B4,0
5,203,13.8019,0.635203,0.676501,0,All,#4682B4,0
6,203,13.8019,0.635203,0.674581,0,All,#4682B4,0
7,203,13.8019,0.635203,0.681022,0,All,#4682B4,0
8,203,13.8019,0.635203,0.675965,0,All,#4682B4,0
1,203,14.1558,0.630587,0.680767,0,All,#4682B4,0
2,203,14.1558,0.630587,0.693203,0,All,#4682B4,0
3,203,14.1558,0.630587,0.692058,0,All,#4682B4,0
4,203,14.1558,0.630587,0.681311,0,All,#4682B4,0
5,203,14.1558,0.630587,0.676501,0,All,#4682B4,0
6,203,14.1558,0.630587,0.674581,0,All,#4682B4,0
7,203,14.1558,0.630587,0.681022,0,All,#4682B4,0
8,203,14.1558,0.630587,0.675965,0,All,#4682B4,0
1,203,14.5097,0.688434,0.680767,0,All,#4682B4,0
2,203,14.5097,0.688434,0.693203,0,All,#4682B4,0
3,203,14.5097,0.688434,0.692058,0,All,#4682B4,0
4,203,14.5097,0.688434,0.681311,0,All,#4682B4,0
5,203,14.5097,0.688434,0.676501,0,All,#4682B4,0
6,203,14.5097,0.688434,0.674581,0,All,#4682B4,0
7,203,14.5097,0.688434,0.681022,0,All,#4682B4,0
8,203,14.5097,0.688434,0.675965,0,All,#4682B4,0
1,203,14.8636,0.733848,0.680767,0,All,#4682B4,0
2,203,14.8636,0.733848,0.693203,0,All,#4682B4,0
3,203,14.8636,0.733848,0.692058,0,All,#4682B4,0
4,203,14.8636,0.733848,0.681311,0,All,#4682B4,0
5,203,14.8636,0.733848,0.676501,0,All,#4682B4,0
6,203,14.8636,0.733848,0.674581,0,All,#4682B4,0
7,203,14.8636,0.733848,0.681022,0,All,#4682B4,0
8,203,14.8636,0.733848,0.675965,0,All,#4682B4,0
1,203,15.2175,0.700957,0.680767,0,All,#4682B4,0
2,203,15.2175,0.700957,0.693203,0,All,#4682B4,0
3,203,15.2175,0.700957,0.692058,0,All,#4682B4,0
4,203,15.2175,0.700957,0.681311,0,All,#4682B4,0
5,203,15.2175,0.700957,0.676501,0,All,#4682B4,0
6,203,15.2175,0.700957,0.674581,0,All,#4682B4,0
7,203,15.2175,0.700957,0.681022,0,All,#4682B4,0
8,203,15.2175,0.700957,0.675965,0,All,#4682B4,0
1,203,15.5714,0.73921,0.680767,0,All,#4682B4,0
2,203,15.5714,0.73921,0.693203,0,All,#4682B4,0
3,203,15.5714,0.73921,0.692058,0,All,#4682B4,0
4,203,15.5714,0.73921,0.681311,0,All,#4682B4,0
5,203,15.5714,0.73921,0.676501,0,All,#4682B4,0
6,203,15.5714,0.73921,0.674581,0,All,#4682B4,0
7,203,15.5714,0.73921,0.681022,0,All,#4682B4,0
8,203,15.5714,0.73921,0.675965,0,All,#4682B4,0
1,203,15.9253,0.70869,0.680767,0,All,#4682B4,0
2,203,15.9253,0.70869,0.693203,0,All,#4682B4,0
3,203,15.9253,0.70869,0.692058,0,All,#4682B4,0
4,203,15.9253,0.70869,0.681311,0,All,#4682B4,0
5,203,15.9253,0.70869,0.676501,0,All,#4682B4,0
6,203,15.9253,0.70869,0.674581,0,All,#4682B4,0
7,203,15.9253,0.70869,0.681022,0,All,#4682B4,0
8,203,15.9253,0.70869,0.675965,0,All,#4682B4,0
1,203,16.2792,0.64042,0.680767,0,All,#4682B4,0
2,203,16.2792,0.64042,0.693203,0,All,#4682B4,0
3,203,16.2792,0.64042,0.692058,0,All,#4682B4,0
4,203,16.2792,0.64042,0.681311,0,All,#4682B4,0
5,203,16.2792,0.64042,0.676501,0,All,#4682B4,0
6,203,16.2792,0.64042,0.674581,0,All,#4682B4,0
7,203,16.2792,0.64042,0.681022,0,All,#4682B4,0
8,203,16.2792,0.64042,0.675965,0,All,#4682B4,0
1,203,16.6331,0.619442,0.680767,0,All,#4682B4,0
2,203,16.6331,0.619442,0.693203,0,All,#4682B4,0
3,203,16.6331,0.619442,0.692058,0,All,#4682B4,0
4,203,16.6331,0.619442,0.681311,0,All,#4682B4,0
5,203,16.6331,0.619442,0.676501,0,All,#4682B4,0
6,203,16.6331,0.619442,0.674581,0,All,#4682B4,0
7,203,16.6331,0.619442,0.681022,0,All,#4682B4,0
8,203,16.6331,0.619442,0.675965,0,All,#4682B4,0
1,203,16.987,0.72937,0.680767,0,All,#4682B4,0
2,203,16.987,0.72937,0.693203,0,All,#4682B4,0
3,203,16.987,0.72937,0.692058,0,All,#4682B4,0
4,203,16.987,0.72937,0.681311,0,All,#4682B4,0
5,203,16.987,0.72937,0.676501,0,All,#4682B4,0
6,203,16.987,0.72937,0.674581,0,All,#4682B4,0
7,203,16.987,0.72937,0.681022,0,All,#4682B4,0
8,203,16.987,0.72937,0.675965,0,All,#4682B4,0
1,203,17.3409,0.68551,0.680767,0,All,#4682B4,0
2,203,17.3409,0.68551,0.693203,0,All,#4682B4,0
3,203,17.3409,0.68551,0.692058,0,All,#4682B4,0
4,203,17.3409,0.68551,0.681311,0,All,#4682B4,0
5,203,17.3409,0.68551,0.676501,0,All,#4682B4,0
6,203,17.3409,0.68551,0.674581,0,All,#4682B4,0
7,203,17.3409,0.68551,0.681022,0,All,#4682B4,0
8,203,17.3409,0.68551,0.675965,0,All,#4682B4,0
1,203,17.6948,0.799147,0.680767,0,All,#4682B4,0
2,203,17.6948,0.799147,0.693203,0,All,#4682B4,0
3,203,17.6948,0.799147,0.692058,0,All,#4682B4,0
4,203,17.6948,0.799147,0.681311,0,All,#4682B4,0
5,203,17.6948,0.799147,0.676501,0,All,#4682B4,0
6,203,17.6948,0.799147,0.674581,0,All,#4682B4,0
7,203,17.6948,0.799147,0.681022,0,All,#4682B4,0
8,203,17.6948,0.799147,0.675965,0,All,#4682B4,0
1,203,18.0487,0.777095,0.680767,0,All,#4682B4,0
2,203,18.0487,0.777095,0.693203,0,All,#4682B4,0
3,203,18.0487,0.777095,0.692058,0,All,#4682B4,0
4,203,18.0487,0.777095,0.681311,0,All,#4682B4,0
5,203,18.0487,0.777095,0.676501,0,All,#4682B4,0
6,203,18.0487,0.777095,0.674581,0,All,#4682B4,0
7,203,18.0487,0.777095,0.681022,0,All,#4682B4,0
8,203,18.0487,0.777095,0.675965,0,All,#4682B4,0
1,203,18.4026,0.712756,0.680767,0,All,#4682B4,0
2,203,18.4026,0.712756,0.693203,0,All,#4682B4,0
3,203,18.4026,0.712756,0.692058,0,All,#4682B4,0
4,203,18.4026,0.712756,0.681311,0,All,#4682B4,0
5,203,18.4026,0.712756,0.676501,0,All,#4682B4,0
6,203,18.4026,0.712756,0.674581,0,All,#4682B4,0
7,203,18.4026,0.712756,0.681022,0,All,#4682B4,0
8,203,18.4026,0.712756,0.675965,0,All,#4682B4,0
1,203,18.7564,0.702707,0.680767,0,All,#4682B4,0
2,203,18.7564,0.702707,0.693203,0,All,#4682B4,0
3,203,18.7564,0.702707,0.692058,0,All,#4682B4,0
4,203,18.7564,0.702707,0.681311,0,All,#4682B4,0
5,203,18.7564,0.702707,0.676501,0,All,#4682B4,0
6,203,18.7564,0.702707,0.674581,0,All,#4682B4,0
7,203,18.7564,0.702707,0.681022,0,All,#4682B4,0
8,203,18.7564,0.702707,0.675965,0,All,#4682B4,0
1,203,19.1103,0.724581,0.680767,0,All,#4682B4,0
2,203,19.1103,0.724581,0.693203,0,All,#4682B4,0
3,203,19.1103,0.724581,0.692058,0,All,#4682B4,0
4,203,19.1103,0.724581,0.681311,0,All,#4682B4,0
5,203,19.1103,0.724581,0.676501,0,All,#4682B4,0
6,203,19.1103,0.724581,0.674581,0,All,#4682B4,0
7,203,19.1103,0.724581,0.681022,0,All,#4682B4,0
8,203,19.1103,0.724581,0.675965,0,All,#4682B4,0
1,203,19.4642,0.673749,0.680767,0,All,#4682B4,0
2,203,19.4642,0.673749,0.693203,0,All,#4682B4,0
3,203,19.4642,0.673749,0.692058,0,All,#4682B4,0
4,203,19.4642,0.673749,0.681311,0,All,#4682B4,0
5,203,19.4642,0.673749,0.676501,0,All,#4682B4,0
6,203,19.4642,0.673749,0.674581,0,All,#4682B4,0
7,203,19.4642,0.673749,0.681022,0,All,#4682B4,0
8,203,19.4642,0.673749,0.675965,0,All,#4682B4,0
1,203,19.8181,0.643709,0.680767,0,All,#4682B4,0
2,203,19.8181,0.643709,0.693203,0,All,#4682B4,0
3,203,19.8181,0.643709,0.692058,0,All,#4682B4,0
4,203,19.8181,0.643709,0.681311,0,All,#4682B4,0
5,203,19.8181,0.643709,0.676501,0,All,#4682B4,0
6,203,19.8181,0.643709,0.674581,0,All,#4682B4,0
7,203,19.8181,0.643709,0.681022,0,All,#4682B4,0
8,203,19.8181,0.643709,0.675965,0,All,#4682B4,0
1,203,20.172,0.720413,0.680767,0,All,#4682B4,0
2,203,20.172,0.720413,0.693203,0,All,#4682B4,0
3,203,20.172,0.720413,0.692058,0,All,#4682B4,0
4,203,20.172,0.720413,0.681311,0,All,#4682B4,0
5,203,20.172,0.720413,0.676501,0,All,#4682B4,0
6,203,20.172,0.720413,0.674581,0,All,#4682B4,0
7,203,20.172,0.720413,0.681022,0,All,#4682B4,0
8,203,20.172,0.720413,0.675965,0,All,#4682B4,0
1,203,20.5259,0.701773,0.680767,0,All,#4682B4,0
2,203,20.5259,0.701773,0.693203,0,All,#4682B4,0
3,203,20.5259,0.701773,0.692058,0,All,#4682B4,0
4,203,20.5259,0.701773,0.681311,0,All,#4682B4,0
5,203,20.5259,0.701773,0.676501,0,All,#4682B4,0
6,203,20.5259,0.701773,0.674581,0,All,#4682B4,0
7,203,20.5259,0.701773,0.681022,0,All,#4682B4,0
8,203,20.5259,0.701773,0.675965,0,All,#4682B4,0
1,203,20.8798,0.701178,0.680767,0,All,#4682B4,0
2,203,20.8798,0.701178,0.693203,0,All,#4682B4,0
3,203,20.8798,0.701178,0.692058,0,All,#4682B4,0
4,203,20.8798,0.701178,0.681311,0,All,#4682B4,0
5,203,20.8798,0.701178,0.676501,0,All,#4682B4,0
6,203,20.8798,0.701178,0.674581,0,All,#4682B4,0
7,203,20.8798,0.701178,0.681022,0,All,#4682B4,0
8,203,20.8798,0.701178,0.675965,0,All,#4682B4,0
1,203,21.2337,0.745945,0.680767,0,All,#4682B4,0
2,203,21.2337,0.745945,0.693203,0,All,#4682B4,0
3,203,21.2337,0.745945,0.692058,0,All,#4682B4,0
4,203,21.2337,0.745945,0.681311,0,All,#4682B4,0
5,203,21.2337,0.745945,0.676501,0,All,#4682B4,0
6,203,21.2337,0.745945,0.674581,0,All,#4682B4,0
7,203,21.2337,0.745945,0.681022,0,All,#4682B4,0
8,203,21.2337,0.745945,0.675965,0,All,#4682B4,0
1,203,21.5876,0.751711,0.680767,0,All,#4682B4,0
2,203,21.5876,0.751711,0.693203,0,All,#4682B4,0
3,203,21.5876,0.751711,0.692058,0,All,#4682B4,0
4,203,21.5876,0.751711,0.681311,0,All,#4682B4,0
5,203,21.5876,0.751711,0.676501,0,All,#4682B4,0
6,203,21.5876,0.751711,0.674581,0,All,#4682B4,0
7,203,21.5876,0.751711,0.681022,0,All,#4682B4,0
8,203,21.5876,0.751711,0.675965,0,All,#4682B4,0
1,203,21.9415,0.730112,0.680767,0,All,#4682B4,0
2,203,21.9415,0.730112,0.693203,0,All,#4682B4,0
3,203,21.9415,0.730112,0.692058,0,All,#4682B4,0
4,203,21.9415,0.730112,0.681311,0,All,#4682B4,0
5,203,21.9415,0.730112,0.676501,0,All,#4682B4,0
6,203,21.9415,0.730112,0.674581,0,All,#4682B4,0
7,203,21.9415,0.730112,0.681022,0,All,#4682B4,0
8,203,21.9415,0.730112,0.675965,0,All,#4682B4,0
1,203,22.2954,0.643703,0.680767,0,All,#4682B4,0
2,203,22.2954,0.643703,0.693203,0,All,#4682B4,0
3,203,22.2954,0.643703,0.692058,0,All,#4682B4,0
4,203,22.2954,0.643703,0.681311,0,All,#4682B4,0
5,203,22.2954,0.643703,0.676501,0,All,#4682B4,0
6,203,22.2954,0.643703,0.674581,0,All,#4682B4,0
7,203,22.2954,0.643703,0.681022,0,All,#4682B4,0
8,203,22.2954,0.643703,0.675965,0,All,#4682B4,0
1,203,22.6493,0.679863,0.680767,0,All,#4682B4,0
2,203,22.6493,0.679863,0.693203,0,All,#4682B4,0
3,203,22.6493,0.679863,0.692058,0,All,#4682B4,0
4,203,22.6493,0.679863,0.681311,0,All,#4682B4,0
5,203,22.6493,0.679863,0.676501,0,All,#4682B4,0
6,203,22.6493,0.679863,0.674581,0,All,#4682B4,0
7,203,22.6493,0.679863,0.681022,0,All,#4682B4,0
8,203,22.6493,0.679863,0.675965,0,All,#4682B4,0
1,203,23.0032,0.663944,0.680767,0,All,#4682B4,0
2,203,23.0032,0.663944,0.693203,0,All,#4682B4,0
3,203,23.0032,0.663944,0.692058,0,All,#4682B4,0
4,203,23.0032,0.663944,0.681311,0,All,#4682B4,0
5,203,23.0032,0.663944,0.676501,0,All,#4682B4,0
6,203,23.0032,0.663944,0.674581,0,All,#4682B4,0
7,203,23.0032,0.663944,0.681022,0,All,#4682B4,0
8,203,23.0032,0.663944,0.675965,0,All,#4682B4,0
1,203,23.3571,0.61266,0.680767,0,All,#4682B4,0
2,203,23.3571,0.61266,0.693203,0,All,#4682B4,0
3,203,23.3571,0.61266,0.692058,0,All,#4682B4,0
4,203,23.3571,0.61266,0.681311,0,All,#4682B4,0
5,203,23.3571,0.61266,0.676501,0,All,#4682B4,0
6,203,23.3571,0.61266,0.674581,0,All,#4682B4,0
7,203,23.3571,0.61266,0.681022,0,All,#4682B4,0
8,203,23.3571,0.61266,0.675965,0,All,#4682B4,0
1,203,23.711,0.704178,0.680767,0,All,#4682B4,0
2,203,23.711,0.704178,0.693203,0,All,#4682B4,0
3,203,23.711,0.704178,0.692058,0,All,#4682B4,0
4,203,23.711,0.704178,0.681311,0,All,#4682B4,0
5,203,23.711,0.704178,0.676501,0,All,#4682B4,0
6,203,23.711,0.704178,0.674581,0,All,#4682B4,0
7,203,23.711,0.704178,0.681022,0,All,#4682B4,0
8,203,23.711,0.704178,0.675965,0,All,#4682B4,0
1,203,24.0649,0.671331,0.680767,0,All,#4682B4,0
2,203,24.0649,0.671331,0.693203,0,All,#4682B4,0
3,203,24.0649,0.671331,0.692058,0,All,#4682B4,0
4,203,24.0649,0.671331,0.681311,0,All,#4682B4,0
5,203,24.0649,0.671331,0.676501,0,All,#4682B4,0
6,203,24.0649,0.671331,0.674581,0,All,#4682B4,0
7,203,24.0649,0.671331,0.681022,0,All,#4682B4,0
8,203,24.0649,0.671331,0.675965,0,All,#4682B4,0
1,203,24.4188,0.728363,0.680767,0,All,#4682B4,0
2,203,24.4188,0.728363,0.693203,0,All,#4682B4,0
3,203,24.4188,0.728363,0.692058,0,All,#4682B4,0
4,203,24.4188,0.728363,0.681311,0,All,#4682B4,0
5,203,24.4188,0.728363,0.676501,0,All,#4682B4,0
6,203,24.4188,0.728363,0.674581,0,All,#4682B4,0
7,203,24.4188,0.728363,0.681022,0,All,#4682B4,0
8,203,24.4188,0.728363,0.675965,0,All,#4682B4,0
1,203,24.7727,0.754825,0.680767,0,All,#4682B4,0
2,203,24.7727,0.754825,0.693203,0,All,#4682B4,0
3,203,24.7727,0.754825,0.692058,0,All,#4682B4,0
4,203,24.7727,0.754825,0.681311,0,All,#4682B4,0
5,203,24.7727,0.754825,0.676501,0,All,#4682B4,0
6,203,24.7727,0.754825,0.674581,0,All,#4682B4,0
7,203,24.7727,0.754825,0.681022,0,All,#4682B4,0
8,203,24.7727,0.754825,0.675965,0,All,#4682B4,0
1,203,25.1265,0.60845,0.680767,0,All,#4682B4,0
2,203,25.1265,0.60845,0.693203,0,All,#4682B4,0
3,203,25.1265,0.60845,0.692058,0,All,#4682B4,0
4,203,25.1265,0.60845,0.681311,0,All,#4682B4,0
5,203,25.1265,0.60845,0.676501,0,All,#4682B4,0
6,203,25.1265,0.60845,0.674581,0,All,#4682B4,0
7,203,25.1265,0.60845,0.681022,0,All,#4682B4,0
8,203,25.1265,0.60845,0.675965,0,All,#4682B4,0
1,203,25.4804,0.796167,0.680767,0,All,#4682B4,0
2,203,25.4804,0.796167,0.693203,0,All,#4682B4,0
3,203,25.4804,0.796167,0.692058,0,All,#4682B4,0
4,203,25.4804,0.796167,0.681311,0,All,#4682B4,0
5,203,25.4804,0.796167,0.676501,0,All,#4682B4,0
6,203,25.4804,0.796167,0.674581,0,All,#4682B4,0
7,203,25.4804,0.796167,0.681022,0,All,#4682B4,0
8,203,25.4804,0.796167,0.675965,0,All,#4682B4,0
1,203,25.8343,0.689956,0.680767,0,All,#4682B4,0
2,203,25.8343,0.689956,0.693203,0,All,#4682B4,0
3,203,25.8343,0.689956,0.692058,0,All,#4682B4,0
4,203,25.8343,0.689956,0.681311,0,All,#4682B4,0
5,203,25.8343,0.689956,0.676501,0,All,#4682B4,0
6,203,25.8343,0.689956,0.674581,0,All,#4682B4,0
7,203,25.8343,0.689956,0.681022,0,All,#4682B4,0
8,203,25.8343,0.689956,0.675965,0,All,#4682B4,0
1,203,26.1882,0.708931,0.680767,0,All,#4682B4,0
2,203,26.1882,0.708931,0.693203,0,All,#4682B4,0
3,203,26.1882,0.708931,0.692058,0,All,#4682B4,0
4,203,26.1882,0.708931,0.681311,0,All,#4682B4,0
5,203,26.1882,0.708931,0.676501,0,All,#4682B4,0
