rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
4,201,16.6331,0.748021,0.466481,0.466481,0,All,#4682B4,0
5,201,16.6331,0.740824,0.574693,0.574693,0,All,#4682B4,0
6,201,16.6331,0.752715,0.395913,0.395913,0,All,#4682B4,0
7,201,16.6331,0.736304,0.642658,0.642658,0,All,#4682B4,0
8,201,16.6331,0.743452,0.535188,0.535188,0,All,#4682B4,0
1,201,16.987,0.741812,2.40099,2.40099,0,All,#4682B4,0
2,201,16.987,0.738932,2.44431,2.44431,0,All,#4682B4,0
3,201,16.987,0.738221,2.455,2.455,0,All,#4682B4,0
4,201,16.987,0.748021,2.30764,2.30764,0,All,#4682B4,0
5,201,16.987,0.740824,2.41585,2.41585,0,All,#4682B4,0
6,201,16.987,0.752715,2.23707,2.23707,0,All,#4682B4,0
7,201,16.987,0.736304,2.48382,2.48382,0,All,#4682B4,0
8,201,16.987,0.743452,2.37635,2.37635,0,All,#4682B4,0
1,201,17.3409,0.741812,2.39057,2.39057,0,All,#4682B4,0
2,201,17.3409,0.738932,2.43389,2.43389,0,All,#4682B4,0
3,201,17.3409,0.738221,2.44457,2.44457,0,All,#4682B4,0
4,201,17.3409,0.748021,2.29722,2.29722,0,All,#4682B4,0
5,201,17.3409,0.740824,2.40543,2.40543,0,All,#4682B4,0
6,201,17.3409,0.752715,2.22665,2.22665,0,All,#4682B4,0
7,201,17.3409,0.736304,2.4734,2.4734,0,All,#4682B4,0
8,201,17.3409,0.743452,2.36593,2.36593,0,All,#4682B4,0
1,201,17.6948,0.741812,-0.254767,-0.254767,0,All,#4682B4,0
2,201,17.6948,0.738932,-0.211453,-0.211453,0,All,#4682B4,0
3,201,17.6948,0.738221,-0.200765,-0.200765,0,All,#4682B4,0
4,201,17.6948,0.748021,-0.348118,-0.348118,0,All,#4682B4,0
5,201,17.6948,0.740824,-0.239906,-0.239906,0,All,#4682B4,0
6,201,17.6948,0.752715,-0.418687,-0.418687,0,All,#4682B4,0
7,201,17.6948,0.736304,-0.171942,-0.171942,0,All,#4682B4,0
8,201,17.6948,0.743452,-0.279411,-0.279411,0,All,#4682B4,0
1,201,18.0487,0.741812,0.469418,0.469418,0,All,#4682B4,0
2,201,18.0487,0.738932,0.512732,0.512732,0,All,#4682B4,0
3,201,18.0487,0.738221,0.52342,0.52342,0,All,#4682B4,0
4,201,18.0487,0.748021,0.376067,0.376067,0,All,#4682B4,0
5,201,18.0487,0.740824,0.484279,0.484279,0,All,#4682B4,0
6,201,18.0487,0.752715,0.305498,0.305498,0,All,#4682B4,0
7,201,18.0487,0.736304,0.552243,0.552243,0,All,#4682B4,0
8,201,18.0487,0.743452,0.444774,0.444774,0,All,#4682B4,0
1,201,18.4026,0.741812,-0.990897,-0.990897,0,All,#4682B4,0
2,201,18.4026,0.738932,-0.947582,-0.947582,0,All,#4682B4,0
3,201,18.4026,0.738221,-0.936895,-0.936895,0,All,#4682B4,0
4,201,18.4026,0.748021,-1.08425,-1.08425,0,All,#4682B4,0
5,201,18.4026,0.740824,-0.976036,-0.976036,0,All,#4682B4,0
6,201,18.4026,0.752715,-1.15482,-1.15482,0,All,#4682B4,0
7,201,18.4026,0.736304,-0.908072,-0.908072,0,All,#4682B4,0
8,201,18.4026,0.743452,-1.01554,-1.01554,0,All,#4682B4,0
1,201,18.7564,0.741812,-0.684797,-0.684797,0,All,#4682B4,0
2,201,18.7564,0.738932,-0.641482,-0.641482,0,All,#4682B4,0
3,201,18.7564,0.738221,-0.630795,-0.630795,0,All,#4682B4,0
4,201,18.7564,0.748021,-0.778148,-0.778148,0,All,#4682B4,0
5,201,18.7564,0.740824,-0.669936,-0.669936,0,All,#4682B4,0
6,201,18.7564,0.752715,-0.848716,-0.848716,0,All,#4682B4,0
7,201,18.7564,0.736304,-0.601972,-0.601972,0,All,#4682B4,0
8,201,18.7564,0.743452,-0.709441,-0.709441,0,All,#4682B4,0
1,201,19.1103,0.741812,0.510195,0.510195,0,All,#4682B4,0
2,201,19.1103,0.738932,0.553509,0.553509,0,All,#4682B4,0
3,201,19.1103,0.738221,0.564197,0.564197,0,All,#4682B4,0
4,201,19.1103,0.748021,0.416844,0.416844,0,All,#4682B4,0
5,201,19.1103,0.740824,0.525056,0.525056,0,All,#4682B4,0
6,201,19.1103,0.752715,0.346275,0.346275,0,All,#4682B4,0
7,201,19.1103,0.736304,0.59302,0.59302,0,All,#4682B4,0
8,201,19.1103,0.743452,0.485551,0.485551,0,All,#4682B4,0
1,201,19.4642,0.741812,-1.73714,-1.73714,0,All,#4682B4,0
2,201,19.4642,0.738932,-1.69382,-1.69382,0,All,#4682B4,0
3,201,19.4642,0.738221,-1.68314,-1.68314,0,All,#4682B4,0
4,201,19.4642,0.748021,-1.83049,-1.83049,0,All,#4682B4,0
5,201,19.4642,0.740824,-1.72228,-1.72228,0,All,#4682B4,0
6,201,19.4642,0.752715,-1.90106,-1.90106,0,All,#4682B4,0
7,201,19.4642,0.736304,-1.65431,-1.65431,0,All,#4682B4,0
8,201,19.4642,0.743452,-1.76178,-1.76178,0,All,#4682B4,0
1,201,19.8181,0.741812,-0.15115,-0.15115,0,All,#4682B4,0
2,201,19.8181,0.738932,-0.107835,-0.107835,0,All,#4682B4,0
3,201,19.8181,0.738221,-0.0971478,-0.0971478,0,All,#4682B4,0
4,201,19.8181,0.748021,-0.244501,-0.244501,0,All,#4682B4,0
5,201,19.8181,0.740824,-0.136289,-0.136289,0,All,#4682B4,0
6,201,19.8181,0.752715,-0.315069,-0.315069,0,All,#4682B4,0
7,201,19.8181,0.736304,-0.0683249,-0.0683249,0,All,#4682B4,0
8,201,19.8181,0.743452,-0.175794,-0.175794,0,All,#4682B4,0
1,201,20.172,0.741812,0.311744,0.311744,0,All,#4682B4,0
2,201,20.172,0.738932,0.355059,0.355059,0,All,#4682B4,0
3,201,20.172,0.738221,0.365746,0.365746,0,All,#4682B4,0
4,201,20.172,0.748021,0.218393,0.218393,0,All,#4682B4,0
5,201,20.172,0.740824,0.326605,0.326605,0,All,#4682B4,0
6,201,20.172,0.752715,0.147825,0.147825,0,All,#4682B4,0
7,201,20.172,0.736304,0.394569,0.394569,0,All,#4682B4,0
8,201,20.172,0.743452,0.2871,0.2871,0,All,#4682B4,0
1,201,20.5259,0.741812,-0.00607686,-0.00607686,0,All,#4682B4,0
2,201,20.5259,0.738932,0.0372375,0.0372375,0,All,#4682B4,0
3,201,20.5259,0.738221,0.0479252,0.0479252,0,All,#4682B4,0
4,201,20.5259,0.748021,-0.0994282,-0.0994282,0,All,#4682B4,0
5,201,20.5259,0.740824,0.00878388,0.00878388,0,All,#4682B4,0
6,201,20.5259,0.752715,-0.169997,-0.169997,0,All,#4682B4,0
7,201,20.5259,0.736304,0.076748,0.076748,0,All,#4682B4,0
8,201,20.5259,0.743452,-0.0307212,-0.0307212,0,All,#4682B4,0
1,201,20.8798,0.741812,-1.07816,-1.07816,0,All,#4682B4,0
2,201,20.8798,0.738932,-1.03484,-1.03484,0,All,#4682B4,0
3,201,20.8798,0.738221,-1.02415,-1.02415,0,All,#4682B4,0
4,201,20.8798,0.748021,-1.17151,-1.17151,0,All,#4682B4,0
5,201,20.8798,0.740824,-1.0633,-1.0633,0,All,#4682B4,0
6,201,20.8798,0.752715,-1.24208,-1.24208,0,All,#4682B4,0
7,201,20.8798,0.736304,-0.995332,-0.995332,0,All,#4682B4,0
8,201,20.8798,0.743452,-1.1028,-1.1028,0,All,#4682B4,0
1,201,21.2337,0.741812,-2.27854,-2.27854,0,All,#4682B4,0
2,201,21.2337,0.738932,-2.23523,-2.23523,0,All,#4682B4,0
3,201,21.2337,0.738221,-2.22454,-2.22454,0,All,#4682B4,0
4,201,21.2337,0.748021,-2.37189,-2.37189,0,All,#4682B4,0
5,201,21.2337,0.740824,-2.26368,-2.26368,0,All,#4682B4,0
6,201,21.2337,0.752715,-2.44246,-2.44246,0,All,#4682B4,0
7,201,21.2337,0.736304,-2.19572,-2.19572,0,All,#4682B4,0
8,201,21.2337,0.743452,-2.30319,-2.30319,0,All,#4682B4,0
1,201,21.5876,0.741812,0.484182,0.484182,0,All,#4682B4,0
2,201,21.5876,0.738932,0.527496,0.527496,0,All,#4682B4,0
3,201,21.5876,0.738221,0.538184,0.538184,0,All,#4682B4,0
4,201,21.5876,0.748021,0.390831,0.390831,0,All,#4682B4,0
5,201,21.5876,0.740824,0.499043,0.499043,0,All,#4682B4,0
6,201,21.5876,0.752715,0.320262,0.320262,0,All,#4682B4,0
7,201,21.5876,0.736304,0.567007,0.567007,0,All,#4682B4,0
8,201,21.5876,0.743452,0.459538,0.459538,0,All,#4682B4,0
1,201,21.9415,0.741812,0.559404,0.559404,0,All,#4682B4,0
2,201,21.9415,0.738932,0.602718,0.602718,0,All,#4682B4,0
3,201,21.9415,0.738221,0.613406,0.613406,0,All,#4682B4,0
4,201,21.9415,0.748021,0.466053,0.466053,0,All,#4682B4,0
5,201,21.9415,0.740824,0.574265,0.574265,0,All,#4682B4,0
6,201,21.9415,0.752715,0.395484,0.395484,0,All,#4682B4,0
7,201,21.9415,0.736304,0.642229,0.642229,0,All,#4682B4,0
8,201,21.9415,0.743452,0.53476,0.53476,0,All,#4682B4,0
1,201,22.2954,0.741812,0.0324383,0.0324383,0,All,#4682B4,0
2,201,22.2954,0.738932,0.0757526,0.0757526,0,All,#4682B4,0
3,201,22.2954,0.738221,0.0864403,0.0864403,0,All,#4682B4,0
4,201,22.2954,0.748021,-0.060913,-0.060913,0,All,#4682B4,0
5,201,22.2954,0.740824,0.0472991,0.0472991,0,All,#4682B4,0
6,201,22.2954,0.752715,-0.131481,-0.131481,0,All,#4682B4,0
7,201,22.2954,0.736304,0.115263,0.115263,0,All,#4682B4,0
8,201,22.2954,0.743452,0.00779401,0.00779401,0,All,#4682B4,0
1,201,22.6493,0.741812,1.48822,1.48822,0,All,#4682B4,0
2,201,22.6493,0.738932,1.53153,1.53153,0,All,#4682B4,0
3,201,22.6493,0.738221,1.54222,1.54222,0,All,#4682B4,0
4,201,22.6493,0.748021,1.39487,1.39487,0,All,#4682B4,0
5,201,22.6493,0.740824,1.50308,1.50308,0,All,#4682B4,0
6,201,22.6493,0.752715,1.3243,1.3243,0,All,#4682B4,0
7,201,22.6493,0.736304,1.57104,1.57104,0,All,#4682B4,0
8,201,22.6493,0.743452,1.46357,1.46357,0,All,#4682B4,0
1,201,23.0032,0.741812,-1.46827,-1.46827,0,All,#4682B4,0
2,201,23.0032,0.738932,-1.42495,-1.42495,0,All,#4682B4,0
3,201,23.0032,0.738221,-1.41427,-1.41427,0,All,#4682B4,0
4,201,23.0032,0.748021,-1.56162,-1.56162,0,All,#4682B4,0
5,201,23.0032,0.740824,-1.45341,-1.45341,0,All,#4682B4,0
6,201,23.0032,0.752715,-1.63219,-1.63219,0,All,#4682B4,0
7,201,23.0032,0.736304,-1.38544,-1.38544,0,All,#4682B4,0
8,201,23.0032,0.743452,-1.49291,-1.49291,0,All,#4682B4,0
1,201,23.3571,0.741812,-1.41499,-1.41499,0,All,#4682B4,0
2,201,23.3571,0.738932,-1.37168,-1.37168,0,All,#4682B4,0
3,201,23.3571,0.738221,-1.36099,-1.36099,0,All,#4682B4,0
4,201,23.3571,0.748021,-1.50835,-1.50835,0,All,#4682B4,0
5,201,23.3571,0.740824,-1.40013,-1.40013,0,All,#4682B4,0
6,201,23.3571,0.752715,-1.57891,-1.57891,0,All,#4682B4,0
7,201,23.3571,0.736304,-1.33217,-1.33217,0,All,#4682B4,0
8,201,23.3571,0.743452,-1.43964,-1.43964,0,All,#4682B4,0
1,201,23.711,0.741812,-1.11167,-1.11167,0,All,#4682B4,0
2,201,23.711,0.738932,-1.06836,-1.06836,0,All,#4682B4,0
3,201,23.711,0.738221,-1.05767,-1.05767,0,All,#4682B4,0
4,201,23.711,0.748021,-1.20502,-1.20502,0,All,#4682B4,0
5,201,23.711,0.740824,-1.09681,-1.09681,0,All,#4682B4,0
6,201,23.711,0.752715,-1.27559,-1.27559,0,All,#4682B4,0
7,201,23.711,0.736304,-1.02885,-1.02885,0,All,#4682B4,0
8,201,23.711,0.743452,-1.13632,-1.13632,0,All,#4682B4,0
1,201,24.0649,0.741812,-1.42702,-1.42702,0,All,#4682B4,0
2,201,24.0649,0.738932,-1.3837,-1.3837,0,All,#4682B4,0
3,201,24.0649,0.738221,-1.37301,-1.37301,0,All,#4682B4,0
4,201,24.0649,0.748021,-1.52037,-1.52037,0,All,#4682B4,0
5,201,24.0649,0.740824,-1.41215,-1.41215,0,All,#4682B4,0
6,201,24.0649,0.752715,-1.59094,-1.59094,0,All,#4682B4,0
7,201,24.0649,0.736304,-1.34419,-1.34419,0,All,#4682B4,0
8,201,24.0649,0.743452,-1.45166,-1.45166,0,All,#4682B4,0
1,201,24.4188,0.741812,-1.41885,-1.41885,0,All,#4682B4,0
2,201,24.4188,0.738932,-1.37554,-1.37554,0,All,#4682B4,0
3,201,24.4188,0.738221,-1.36485,-1.36485,0,All,#4682B4,0
4,201,24.4188,0.748021,-1.5122,-1.5122,0,All,#4682B4,0
5,201,24.4188,0.740824,-1.40399,-1.40399,0,All,#4682B4,0
6,201,24.4188,0.752715,-1.58277,-1.58277,0,All,#4682B4,0
7,201,24.4188,0.736304,-1.33602,-1.33602,0,All,#4682B4,0
8,201,24.4188,0.743452,-1.44349,-1.44349,0,All,#4682B4,0
1,201,24.7727,0.741812,-0.576831,-0.576831,0,All,#4682B4,0
2,201,24.7727,0.738932,-0.533517,-0.533517,0,All,#4682B4,0
3,201,24.7727,0.738221,-0.522829,-0.522829,0,All,#4682B4,0
4,201,24.7727,0.748021,-0.670182,-0.670182,0,All,#4682B4,0
5,201,24.7727,0.740824,-0.56197,-0.56197,0,All,#4682B4,0
6,201,24.7727,0.752715,-0.740751,-0.740751,0,All,#4682B4,0
7,201,24.7727,0.736304,-0.494006,-0.494006,0,All,#4682B4,0
8,201,24.7727,0.743452,-0.601475,-0.601475,0,All,#4682B4,0
1,201,25.1265,0.741812,-0.561447,-0.561447,0,All,#4682B4,0
2,201,25.1265,0.738932,-0.518133,-0.518133,0,All,#4682B4,0
3,201,25.1265,0.738221,-0.507445,-0.507445,0,All,#4682B4,0
4,201,25.1265,0.748021,-0.654798,-0.654798,0,All,#4682B4,0
5,201,25.1265,0.740824,-0.546586,-0.546586,0,All,#4682B4,0
6,201,25.1265,0.752715,-0.725367,-0.725367,0,All,#4682B4,0
7,201,25.1265,0.736304,-0.478622,-0.478622,0,All,#4682B4,0
8,201,25.1265,0.743452,-0.586091,-0.586091,0,All,#4682B4,0
1,201,25.4804,0.741812,-0.258264,-0.258264,0,All,#4682B4,0
2,201,25.4804,0.738932,-0.21495,-0.21495,0,All,#4682B4,0
3,201,25.4804,0.738221,-0.204262,-0.204262,0,All,#4682B4,0
4,201,25.4804,0.748021,-0.351615,-0.351615,0,All,#4682B4,0
5,201,25.4804,0.740824,-0.243403,-0.243403,0,All,#4682B4,0
6,201,25.4804,0.752715,-0.422183,-0.422183,0,All,#4682B4,0
7,201,25.4804,0.736304,-0.175439,-0.175439,0,All,#4682B4,0
8,201,25.4804,0.743452,-0.282908,-0.282908,0,All,#4682B4,0
1,201,25.8343,0.741812,-0.514041,-0.514041,0,All,#4682B4,0
2,201,25.8343,0.738932,-0.470727,-0.470727,0,All,#4682B4,0
3,201,25.8343,0.738221,-0.460039,-0.460039,0,All,#4682B4,0
4,201,25.8343,0.748021,-0.607393,-0.607393,0,All,#4682B4,0
5,201,25.8343,0.740824,-0.499181,-0.499181,0,All,#4682B4,0
6,201,25.8343,0.752715,-0.677961,-0.677961,0,All,#4682B4,0
7,201,25.8343,0.736304,-0.431217,-0.431217,0,All,#4682B4,0
8,201,25.8343,0.743452,-0.538686,-0.538686,0,All,#4682B4,0
1,201,26.1882,0.741812,-0.547142,-0.547142,0,All,#4682B4,0
2,201,26.1882,0.738932,-0.503828,-0.503828,0,All,#4682B4,0
3,201,26.1882,0.738221,-0.49314,-0.49314,0,All,#4682B4,0
4,201,26.1882,0.748021,-0.640494,-0.640494,0,All,#4682B4,0
5,201,26.1882,0.740824,-0.532282,-0.532282,0,All,#4682B4,0
6,201,26.1882,0.752715,-0.711062,-0.711062,0,All,#4682B4,0
7,201,26.1882,0.736304,-0.464317,-0.464317,0,All,#4682B4,0
8,201,26.1882,0.743452,-0.571787,-0.571787,0,All,#4682B4,0
1,201,26.5421,0.741812,-2.76276,-2.76276,0,All,#4682B4,0
2,201,26.5421,0.738932,-2.71945,-2.71945,0,All,#4682B4,0
3,201,26.5421,0.738221,-2.70876,-2.70876,0,All,#4682B4,0
4,201,26.5421,0.748021,-2.85611,-2.85611,0,All,#4682B4,0
5,201,26.5421,0.740824,-2.7479,-2.7479,0,All,#4682B4,0
6,201,26.5421,0.752715,-2.92668,-2.92668,0,All,#4682B4,0
7,201,26.5421,0.736304,-2.67994,-2.67994,0,All,#4682B4,0
8,201,26.5421,0.743452,-2.78741,-2.78741,0,All,#4682B4,0
1,201,26.896,0.741812,0.879033,0.879033,0,All,#4682B4,0
2,201,26.896,0.738932,0.922348,0.922348,0,All,#4682B4,0
3,201,26.896,0.738221,0.933035,0.933035,0,All,#4682B4,0
4,201,26.896,0.748021,0.785682,0.785682,0,All,#4682B4,0
5,201,26.896,0.740824,0.893894,0.893894,0,All,#4682B4,0
6,201,26.896,0.752715,0.715114,0.715114,0,All,#4682B4,0
7,201,26.896,0.736304,0.961858,0.961858,0,All,#4682B4,0
8,201,26.896,0.743452,0.854389,0.854389,0,All,#4682B4,0
1,201,27.2499,0.741812,-0.802579,-0.802579,0,All,#4682B4,0
2,201,27.2499,0.738932,-0.759265,-0.759265,0,All,#4682B4,0
3,201,27.2499,0.738221,-0.748577,-0.748577,0,All,#4682B4,0
4,201,27.2499,0.748021,-0.895931,-0.895931,0,All,#4682B4,0
5,201,27.2499,0.740824,-0.787719,-0.787719,0,All,#4682B4,0
6,201,27.2499,0.752715,-0.966499,-0.966499,0,All,#4682B4,0
7,201,27.2499,0.736304,-0.719755,-0.719755,0,All,#4682B4,0
8,201,27.2499,0.743452,-0.827224,-0.827224,0,All,#4682B4,0
1,201,27.6038,0.741812,-1.17576,-1.17576,0,All,#4682B4,0
2,201,27.6038,0.738932,-1.13244,-1.13244,0,All,#4682B4,0
3,201,27.6038,0.738221,-1.12175,-1.12175,0,All,#4682B4,0
4,201,27.6038,0.748021,-1.26911,-1.26911,0,All,#4682B4,0
5,201,27.6038,0.740824,-1.1609,-1.1609,0,All,#4682B4,0
6,201,27.6038,0.752715,-1.33968,-1.33968,0,All,#4682B4,0
7,201,27.6038,0.736304,-1.09293,-1.09293,0,All,#4682B4,0
8,201,27.6038,0.743452,-1.2004,-1.2004,0,All,#4682B4,0
1,201,27.9577,0.741812,-1.4026,-1.4026,0,All,#4682B4,0
2,201,27.9577,0.738932,-1.35929,-1.35929,0,All,#4682B4,0
3,201,27.9577,0.738221,-1.3486,-1.3486,0,All,#4682B4,0
4,201,27.9577,0.748021,-1.49595,-1.49595,0,All,#4682B4,0
5,201,27.9577,0.740824,-1.38774,-1.38774,0,All,#4682B4,0
6,201,27.9577,0.752715,-1.56652,-1.56652,0,All,#4682B4,0
7,201,27.9577,0.736304,-1.31978,-1.31978,0,All,#4682B4,0
8,201,27.9577,0.743452,-1.42725,-1.42725,0,All,#4682B4,0
1,201,28.3116,0.741812,-0.717495,-0.717495,0,All,#4682B4,0
2,201,28.3116,0.738932,-0.67418,-0.67418,0,All,#4682B4,0
3,201,28.3116,0.738221,-0.663492,-0.663492,0,All,#4682B4,0
4,201,28.3116,0.748021,-0.810846,-0.810846,0,All,#4682B4,0
5,201,28.3116,0.740824,-0.702634,-0.702634,0,All,#4682B4,0
6,201,28.3116,0.752715,-0.881414,-0.881414,0,All,#4682B4,0
7,201,28.3116,0.736304,-0.63467,-0.63467,0,All,#4682B4,0
8,201,28.3116,0.743452,-0.742139,-0.742139,0,All,#4682B4,0
1,201,28.6655,0.741812,-0.591276,-0.591276,0,All,#4682B4,0
2,201,28.6655,0.738932,-0.547961,-0.547961,0,All,#4682B4,0
3,201,28.6655,0.738221,-0.537274,-0.537274,0,All,#4682B4,0
4,201,28.6655,0.748021,-0.684627,-0.684627,0,All,#4682B4,0
5,201,28.6655,0.740824,-0.576415,-0.576415,0,All,#4682B4,0
6,201,28.6655,0.752715,-0.755195,-0.755195,0,All,#4682B4,0
7,201,28.6655,0.736304,-0.508451,-0.508451,0,All,#4682B4,0
8,201,28.6655,0.743452,-0.61592,-0.61592,0,All,#4682B4,0
1,201,29.0194,0.741812,-0.550615,-0.550615,0,All,#4682B4,0
2,201,29.0194,0.738932,-0.507301,-0.507301,0,All,#4682B4,0
3,201,29.0194,0.738221,-0.496613,-0.496613,0,All,#4682B4,0
4,201,29.0194,0.748021,-0.643967,-0.643967,0,All,#4682B4,0
5,201,29.0194,0.740824,-0.535755,-0.535755,0,All,#4682B4,0
6,201,29.0194,0.752715,-0.714535,-0.714535,0,All,#4682B4,0
7,201,29.0194,0.736304,-0.46779,-0.46779,0,All,#4682B4,0
8,201,29.0194,0.743452,-0.57526,-0.57526,0,All,#4682B4,0
1,201,29.3733,0.741812,-2.15557,-2.15557,0,All,#4682B4,0
2,201,29.3733,0.738932,-2.11226,-2.11226,0,All,#4682B4,0
3,201,29.3733,0.738221,-2.10157,-2.10157,0,All,#4682B4,0
4,201,29.3733,0.748021,-2.24892,-2.24892,0,All,#4682B4,0
5,201,29.3733,0.740824,-2.14071,-2.14071,0,All,#4682B4,0
6,201,29.3733,0.752715,-2.31949,-2.31949,0,All,#4682B4,0
7,201,29.3733,0.736304,-2.07275,-2.07275,0,All,#4682B4,0
8,201,29.3733,0.743452,-2.18021,-2.18021,0,All,#4682B4,0
1,201,29.7272,0.741812,-0.372139,-0.372139,0,All,#4682B4,0
2,201,29.7272,0.738932,-0.328825,-0.328825,0,All,#4682B4,0
3,201,29.7272,0.738221,-0.318137,-0.318137,0,All,#4682B4,0
4,201,29.7272,0.748021,-0.46549,-0.46549,0,All,#4682B4,0
5,201,29.7272,0.740824,-0.357278,-0.357278,0,All,#4682B4,0
6,201,29.7272,0.752715,-0.536059,-0.536059,0,All,#4682B4,0
7,201,29.7272,0.736304,-0.289314,-0.289314,0,All,#4682B4,0
8,201,29.7272,0.743452,-0.396783,-0.396783,0,All,#4682B4,0
1,201,30.0811,0.741812,-0.820274,-0.820274,0,All,#4682B4,0
2,201,30.0811,0.738932,-0.77696,-0.77696,0,All,#4682B4,0
3,201,30.0811,0.738221,-0.766272,-0.766272,0,All,#4682B4,0
4,201,30.0811,0.748021,-0.913625,-0.913625,0,All,#4682B4,0
5,201,30.0811,0.740824,-0.805413,-0.805413,0,All,#4682B4,0
6,201,30.0811,0.752715,-0.984194,-0.984194,0,All,#4682B4,0
7,201,30.0811,0.736304,-0.737449,-0.737449,0,All,#4682B4,0
8,201,30.0811,0.743452,-0.844918,-0.844918,0,All,#4682B4,0
1,201,30.435,0.741812,-0.631636,-0.631636,0,All,#4682B4,0
2,201,30.435,0.738932,-0.588322,-0.588322,0,All,#4682B4,0
3,201,30.435,0.738221,-0.577634,-0.577634,0,All,#4682B4,0
4,201,30.435,0.748021,-0.724988,-0.724988,0,All,#4682B4,0
5,201,30.435,0.740824,-0.616776,-0.616776,0,All,#4682B4,0
6,201,30.435,0.752715,-0.795556,-0.795556,0,All,#4682B4,0
7,201,30.435,0.736304,-0.548811,-0.548811,0,All,#4682B4,0
8,201,30.435,0.743452,-0.656281,-0.656281,0,All,#4682B4,0
1,201,30.7889,0.741812,-1.72451,-1.72451,0,All,#4682B4,0
2,201,30.7889,0.738932,-1.68119,-1.68119,0,All,#4682B4,0
3,201,30.7889,0.738221,-1.67051,-1.67051,0,All,#4682B4,0
4,201,30.7889,0.748021,-1.81786,-1.81786,0,All,#4682B4,0
5,201,30.7889,0.740824,-1.70965,-1.70965,0,All,#4682B4,0
6,201,30.7889,0.752715,-1.88843,-1.88843,0,All,#4682B4,0
7,201,30.7889,0.736304,-1.64168,-1.64168,0,All,#4682B4,0
8,201,30.7889,0.743452,-1.74915,-1.74915,0,All,#4682B4,0
1,201,31.1428,0.741812,-2.45276,-2.45276,0,All,#4682B4,0
2,201,31.1428,0.738932,-2.40944,-2.40944,0,All,#4682B4,0
3,201,31.1428,0.738221,-2.39876,-2.39876,0,All,#4682B4,0
4,201,31.1428,0.748021,-2.54611,-2.54611,0,All,#4682B4,0
5,201,31.1428,0.740824,-2.4379,-2.4379,0,All,#4682B4,0
6,201,31.1428,0.752715,-2.61668,-2.61668,0,All,#4682B4,0
7,201,31.1428,0.736304,-2.36993,-2.36993,0,All,#4682B4,0
8,201,31.1428,0.743452,-2.4774,-2.4774,0,All,#4682B4,0
1,201,31.4966,0.741812,-1.99112,-1.99112,0,All,#4682B4,0
2,201,31.4966,0.738932,-1.9478,-1.9478,0,All,#4682B4,0
3,201,31.4966,0.738221,-1.93711,-1.93711,0,All,#4682B4,0
4,201,31.4966,0.748021,-2.08447,-2.08447,0,All,#4682B4,0
5,201,31.4966,0.740824,-1.97626,-1.97626,0,All,#4682B4,0
6,201,31.4966,0.752715,-2.15504,-2.15504,0,All,#4682B4,0
7,201,31.4966,0.736304,-1.90829,-1.90829,0,All,#4682B4,0
8,201,31.4966,0.743452,-2.01576,-2.01576,0,All,#4682B4,0
1,202,0,0.547072,-0.534613,-0.534613,0,All,#4682B4,0
2,202,0,0.510069,0.0217335,0.0217335,0,All,#4682B4,0
3,202,0,0.517282,-0.0867044,-0.0867044,0,All,#4682B4,0
4,202,0,0.582762,-1.07122,-1.07122,0,All,#4682B4,0
5,202,0,0.487388,0.362761,0.362761,0,All,#4682B4,0
6,202,0,0.462558,0.736075,0.736075,0,All,#4682B4,0
7,202,0,0.455945,0.835505,0.835505,0,All,#4682B4,0
8,202,0,0.457617,0.810366,0.810366,0,All,#4682B4,0
1,202,0.3539,0.677562,-0.270046,-0.270046,0,All,#4682B4,0
2,202,0.3539,0.675229,-0.234979,-0.234979,0,All,#4682B4,0
3,202,0.3539,0.679689,-0.302029,-0.302029,0,All,#4682B4,0
4,202,0.3539,0.695447,-0.538953,-0.538953,0,All,#4682B4,0
5,202,0.3539,0.662082,-0.0373057,-0.0373057,0,All,#4682B4,0
6,202,0.3539,0.648799,0.162402,0.162402,0,All,#4682B4,0
7,202,0.3539,0.643875,0.236441,0.236441,0,All,#4682B4,0
8,202,0.3539,0.64588,0.206292,0.206292,0,All,#4682B4,0
1,202,0.7078,0.690261,-0.161529,-0.161529,0,All,#4682B4,0
2,202,0.7078,0.704961,-0.382551,-0.382551,0,All,#4682B4,0
3,202,0.7078,0.708254,-0.432064,-0.432064,0,All,#4682B4,0
4,202,0.7078,0.702865,-0.351037,-0.351037,0,All,#4682B4,0
5,202,0.7078,0.701811,-0.335187,-0.335187,0,All,#4682B4,0
6,202,0.7078,0.69644,-0.254438,-0.254438,0,All,#4682B4,0
7,202,0.7078,0.693808,-0.214861,-0.214861,0,All,#4682B4,0
8,202,0.7078,0.693023,-0.203064,-0.203064,0,All,#4682B4,0
1,202,1.0617,0.691497,0.990991,0.990991,0,All,#4682B4,0
2,202,1.0617,0.710313,0.708077,0.708077,0,All,#4682B4,0
3,202,1.0617,0.713279,0.663496,0.663496,0,All,#4682B4,0
4,202,1.0617,0.703354,0.812721,0.812721,0,All,#4682B4,0
5,202,1.0617,0.710846,0.700069,0.700069,0,All,#4682B4,0
6,202,1.0617,0.708627,0.733433,0.733433,0,All,#4682B4,0
7,202,1.0617,0.707075,0.756765,0.756765,0,All,#4682B4,0
8,202,1.0617,0.704829,0.790543,0.790543,0,All,#4682B4,0
