ID,time,observation,censored,split,color,filter
14,0,0.479982,0,All,#4682B4,0
14,0.3539,0.535414,0,All,#4682B4,0
14,0.7078,0.518584,0,All,#4682B4,0
14,1.0617,0.601737,0,All,#4682B4,0
14,1.4156,0.541205,0,All,#4682B4,0
14,1.7695,0.618035,0,All,#4682B4,0
14,2.1234,0.678614,0,All,#4682B4,0
14,2.4773,0.684945,0,All,#4682B4,0
14,2.8312,0.533071,0,All,#4682B4,0
14,3.1851,0.619393,0,All,#4682B4,0
14,3.539,0.692011,0,All,#4682B4,0
14,3.8929,0.550811,0,All,#4682B4,0
14,4.2468,0.546416,0,All,#4682B4,0
14,4.6007,0.514039,0,All,#4682B4,0
14,4.9546,0.582859,0,All,#4682B4,0
14,5.3085,0.524976,0,All,#4682B4,0
14,5.6624,0.624193,0,All,#4682B4,0
14,6.0162,0.557648,0,All,#4682B4,0
14,6.3701,0.616765,0,All,#4682B4,0
14,6.724,0.586695,0,All,#4682B4,0
14,7.0779,0.740505,0,All,#4682B4,0
14,7.4318,0.620651,0,All,#4682B4,0
14,7.7857,0.672714,0,All,#4682B4,0
14,8.1396,0.576908,0,All,#4682B4,0
14,8.4935,0.577014,0,All,#4682B4,0
14,8.8474,0.55355,0,All,#4682B4,0
14,9.2013,0.587266,0,All,#4682B4,0
14,9.5552,0.536645,0,All,#4682B4,0
14,9.9091,0.586097,0,All,#4682B4,0
14,10.263,0.57783,0,All,#4682B4,0
14,10.6169,0.599262,0,All,#4682B4,0
14,10.9708,0.644358,0,All,#4682B4,0
14,11.3247,0.512856,0,All,#4682B4,0
14,11.6786,0.60974,0,All,#4682B4,0
14,12.0325,0.683664,0,All,#4682B4,0
14,12.3863,0.566219,0,All,#4682B4,0
14,12.7402,0.587109,0,All,#4682B4,0
14,13.0941,0.609354,0,All,#4682B4,0
14,13.448,0.635614,0,All,#4682B4,0
14,13.8019,0.563626,0,All,#4682B4,0
14,14.1558,0.631182,0,All,#4682B4,0
14,14.5097,0.599729,0,All,#4682B4,0
14,14.8636,0.604323,0,All,#4682B4,0
14,15.2175,0.568938,0,All,#4682B4,0
14,15.5714,0.557706,0,All,#4682B4,0
14,15.9253,0.65313,0,All,#4682B4,0
14,16.2792,0.592717,0,All,#4682B4,0
14,16.6331,0.482887,0,All,#4682B4,0
14,16.987,0.574791,0,All,#4682B4,0
14,17.3409,0.616888,0,All,#4682B4,0
14,17.6948,0.641293,0,All,#4682B4,0
14,18.0487,0.493037,0,All,#4682B4,0
14,18.4026,0.650085,0,All,#4682B4,0
14,18.7564,0.631319,0,All,#4682B4,0
14,19.1103,0.58274,0,All,#4682B4,0
14,19.4642,0.561084,0,All,#4682B4,0
14,19.8181,0.645272,0,All,#4682B4,0
14,20.172,0.608657,0,All,#4682B4,0
14,20.5259,0.573741,0,All,#4682B4,0
14,20.8798,0.583165,0,All,#4682B4,0
14,21.2337,0.544841,0,All,#4682B4,0
14,21.5876,0.617545,0,All,#4682B4,0
14,21.9415,0.490673,0,All,#4682B4,0
14,22.2954,0.555595,0,All,#4682B4,0
14,22.6493,0.575676,0,All,#4682B4,0
14,23.0032,0.541802,0,All,#4682B4,0
14,23.3571,0.491823,0,All,#4682B4,0
14,23.711,0.598228,0,All,#4682B4,0
14,24.0649,0.564513,0,All,#4682B4,0
14,24.4188,0.567476,0,All,#4682B4,0
14,24.7727,0.549447,0,All,#4682B4,0
14,25.1265,0.610307,0,All,#4682B4,0
14,25.4804,0.60409,0,All,#4682B4,0
14,25.8343,0.54581,0,All,#4682B4,0
14,26.1882,0.623151,0,All,#4682B4,0
14,26.5421,0.49791,0,All,#4682B4,0
14,26.896,0.613829,0,All,#4682B4,0
14,27.2499,0.634666,0,All,#4682B4,0
14,27.6038,0.600704,0,All,#4682B4,0
14,27.9577,0.494104,0,All,#4682B4,0
14,28.3116,0.538272,0,All,#4682B4,0
14,28.6655,0.613745,0,All,#4682B4,0
14,29.0194,0.508391,0,All,#4682B4,0
14,29.3733,0.580032,0,All,#4682B4,0
14,29.7272,0.484972,0,All,#4682B4,0
14,30.0811,0.505043,0,All,#4682B4,0
14,30.435,0.572286,0,All,#4682B4,0
14,30.7889,0.545102,0,All,#4682B4,0
14,31.1428,0.557366,0,All,#4682B4,0
14,31.4966,0.616025,0,All,#4682B4,0
15,0,0.612601,0,All,#4682B4,0
15,0.3539,0.598405,0,All,#4682B4,0
15,0.7078,0.613682,0,All,#4682B4,0
15,1.0617,0.740283,0,All,#4682B4,0
15,1.4156,0.678136,0,All,#4682B4,0
15,1.7695,0.691881,0,All,#4682B4,0
15,2.1234,0.695762,0,All,#4682B4,0
15,2.4773,0.770631,0,All,#4682B4,0
15,2.8312,0.722525,0,All,#4682B4,0
15,3.1851,0.769867,0,All,#4682B4,0
15,3.539,0.754353,0,All,#4682B4,0
15,3.8928,0.510419,0,All,#4682B4,0
15,4.2467,0.688366,0,All,#4682B4,0
15,4.6006,0.770472,0,All,#4682B4,0
15,4.9545,0.781405,0,All,#4682B4,0
15,5.3084,0.806964,0,All,#4682B4,0
15,5.6623,0.698881,0,All,#4682B4,0
15,6.0162,0.783541,0,All,#4682B4,0
15,6.3701,0.779003,0,All,#4682B4,0
15,6.724,0.764652,0,All,#4682B4,0
15,7.0779,0.629211,0,All,#4682B4,0
15,7.4318,0.738611,0,All,#4682B4,0
15,7.7857,0.704686,0,All,#4682B4,0
15,8.1396,0.678693,0,All,#4682B4,0
15,8.4935,0.647642,0,All,#4682B4,0
15,8.8474,0.776118,0,All,#4682B4,0
15,9.2013,0.760445,0,All,#4682B4,0
15,9.5552,0.709404,0,All,#4682B4,0
15,9.9091,0.627878,0,All,#4682B4,0
15,10.2629,0.77075,0,All,#4682B4,0
15,10.6168,0.607112,0,All,#4682B4,0
15,10.9707,0.869341,0,All,#4682B4,0
15,11.3246,0.843407,0,All,#4682B4,0
15,11.6785,0.746219,0,All,#4682B4,0
15,12.0324,0.726045,0,All,#4682B4,0
15,12.3863,0.752547,0,All,#4682B4,0
15,12.7402,0.768041,0,All,#4682B4,0
15,13.0941,0.838592,0,All,#4682B4,0
15,13.448,0.697951,0,All,#4682B4,0
15,13.8019,0.790505,0,All,#4682B4,0
15,14.1558,0.768732,0,All,#4682B4,0
15,14.5097,0.687982,0,All,#4682B4,0
15,14.8636,0.599947,0,All,#4682B4,0
15,15.2175,0.718898,0,All,#4682B4,0
15,15.5714,0.722849,0,All,#4682B4,0
15,15.9253,0.666385,0,All,#4682B4,0
15,16.2791,0.768489,0,All,#4682B4,0
15,16.633,0.687187,0,All,#4682B4,0
15,16.9869,0.742572,0,All,#4682B4,0
15,17.3408,0.662854,0,All,#4682B4,0
15,17.6947,0.77781,0,All,#4682B4,0
15,18.0486,0.76004,0,All,#4682B4,0
15,18.4025,0.769707,0,All,#4682B4,0
15,18.7564,0.711011,0,All,#4682B4,0
15,19.1103,0.67453,0,All,#4682B4,0
15,19.4642,0.738216,0,All,#4682B4,0
15,19.8181,0.668372,0,All,#4682B4,0
15,20.172,0.651072,0,All,#4682B4,0
15,20.5259,0.709464,0,All,#4682B4,0
15,20.8798,0.717326,0,All,#4682B4,0
15,21.2337,0.648339,0,All,#4682B4,0
15,21.5876,0.769786,0,All,#4682B4,0
15,21.9415,0.615213,0,All,#4682B4,0
15,22.2954,0.71797,0,All,#4682B4,0
15,22.6492,0.685904,0,All,#4682B4,0
15,23.0031,0.677019,0,All,#4682B4,0
15,23.357,0.712953,0,All,#4682B4,0
15,23.7109,0.704983,0,All,#4682B4,0
15,24.0648,0.641468,0,All,#4682B4,0
15,24.4187,0.66721,0,All,#4682B4,0
15,24.7726,0.628537,0,All,#4682B4,0
15,25.1265,0.59615,0,All,#4682B4,0
15,25.4804,0.617544,0,All,#4682B4,0
15,25.8343,0.789302,0,All,#4682B4,0
15,26.1882,0.781663,0,All,#4682B4,0
15,26.5421,0.704177,0,All,#4682B4,0
15,26.896,0.755178,0,All,#4682B4,0
15,27.2499,0.708432,0,All,#4682B4,0
15,27.6038,0.709831,0,All,#4682B4,0
15,27.9577,0.734938,0,All,#4682B4,0
15,28.3116,0.75941,0,All,#4682B4,0
15,28.6655,0.643767,0,All,#4682B4,0
15,29.0193,0.689804,0,All,#4682B4,0
15,29.3732,0.646498,0,All,#4682B4,0
15,29.7271,0.646558,0,All,#4682B4,0
15,30.081,0.728679,0,All,#4682B4,0
15,30.4349,0.632818,0,All,#4682B4,0
15,30.7888,0.787781,0,All,#4682B4,0
15,31.1427,0.809877,0,All,#4682B4,0
15,31.4966,0.640594,0,All,#4682B4,0
16,0,0.619947,0,All,#4682B4,0
16,0.3539,0.593129,0,All,#4682B4,0
16,0.7078,0.752741,0,All,#4682B4,0
16,1.0617,0.947693,0,All,#4682B4,0
16,1.4156,0.803494,0,All,#4682B4,0
16,1.7695,0.694111,0,All,#4682B4,0
16,2.1234,0.751104,0,All,#4682B4,0
16,2.4773,0.771488,0,All,#4682B4,0
16,2.8312,0.873049,0,All,#4682B4,0
16,3.1851,0.761109,0,All,#4682B4,0
16,3.539,0.714249,0,All,#4682B4,0
16,3.8929,0.855402,0,All,#4682B4,0
16,4.2468,0.675297,0,All,#4682B4,0
16,4.6007,0.698092,0,All,#4682B4,0
16,4.9546,0.781815,0,All,#4682B4,0
16,5.3085,0.685754,0,All,#4682B4,0
16,5.6624,0.650044,0,All,#4682B4,0
16,6.0162,0.759942,0,All,#4682B4,0
16,6.3701,0.819429,0,All,#4682B4,0
16,6.724,0.700416,0,All,#4682B4,0
16,7.0779,0.769454,0,All,#4682B4,0
16,7.4318,0.789172,0,All,#4682B4,0
16,7.7857,0.741394,0,All,#4682B4,0
16,8.1396,0.77333,0,All,#4682B4,0
16,8.4935,0.797784,0,All,#4682B4,0
16,8.8474,0.808834,0,All,#4682B4,0
16,9.2013,0.817146,0,All,#4682B4,0
16,9.5552,0.908244,0,All,#4682B4,0
16,9.9091,0.705024,0,All,#4682B4,0
16,10.263,0.805855,0,All,#4682B4,0
16,10.6169,0.712825,0,All,#4682B4,0
16,10.9708,0.714745,0,All,#4682B4,0
16,11.3247,0.872509,0,All,#4682B4,0
16,11.6786,0.840845,0,All,#4682B4,0
16,12.0325,0.801151,0,All,#4682B4,0
16,12.3863,0.733269,0,All,#4682B4,0
16,12.7402,0.683642,0,All,#4682B4,0
16,13.0941,0.745582,0,All,#4682B4,0
16,13.448,0.916041,0,All,#4682B4,0
16,13.8019,0.851761,0,All,#4682B4,0
16,14.1558,0.90141,0,All,#4682B4,0
16,14.5097,0.7046,0,All,#4682B4,0
16,14.8636,0.86363,0,All,#4682B4,0
16,15.2175,0.86948,0,All,#4682B4,0
16,15.5714,0.801515,0,All,#4682B4,0
16,15.9253,0.614732,0,All,#4682B4,0
16,16.2792,0.797182,0,All,#4682B4,0
16,16.6331,0.780704,0,All,#4682B4,0
16,16.987,0.755702,0,All,#4682B4,0
16,17.3409,0.749593,0,All,#4682B4,0
16,17.6948,0.675667,0,All,#4682B4,0
16,18.0487,0.728413,0,All,#4682B4,0
16,18.4026,0.829233,0,All,#4682B4,0
16,18.7564,0.771367,0,All,#4682B4,0
16,19.1103,0.794,0,All,#4682B4,0
16,19.4642,0.83124,0,All,#4682B4,0
16,19.8181,0.844936,0,All,#4682B4,0
16,20.172,0.652553,0,All,#4682B4,0
16,20.5259,0.742301,0,All,#4682B4,0
16,20.8798,0.826222,0,All,#4682B4,0
16,21.2337,0.746301,0,All,#4682B4,0
16,21.5876,0.778126,0,All,#4682B4,0
16,21.9415,0.779513,0,All,#4682B4,0
16,22.2954,0.812954,0,All,#4682B4,0
16,22.6493,0.795802,0,All,#4682B4,0
16,23.0032,0.786493,0,All,#4682B4,0
16,23.3571,0.699462,0,All,#4682B4,0
16,23.711,0.752297,0,All,#4682B4,0
16,24.0649,0.732117,0,All,#4682B4,0
16,24.4188,0.851349,0,All,#4682B4,0
16,24.7727,0.742187,0,All,#4682B4,0
16,25.1265,0.72036,0,All,#4682B4,0
16,25.4804,0.840344,0,All,#4682B4,0
16,25.8343,0.698264,0,All,#4682B4,0
16,26.1882,0.772783,0,All,#4682B4,0
16,26.5421,0.802999,0,All,#4682B4,0
16,26.896,0.713343,0,All,#4682B4,0
16,27.2499,0.809418,0,All,#4682B4,0
16,27.6038,0.667428,0,All,#4682B4,0
16,27.9577,0.87048,0,All,#4682B4,0
16,28.3116,0.793961,0,All,#4682B4,0
16,28.6655,0.74948,0,All,#4682B4,0
16,29.0194,0.830092,0,All,#4682B4,0
16,29.3733,0.708595,0,All,#4682B4,0
16,29.7272,0.791921,0,All,#4682B4,0
16,30.0811,0.894228,0,All,#4682B4,0
16,30.435,0.782032,0,All,#4682B4,0
16,30.7889,0.778073,0,All,#4682B4,0
16,31.1428,0.82775,0,All,#4682B4,0
16,31.4966,0.732871,0,All,#4682B4,0
17,0,0.52659,0,All,#4682B4,0
17,0.3539,0.730102,0,All,#4682B4,0
17,0.7078,0.662068,0,All,#4682B4,0
17,1.0617,0.687598,0,All,#4682B4,0
17,1.4156,0.720403,0,All,#4682B4,0
17,1.7695,0.653486,0,All,#4682B4,0
17,2.1234,0.69524,0,All,#4682B4,0
17,2.4773,0.635932,0,All,#4682B4,0
17,2.8312,0.771145,0,All,#4682B4,0
17,3.1851,0.604169,0,All,#4682B4,0
17,3.539,0.566956,0,All,#4682B4,0
17,3.8929,0.749751,0,All,#4682B4,0
17,4.2468,0.633011,0,All,#4682B4,0
17,4.6007,0.652712,0,All,#4682B4,0
17,4.9546,0.634536,0,All,#4682B4,0
17,5.3085,0.703113,0,All,#4682B4,0
17,5.6624,0.711163,0,All,#4682B4,0
17,6.0162,0.661463,0,All,#4682B4,0
17,6.3701,0.67401,0,All,#4682B4,0
17,6.724,0.609547,0,All,#4682B4,0
17,7.0779,0.698611,0,All,#4682B4,0
17,7.4318,0.758036,0,All,#4682B4,0
17,7.7857,0.730347,0,All,#4682B4,0
17,8.1396,0.62095,0,All,#4682B4,0
17,8.4935,0.678427,0,All,#4682B4,0
17,8.8474,0.657227,0,All,#4682B4,0
17,9.2013,0.616799,0,All,#4682B4,0
17,9.5552,0.626029,0,All,#4682B4,0
17,9.9091,0.663861,0,All,#4682B4,0
17,10.263,0.634374,0,All,#4682B4,0
17,10.6169,0.649718,0,All,#4682B4,0
17,10.9708,0.610448,0,All,#4682B4,0
17,11.3247,0.741318,0,All,#4682B4,0
17,11.6786,0.584773,0,All,#4682B4,0
17,12.0325,0.581362,0,All,#4682B4,0
17,12.3863,0.701617,0,All,#4682B4,0
17,12.7402,0.698117,0,All,#4682B4,0
17,13.0941,0.700408,0,All,#4682B4,0
17,13.448,0.670402,0,All,#4682B4,0
17,13.8019,0.593171,0,All,#4682B4,0
17,14.1558,0.678973,0,All,#4682B4,0
17,14.5097,0.69974,0,All,#4682B4,0
17,14.8636,0.677925,0,All,#4682B4,0
17,15.2175,0.650826,0,All,#4682B4,0
17,15.5714,0.53861,0,All,#4682B4,0
17,15.9253,0.81746,0,All,#4682B4,0
17,16.2792,0.600597,0,All,#4682B4,0
17,16.6331,0.616275,0,All,#4682B4,0
17,16.987,0.557923,0,All,#4682B4,0
17,17.3409,0.633359,0,All,#4682B4,0
17,17.6948,0.618014,0,All,#4682B4,0
17,18.0487,0.676633,0,All,#4682B4,0
17,18.4026,0.568661,0,All,#4682B4,0
17,18.7564,0.54568,0,All,#4682B4,0
17,19.1103,0.629621,0,All,#4682B4,0
17,19.4642,0.543272,0,All,#4682B4,0
17,19.8181,0.663857,0,All,#4682B4,0
17,20.172,0.696979,0,All,#4682B4,0
17,20.5259,0.644362,0,All,#4682B4,0
17,20.8798,0.781383,0,All,#4682B4,0
17,21.2337,0.613501,0,All,#4682B4,0
17,21.5876,0.486632,0,All,#4682B4,0
17,21.9415,0.621179,0,All,#4682B4,0
17,22.2954,0.658554,0,All,#4682B4,0
17,22.6493,0.618024,0,All,#4682B4,0
17,23.0032,0.510939,0,All,#4682B4,0
17,23.3571,0.687512,0,All,#4682B4,0
17,23.711,0.767441,0,All,#4682B4,0
17,24.0649,0.71967,0,All,#4682B4,0
17,24.4188,0.714302,0,All,#4682B4,0
17,24.7727,0.516656,0,All,#4682B4,0
17,25.1265,0.645356,0,All,#4682B4,0
17,25.4804,0.682106,0,All,#4682B4,0
17,25.8343,0.728739,0,All,#4682B4,0
17,26.1882,0.654351,0,All,#4682B4,0
17,26.5421,0.623316,0,All,#4682B4,0
17,26.896,0.743048,0,All,#4682B4,0
17,27.2499,0.738471,0,All,#4682B4,0
17,27.6038,0.715743,0,All,#4682B4,0
17,27.9577,0.692277,0,All,#4682B4,0
17,28.3116,0.551377,0,All,#4682B4,0
17,28.6655,0.583506,0,All,#4682B4,0
17,29.0194,0.717995,0,All,#4682B4,0
17,29.3733,0.786811,0,All,#4682B4,0
17,29.7272,0.603427,0,All,#4682B4,0
17,30.0811,0.643747,0,All,#4682B4,0
17,30.435,0.763924,0,All,#4682B4,0
17,30.7889,0.680053,0,All,#4682B4,0
17,31.1428,0.624667,0,All,#4682B4,0
17,31.4966,0.576014,0,All,#4682B4,0
18,0,0.496101,0,All,#4682B4,0
18,0.3539,0.674131,0,All,#4682B4,0
18,0.7078,0.595431,0,All,#4682B4,0
18,1.0617,0.755225,0,All,#4682B4,0
18,1.4156,0.680116,0,All,#4682B4,0
18,1.7695,0.59971,0,All,#4682B4,0
18,2.1234,0.729382,0,All,#4682B4,0
18,2.4773,0.728288,0,All,#4682B4,0
18,2.8312,0.681328,0,All,#4682B4,0
18,3.1851,0.735777,0,All,#4682B4,0
18,3.539,0.651158,0,All,#4682B4,0
18,3.8929,0.660425,0,All,#4682B4,0
18,4.2468,0.734654,0,All,#4682B4,0
18,4.6007,0.654425,0,All,#4682B4,0
18,4.9546,0.670413,0,All,#4682B4,0
18,5.3085,0.666662,0,All,#4682B4,0
18,5.6624,0.642529,0,All,#4682B4,0
18,6.0162,0.626428,0,All,#4682B4,0
18,6.3701,0.666228,0,All,#4682B4,0
18,6.724,0.663569,0,All,#4682B4,0
18,7.0779,0.749136,0,All,#4682B4,0
18,7.4318,0.638611,0,All,#4682B4,0
18,7.7857,0.674146,0,All,#4682B4,0
18,8.1396,0.664476,0,All,#4682B4,0
18,8.4935,0.68143,0,All,#4682B4,0
18,8.8474,0.736953,0,All,#4682B4,0
18,9.2013,0.641251,0,All,#4682B4,0
18,9.5552,0.701003,0,All,#4682B4,0
18,9.9091,0.748752,0,All,#4682B4,0
18,10.263,0.745231,0,All,#4682B4,0
18,10.6169,0.600857,0,All,#4682B4,0
18,10.9708,0.574895,0,All,#4682B4,0
18,11.3247,0.654314,0,All,#4682B4,0
18,11.6786,0.625548,0,All,#4682B4,0
18,12.0325,0.665932,0,All,#4682B4,0
18,12.3863,0.729384,0,All,#4682B4,0
18,12.7402,0.760236,0,All,#4682B4,0
18,13.0941,0.647336,0,All,#4682B4,0
18,13.448,0.736417,0,All,#4682B4,0
18,13.8019,0.662107,0,All,#4682B4,0
18,14.1558,0.67664,0,All,#4682B4,0
18,14.5097,0.633307,0,All,#4682B4,0
18,14.8636,0.690276,0,All,#4682B4,0
18,15.2175,0.631502,0,All,#4682B4,0
18,15.5714,0.641636,0,All,#4682B4,0
18,15.9253,0.704923,0,All,#4682B4,0
18,16.2792,0.722246,0,All,#4682B4,0
18,16.6331,0.748582,0,All,#4682B4,0
18,16.987,0.67983,0,All,#4682B4,0
18,17.3409,0.7688,0,All,#4682B4,0
18,17.6948,0.728345,0,All,#4682B4,0
18,18.0487,0.67901,0,All,#4682B4,0
18,18.4026,0.632056,0,All,#4682B4,0
18,18.7564,0.669031,0,All,#4682B4,0
18,19.1103,0.712197,0,All,#4682B4,0
18,19.4642,0.636034,0,All,#4682B4,0
18,19.8181,0.655811,0,All,#4682B4,0
18,20.172,0.65296,0,All,#4682B4,0
18,20.5259,0.579893,0,All,#4682B4,0
18,20.8798,0.68559,0,All,#4682B4,0
18,21.2337,0.62497,0,All,#4682B4,0
18,21.5876,0.631924,0,All,#4682B4,0
18,21.9415,0.67815,0,All,#4682B4,0
18,22.2954,0.613257,0,All,#4682B4,0
18,22.6493,0.587928,0,All,#4682B4,0
18,23.0032,0.685271,0,All,#4682B4,0
18,23.3571,0.640299,0,All,#4682B4,0
18,23.711,0.565179,0,All,#4682B4,0
18,24.0649,0.63244,0,All,#4682B4,0
18,24.4188,0.672397,0,All,#4682B4,0
18,24.7727,0.636679,0,All,#4682B4,0
18,25.1265,0.714286,0,All,#4682B4,0
18,25.4804,0.5805,0,All,#4682B4,0
18,25.8343,0.595193,0,All,#4682B4,0
18,26.1882,0.677473,0,All,#4682B4,0
18,26.5421,0.649368,0,All,#4682B4,0
18,26.896,0.713342,0,All,#4682B4,0
18,27.2499,0.539181,0,All,#4682B4,0
18,27.6038,0.707473,0,All,#4682B4,0
18,27.9577,0.614354,0,All,#4682B4,0
18,28.3116,0.715729,0,All,#4682B4,0
18,28.6655,0.578142,0,All,#4682B4,0
18,29.0194,0.653916,0,All,#4682B4,0
18,29.3733,0.666182,0,All,#4682B4,0
18,29.7272,0.633852,0,All,#4682B4,0
18,30.0811,0.599432,0,All,#4682B4,0
18,30.435,0.677371,0,All,#4682B4,0
18,30.7889,0.560809,0,All,#4682B4,0
18,31.1428,0.678761,0,All,#4682B4,0
18,31.4966,0.77597,0,All,#4682B4,0
19,0,0.433319,0,All,#4682B4,0
19,0.3539,0.595544,0,All,#4682B4,0
19,0.7078,0.629812,0,All,#4682B4,0
19,1.0617,0.598278,0,All,#4682B4,0
19,1.4156,0.767226,0,All,#4682B4,0
19,1.7695,0.643231,0,All,#4682B4,0
19,2.1234,0.694887,0,All,#4682B4,0
19,2.4773,0.739427,0,All,#4682B4,0
19,2.8312,0.804368,0,All,#4682B4,0
19,3.1851,0.711326,0,All,#4682B4,0
19,3.539,0.784096,0,All,#4682B4,0
19,3.8929,0.862991,0,All,#4682B4,0
19,4.2468,0.64744,0,All,#4682B4,0
19,4.6007,0.628381,0,All,#4682B4,0
19,4.9546,0.726234,0,All,#4682B4,0
19,5.3085,0.646599,0,All,#4682B4,0
19,5.6624,0.776565,0,All,#4682B4,0
19,6.0162,0.682538,0,All,#4682B4,0
19,6.3701,0.69439,0,All,#4682B4,0
19,6.724,0.626446,0,All,#4682B4,0
19,7.0779,0.711091,0,All,#4682B4,0
19,7.4318,0.726821,0,All,#4682B4,0
19,7.7857,0.656343,0,All,#4682B4,0
19,8.1396,0.740363,0,All,#4682B4,0
19,8.4935,0.778275,0,All,#4682B4,0
19,8.8474,0.770417,0,All,#4682B4,0
19,9.2013,0.827553,0,All,#4682B4,0
19,9.5552,0.694771,0,All,#4682B4,0
19,9.9091,0.825808,0,All,#4682B4,0
19,10.263,0.667187,0,All,#4682B4,0
19,10.6169,0.931304,0,All,#4682B4,0
19,10.9708,0.712516,0,All,#4682B4,0
19,11.3247,0.667439,0,All,#4682B4,0
19,11.6786,0.705363,0,All,#4682B4,0
19,12.0325,0.801409,0,All,#4682B4,0
19,12.3863,0.783942,0,All,#4682B4,0
19,12.7402,0.697642,0,All,#4682B4,0
19,13.0941,0.683994,0,All,#4682B4,0
19,13.448,0.790788,0,All,#4682B4,0
19,13.8019,0.803923,0,All,#4682B4,0
19,14.1558,0.762329,0,All,#4682B4,0
19,14.5097,0.746947,0,All,#4682B4,0
19,14.8636,0.834495,0,All,#4682B4,0
19,15.2175,0.84557,0,All,#4682B4,0
19,15.5714,0.749011,0,All,#4682B4,0
19,15.9253,0.683316,0,All,#4682B4,0
19,16.2792,0.781604,0,All,#4682B4,0
19,16.6331,0.607919,0,All,#4682B4,0
19,16.987,0.749197,0,All,#4682B4,0
19,17.3409,0.559291,0,All,#4682B4,0
19,17.6948,0.757659,0,All,#4682B4,0
19,18.0487,0.77515,0,All,#4682B4,0
19,18.4026,0.773316,0,All,#4682B4,0
19,18.7564,0.667815,0,All,#4682B4,0
19,19.1103,0.617915,0,All,#4682B4,0
19,19.4642,0.718898,0,All,#4682B4,0
19,19.8181,0.685673,0,All,#4682B4,0
19,20.172,0.72447,0,All,#4682B4,0
19,20.5259,0.752548,0,All,#4682B4,0
19,20.8798,0.59085,0,All,#4682B4,0
19,21.2337,0.725034,0,All,#4682B4,0
19,21.5876,0.633186,0,All,#4682B4,0
19,21.9415,0.774238,0,All,#4682B4,0
19,22.2954,0.74561,0,All,#4682B4,0
19,22.6493,0.817637,0,All,#4682B4,0
19,23.0032,0.762689,0,All,#4682B4,0
19,23.3571,0.681075,0,All,#4682B4,0
19,23.711,0.63917,0,All,#4682B4,0
19,24.0649,0.680841,0,All,#4682B4,0
19,24.4188,0.735204,0,All,#4682B4,0
19,24.7727,0.697873,0,All,#4682B4,0
19,25.1265,0.612979,0,All,#4682B4,0
19,25.4804,0.720492,0,All,#4682B4,0
19,25.8343,0.698604,0,All,#4682B4,0
19,26.1882,0.625761,0,All,#4682B4,0
19,26.5421,0.631527,0,All,#4682B4,0
19,26.896,0.730146,0,All,#4682B4,0
19,27.2499,0.783643,0,All,#4682B4,0
19,27.6038,0.657229,0,All,#4682B4,0
19,27.9577,0.703406,0,All,#4682B4,0
19,28.3116,0.625129,0,All,#4682B4,0
19,28.6655,0.559872,0,All,#4682B4,0
19,29.0194,0.615535,0,All,#4682B4,0
19,29.3733,0.670401,0,All,#4682B4,0
19,29.7272,0.785454,0,All,#4682B4,0
19,30.0811,0.654666,0,All,#4682B4,0
19,30.435,0.613706,0,All,#4682B4,0
19,30.7889,0.599166,0,All,#4682B4,0
19,31.1428,0.599474,0,All,#4682B4,0
19,31.4966,0.683949,0,All,#4682B4,0
20,0,0.476445,0,All,#4682B4,0
20,0.3539,0.663895,0,All,#4682B4,0
20,0.7078,0.651671,0,All,#4682B4,0
20,1.0617,0.650219,0,All,#4682B4,0
20,1.4156,0.769396,0,All,#4682B4,0
20,1.7695,0.762583,0,All,#4682B4,0
20,2.1234,0.666993,0,All,#4682B4,0
20,2.4773,0.79684,0,All,#4682B4,0
20,2.8312,0.732051,0,All,#4682B4,0
20,3.1851,0.599847,0,All,#4682B4,0
20,3.539,0.685836,0,All,#4682B4,0
20,3.8929,0.587784,0,All,#4682B4,0
20,4.2468,0.67981,0,All,#4682B4,0
20,4.6007,0.534113,0,All,#4682B4,0
20,4.9546,0.642617,0,All,#4682B4,0
20,5.3085,0.642149,0,All,#4682B4,0
20,5.6624,0.609327,0,All,#4682B4,0
20,6.0162,0.506377,0,All,#4682B4,0
20,6.3701,0.738013,0,All,#4682B4,0
20,6.724,0.698017,0,All,#4682B4,0
20,7.0779,0.576469,0,All,#4682B4,0
20,7.4318,0.802599,0,All,#4682B4,0
20,7.7857,0.743486,0,All,#4682B4,0
20,8.1396,0.562199,0,All,#4682B4,0
20,8.4935,0.745652,0,All,#4682B4,0
20,8.8474,0.82465,0,All,#4682B4,0
20,9.2013,0.610861,0,All,#4682B4,0
20,9.5552,0.610325,0,All,#4682B4,0
20,9.9091,0.597982,0,All,#4682B4,0
20,10.263,0.616401,0,All,#4682B4,0
20,10.6169,0.640297,0,All,#4682B4,0
20,10.9708,0.687969,0,All,#4682B4,0
20,11.3247,0.637431,0,All,#4682B4,0
20,11.6786,0.62003,0,All,#4682B4,0
20,12.0325,0.595396,0,All,#4682B4,0
20,12.3863,0.614488,0,All,#4682B4,0
20,12.7402,0.544602,0,All,#4682B4,0
20,13.0941,0.713258,0,All,#4682B4,0
20,13.448,0.648109,0,All,#4682B4,0
20,13.8019,0.610634,0,All,#4682B4,0
20,14.1558,0.555196,0,All,#4682B4,0
20,14.5097,0.718524,0,All,#4682B4,0
20,14.8636,0.69344,0,All,#4682B4,0
20,15.2175,0.745143,0,All,#4682B4,0
20,15.5714,0.60294,0,All,#4682B4,0
