pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
,,-0.490598,0.312731,,,All
,,-0.49054,0.312753,,,All
,,-0.49045,0.312774,,,All
,,-0.490368,0.312795,,,All
,,-0.490367,0.312816,,,All
,,-0.490295,0.312837,,,All
,,-0.490216,0.312858,,,All
,,-0.490168,0.312879,,,All
,,-0.490128,0.3129,,,All
,,-0.490091,0.312921,,,All
,,-0.490069,0.312942,,,All
,,-0.490057,0.312963,,,All
,,-0.489997,0.312984,,,All
,,-0.489622,0.313005,,,All
,,-0.489586,0.313026,,,All
,,-0.489528,0.313047,,,All
,,-0.489523,0.313068,,,All
,,-0.489422,0.313089,,,All
,,-0.489261,0.31311,,,All
,,-0.489242,0.313131,,,All
,,-0.489135,0.313152,,,All
,,-0.489087,0.313173,,,All
,,-0.489021,0.313194,,,All
,,-0.489014,0.313215,,,All
,,-0.488977,0.313237,,,All
,,-0.488934,0.313258,,,All
,,-0.488891,0.313279,,,All
,,-0.488847,0.3133,,,All
,,-0.488844,0.313321,,,All
,,-0.488694,0.313342,,,All
,,-0.488655,0.313363,,,All
,,-0.488592,0.313384,,,All
,,-0.488568,0.313405,,,All
,,-0.488541,0.313426,,,All
,,-0.488485,0.313447,,,All
,,-0.488393,0.313468,,,All
,,-0.488291,0.313489,,,All
,,-0.488105,0.31351,,,All
,,-0.488078,0.313531,,,All
,,-0.488068,0.313552,,,All
,,-0.488054,0.313573,,,All
,,-0.488032,0.313594,,,All
,,-0.488031,0.313615,,,All
,,-0.48803,0.313636,,,All
,,-0.488019,0.313657,,,All
,,-0.488014,0.313678,,,All
,,-0.487945,0.313699,,,All
,,-0.487925,0.313721,,,All
,,-0.487876,0.313742,,,All
,,-0.487823,0.313763,,,All
,,-0.487782,0.313784,,,All
,,-0.487766,0.313805,,,All
,,-0.487748,0.313826,,,All
,,-0.48773,0.313847,,,All
,,-0.487581,0.313868,,,All
,,-0.487425,0.313889,,,All
,,-0.487393,0.31391,,,All
,,-0.487382,0.313931,,,All
,,-0.487353,0.313952,,,All
,,-0.487289,0.313973,,,All
,,-0.487234,0.313994,,,All
,,-0.487228,0.314015,,,All
,,-0.487164,0.314036,,,All
,,-0.487105,0.314057,,,All
,,-0.48709,0.314078,,,All
,,-0.487028,0.314099,,,All
,,-0.487005,0.31412,,,All
,,-0.487001,0.314141,,,All
,,-0.486983,0.314162,,,All
,,-0.486707,0.314184,,,All
,,-0.4867,0.314205,,,All
,,-0.486693,0.314226,,,All
,,-0.486531,0.314247,,,All
,,-0.486433,0.314268,,,All
,,-0.486422,0.314289,,,All
,,-0.48641,0.31431,,,All
,,-0.486322,0.314331,,,All
,,-0.486278,0.314352,,,All
,,-0.486273,0.314373,,,All
,,-0.486272,0.314394,,,All
,,-0.486259,0.314415,,,All
,,-0.48623,0.314436,,,All
,,-0.486081,0.314457,,,All
,,-0.485998,0.314478,,,All
,,-0.485986,0.314499,,,All
,,-0.485892,0.31452,,,All
,,-0.485753,0.314541,,,All
,,-0.485593,0.314562,,,All
,,-0.485591,0.314583,,,All
,,-0.485583,0.314604,,,All
,,-0.485579,0.314625,,,All
,,-0.485517,0.314646,,,All
,,-0.485464,0.314668,,,All
,,-0.485329,0.314689,,,All
,,-0.485293,0.31471,,,All
,,-0.485255,0.314731,,,All
,,-0.485189,0.314752,,,All
,,-0.485172,0.314773,,,All
,,-0.48517,0.314794,,,All
,,-0.485125,0.314815,,,All
,,-0.48512,0.314836,,,All
,,-0.485061,0.314857,,,All
,,-0.485027,0.314878,,,All
,,-0.484975,0.314899,,,All
,,-0.484973,0.31492,,,All
,,-0.484972,0.314941,,,All
,,-0.484957,0.314962,,,All
,,-0.48494,0.314983,,,All
,,-0.484934,0.315004,,,All
,,-0.484833,0.315025,,,All
,,-0.484813,0.315046,,,All
,,-0.484737,0.315067,,,All
,,-0.48465,0.315088,,,All
,,-0.484614,0.315109,,,All
,,-0.484592,0.31513,,,All
,,-0.484559,0.315152,,,All
,,-0.484509,0.315173,,,All
,,-0.484469,0.315194,,,All
,,-0.48446,0.315215,,,All
,,-0.484342,0.315236,,,All
,,-0.484297,0.315257,,,All
,,-0.484281,0.315278,,,All
,,-0.484268,0.315299,,,All
,,-0.484257,0.31532,,,All
,,-0.484217,0.315341,,,All
,,-0.484215,0.315362,,,All
,,-0.484205,0.315383,,,All
,,-0.484172,0.315404,,,All
,,-0.484112,0.315425,,,All
,,-0.484088,0.315446,,,All
,,-0.484056,0.315467,,,All
,,-0.484025,0.315488,,,All
,,-0.483929,0.315509,,,All
,,-0.483927,0.31553,,,All
,,-0.483895,0.315551,,,All
,,-0.483855,0.315572,,,All
,,-0.483847,0.315593,,,All
,,-0.48384,0.315614,,,All
,,-0.483786,0.315636,,,All
,,-0.483763,0.315657,,,All
,,-0.483742,0.315678,,,All
,,-0.483739,0.315699,,,All
,,-0.483648,0.31572,,,All
,,-0.483629,0.315741,,,All
,,-0.483613,0.315762,,,All
,,-0.483521,0.315783,,,All
,,-0.483443,0.315804,,,All
,,-0.483412,0.315825,,,All
,,-0.48335,0.315846,,,All
,,-0.483326,0.315867,,,All
,,-0.483215,0.315888,,,All
,,-0.483193,0.315909,,,All
,,-0.483145,0.31593,,,All
,,-0.483084,0.315951,,,All
,,-0.483059,0.315972,,,All
,,-0.483015,0.315993,,,All
,,-0.483009,0.316014,,,All
,,-0.483,0.316035,,,All
,,-0.482999,0.316056,,,All
,,-0.482972,0.316077,,,All
,,-0.482942,0.316098,,,All
,,-0.482937,0.31612,,,All
,,-0.482671,0.316141,,,All
,,-0.482667,0.316162,,,All
,,-0.482621,0.316183,,,All
,,-0.482592,0.316204,,,All
,,-0.482576,0.316225,,,All
,,-0.48257,0.316246,,,All
,,-0.482494,0.316267,,,All
,,-0.482453,0.316288,,,All
,,-0.482429,0.316309,,,All
,,-0.482398,0.31633,,,All
,,-0.482397,0.316351,,,All
,,-0.482227,0.316372,,,All
,,-0.48222,0.316393,,,All
,,-0.482163,0.316414,,,All
,,-0.482008,0.316435,,,All
,,-0.481953,0.316456,,,All
,,-0.481948,0.316477,,,All
,,-0.481915,0.316498,,,All
,,-0.481894,0.316519,,,All
,,-0.481759,0.31654,,,All
,,-0.481749,0.316561,,,All
,,-0.481726,0.316582,,,All
,,-0.481723,0.316604,,,All
,,-0.481404,0.316625,,,All
,,-0.481328,0.316646,,,All
,,-0.481024,0.316667,,,All
,,-0.480902,0.316688,,,All
,,-0.480731,0.316709,,,All
,,-0.48066,0.31673,,,All
,,-0.48064,0.316751,,,All
,,-0.480519,0.316772,,,All
,,-0.48041,0.316793,,,All
,,-0.480379,0.316814,,,All
,,-0.48037,0.316835,,,All
,,-0.480123,0.316856,,,All
,,-0.480046,0.316877,,,All
,,-0.479927,0.316898,,,All
,,-0.479897,0.316919,,,All
,,-0.479885,0.31694,,,All
,,-0.479858,0.316961,,,All
,,-0.479808,0.316982,,,All
,,-0.479794,0.317003,,,All
,,-0.479666,0.317024,,,All
,,-0.479645,0.317045,,,All
,,-0.479546,0.317066,,,All
,,-0.479512,0.317088,,,All
,,-0.479467,0.317109,,,All
,,-0.479396,0.31713,,,All
,,-0.479382,0.317151,,,All
,,-0.479336,0.317172,,,All
,,-0.479323,0.317193,,,All
,,-0.47927,0.317214,,,All
,,-0.479175,0.317235,,,All
,,-0.479097,0.317256,,,All
,,-0.479097,0.317277,,,All
,,-0.479084,0.317298,,,All
,,-0.479012,0.317319,,,All
,,-0.478996,0.31734,,,All
,,-0.478993,0.317361,,,All
,,-0.478992,0.317382,,,All
,,-0.478983,0.317403,,,All
,,-0.478903,0.317424,,,All
,,-0.478819,0.317445,,,All
,,-0.478818,0.317466,,,All
,,-0.478719,0.317487,,,All
,,-0.478637,0.317508,,,All
,,-0.478622,0.317529,,,All
,,-0.478588,0.317551,,,All
,,-0.478556,0.317572,,,All
,,-0.478544,0.317593,,,All
,,-0.478534,0.317614,,,All
,,-0.478313,0.317635,,,All
,,-0.478303,0.317656,,,All
,,-0.478296,0.317677,,,All
,,-0.478254,0.317698,,,All
,,-0.478219,0.317719,,,All
,,-0.478111,0.31774,,,All
,,-0.478109,0.317761,,,All
,,-0.478037,0.317782,,,All
,,-0.47802,0.317803,,,All
,,-0.478011,0.317824,,,All
,,-0.47796,0.317845,,,All
,,-0.477913,0.317866,,,All
,,-0.477812,0.317887,,,All
,,-0.477811,0.317908,,,All
,,-0.477796,0.317929,,,All
,,-0.477789,0.31795,,,All
,,-0.477769,0.317971,,,All
,,-0.477753,0.317992,,,All
,,-0.477743,0.318013,,,All
,,-0.477704,0.318035,,,All
,,-0.477683,0.318056,,,All
,,-0.477644,0.318077,,,All
,,-0.477312,0.318098,,,All
,,-0.477282,0.318119,,,All
,,-0.477264,0.31814,,,All
,,-0.477239,0.318161,,,All
,,-0.477179,0.318182,,,All
,,-0.477158,0.318203,,,All
,,-0.477145,0.318224,,,All
,,-0.476994,0.318245,,,All
,,-0.476912,0.318266,,,All
,,-0.476902,0.318287,,,All
,,-0.476876,0.318308,,,All
,,-0.476851,0.318329,,,All
,,-0.476808,0.31835,,,All
,,-0.476754,0.318371,,,All
,,-0.476715,0.318392,,,All
,,-0.476693,0.318413,,,All
,,-0.476679,0.318434,,,All
,,-0.476559,0.318455,,,All
,,-0.47654,0.318476,,,All
,,-0.476529,0.318497,,,All
,,-0.476476,0.318519,,,All
,,-0.476339,0.31854,,,All
,,-0.476236,0.318561,,,All
,,-0.476186,0.318582,,,All
,,-0.476168,0.318603,,,All
,,-0.476161,0.318624,,,All
,,-0.476156,0.318645,,,All
,,-0.476153,0.318666,,,All
,,-0.475835,0.318687,,,All
,,-0.475753,0.318708,,,All
,,-0.475734,0.318729,,,All
,,-0.475687,0.31875,,,All
,,-0.475648,0.318771,,,All
,,-0.475615,0.318792,,,All
,,-0.47551,0.318813,,,All
,,-0.475441,0.318834,,,All
,,-0.475259,0.318855,,,All
,,-0.475239,0.318876,,,All
,,-0.47522,0.318897,,,All
,,-0.475209,0.318918,,,All
,,-0.475201,0.318939,,,All
,,-0.475195,0.31896,,,All
,,-0.4751,0.318981,,,All
,,-0.475084,0.319003,,,All
,,-0.475056,0.319024,,,All
,,-0.474969,0.319045,,,All
,,-0.474869,0.319066,,,All
,,-0.474854,0.319087,,,All
,,-0.474767,0.319108,,,All
,,-0.474756,0.319129,,,All
,,-0.474738,0.31915,,,All
,,-0.47471,0.319171,,,All
,,-0.474659,0.319192,,,All
,,-0.474504,0.319213,,,All
,,-0.474385,0.319234,,,All
,,-0.474348,0.319255,,,All
,,-0.474219,0.319276,,,All
,,-0.474163,0.319297,,,All
,,-0.474149,0.319318,,,All
,,-0.474137,0.319339,,,All
,,-0.474114,0.31936,,,All
,,-0.474054,0.319381,,,All
,,-0.473958,0.319402,,,All
,,-0.473955,0.319423,,,All
,,-0.473938,0.319444,,,All
,,-0.473928,0.319465,,,All
,,-0.473922,0.319487,,,All
,,-0.473862,0.319508,,,All
,,-0.473844,0.319529,,,All
,,-0.473844,0.31955,,,All
,,-0.473782,0.319571,,,All
,,-0.473709,0.319592,,,All
,,-0.473639,0.319613,,,All
,,-0.473632,0.319634,,,All
,,-0.473612,0.319655,,,All
,,-0.473591,0.319676,,,All
,,-0.47358,0.319697,,,All
,,-0.473558,0.319718,,,All
,,-0.473554,0.319739,,,All
,,-0.473522,0.31976,,,All
,,-0.473457,0.319781,,,All
,,-0.473453,0.319802,,,All
,,-0.473442,0.319823,,,All
,,-0.473433,0.319844,,,All
,,-0.473369,0.319865,,,All
,,-0.473362,0.319886,,,All
,,-0.473358,0.319907,,,All
,,-0.473351,0.319928,,,All
,,-0.473165,0.319949,,,All
,,-0.473151,0.319971,,,All
,,-0.473106,0.319992,,,All
,,-0.473071,0.320013,,,All
,,-0.472931,0.320034,,,All
,,-0.472903,0.320055,,,All
,,-0.472889,0.320076,,,All
,,-0.472749,0.320097,,,All
,,-0.472726,0.320118,,,All
,,-0.472712,0.320139,,,All
,,-0.472702,0.32016,,,All
,,-0.472696,0.320181,,,All
,,-0.4725,0.320202,,,All
,,-0.472495,0.320223,,,All
,,-0.472474,0.320244,,,All
,,-0.472436,0.320265,,,All
,,-0.472372,0.320286,,,All
,,-0.472295,0.320307,,,All
,,-0.472237,0.320328,,,All
,,-0.472206,0.320349,,,All
,,-0.47219,0.32037,,,All
,,-0.472125,0.320391,,,All
,,-0.472032,0.320412,,,All
,,-0.471974,0.320434,,,All
,,-0.471968,0.320455,,,All
,,-0.471893,0.320476,,,All
,,-0.471843,0.320497,,,All
,,-0.471806,0.320518,,,All
,,-0.471794,0.320539,,,All
,,-0.471766,0.32056,,,All
,,-0.471707,0.320581,,,All
,,-0.471574,0.320602,,,All
,,-0.47154,0.320623,,,All
,,-0.471533,0.320644,,,All
,,-0.471493,0.320665,,,All
,,-0.471442,0.320686,,,All
,,-0.471343,0.320707,,,All
,,-0.471298,0.320728,,,All
,,-0.471151,0.320749,,,All
,,-0.471047,0.32077,,,All
,,-0.471031,0.320791,,,All
,,-0.471027,0.320812,,,All
,,-0.471016,0.320833,,,All
,,-0.4709,0.320854,,,All
,,-0.470727,0.320875,,,All
,,-0.470617,0.320896,,,All
,,-0.470393,0.320918,,,All
,,-0.470381,0.320939,,,All
,,-0.470279,0.32096,,,All
,,-0.470269,0.320981,,,All
,,-0.470247,0.321002,,,All
,,-0.470219,0.321023,,,All
,,-0.470155,0.321044,,,All
,,-0.470126,0.321065,,,All
,,-0.470097,0.321086,,,All
,,-0.470086,0.321107,,,All
,,-0.470008,0.321128,,,All
,,-0.470006,0.321149,,,All
,,-0.469944,0.32117,,,All
,,-0.46982,0.321191,,,All
,,-0.469796,0.321212,,,All
,,-0.469739,0.321233,,,All
,,-0.469687,0.321254,,,All
,,-0.46963,0.321275,,,All
,,-0.469623,0.321296,,,All
,,-0.469546,0.321317,,,All
,,-0.469526,0.321338,,,All
,,-0.469513,0.321359,,,All
,,-0.469476,0.32138,,,All
,,-0.469443,0.321402,,,All
,,-0.46943,0.321423,,,All
,,-0.469386,0.321444,,,All
,,-0.469123,0.321465,,,All
,,-0.469094,0.321486,,,All
,,-0.469036,0.321507,,,All
,,-0.468837,0.321528,,,All
,,-0.468811,0.321549,,,All
,,-0.468792,0.32157,,,All
,,-0.468686,0.321591,,,All
,,-0.468666,0.321612,,,All
,,-0.468659,0.321633,,,All
,,-0.468628,0.321654,,,All
,,-0.468468,0.321675,,,All
,,-0.468402,0.321696,,,All
,,-0.468351,0.321717,,,All
,,-0.468269,0.321738,,,All
,,-0.468085,0.321759,,,All
,,-0.468067,0.32178,,,All
,,-0.467985,0.321801,,,All
,,-0.467984,0.321822,,,All
,,-0.467879,0.321843,,,All
,,-0.467857,0.321864,,,All
,,-0.46779,0.321886,,,All
,,-0.467762,0.321907,,,All
,,-0.467676,0.321928,,,All
,,-0.467597,0.321949,,,All
,,-0.467549,0.32197,,,All
,,-0.467504,0.321991,,,All
,,-0.467461,0.322012,,,All
,,-0.467357,0.322033,,,All
,,-0.46727,0.322054,,,All
,,-0.467216,0.322075,,,All
,,-0.467212,0.322096,,,All
,,-0.467142,0.322117,,,All
,,-0.467123,0.322138,,,All
,,-0.4671,0.322159,,,All
,,-0.46709,0.32218,,,All
,,-0.467079,0.322201,,,All
,,-0.466891,0.322222,,,All
,,-0.466834,0.322243,,,All
,,-0.466807,0.322264,,,All
,,-0.466749,0.322285,,,All
,,-0.466748,0.322306,,,All
,,-0.466657,0.322327,,,All
,,-0.466647,0.322348,,,All
,,-0.466635,0.32237,,,All
,,-0.466378,0.322391,,,All
,,-0.466364,0.322412,,,All
,,-0.466364,0.322433,,,All
,,-0.466295,0.322454,,,All
,,-0.466112,0.322475,,,All
,,-0.466102,0.322496,,,All
,,-0.466068,0.322517,,,All
,,-0.46602,0.322538,,,All
,,-0.465965,0.322559,,,All
,,-0.465964,0.32258,,,All
,,-0.465811,0.322601,,,All
,,-0.465764,0.322622,,,All
,,-0.465689,0.322643,,,All
,,-0.46567,0.322664,,,All
,,-0.465615,0.322685,,,All
,,-0.465586,0.322706,,,All
,,-0.465575,0.322727,,,All
,,-0.465564,0.322748,,,All
,,-0.465533,0.322769,,,All
,,-0.465507,0.32279,,,All
,,-0.465506,0.322811,,,All
,,-0.46549,0.322832,,,All
,,-0.465485,0.322854,,,All
,,-0.465372,0.322875,,,All
,,-0.465369,0.322896,,,All
,,-0.465271,0.322917,,,All
,,-0.46524,0.322938,,,All
,,-0.46513,0.322959,,,All
,,-0.465067,0.32298,,,All
,,-0.465052,0.323001,,,All
,,-0.465003,0.323022,,,All
,,-0.464914,0.323043,,,All
,,-0.464912,0.323064,,,All
,,-0.464822,0.323085,,,All
,,-0.464804,0.323106,,,All
,,-0.464688,0.323127,,,All
,,-0.464618,0.323148,,,All
,,-0.464562,0.323169,,,All
,,-0.464552,0.32319,,,All
,,-0.464482,0.323211,,,All
,,-0.464429,0.323232,,,All
,,-0.464366,0.323253,,,All
,,-0.464317,0.323274,,,All
,,-0.464261,0.323295,,,All
,,-0.464255,0.323316,,,All
,,-0.464189,0.323338,,,All
,,-0.464172,0.323359,,,All
,,-0.464167,0.32338,,,All
,,-0.464118,0.323401,,,All
,,-0.464051,0.323422,,,All
,,-0.464025,0.323443,,,All
,,-0.463863,0.323464,,,All
,,-0.463817,0.323485,,,All
,,-0.463706,0.323506,,,All
,,-0.463699,0.323527,,,All
,,-0.46369,0.323548,,,All
,,-0.463689,0.323569,,,All
,,-0.463689,0.32359,,,All
,,-0.463593,0.323611,,,All
,,-0.463586,0.323632,,,All
,,-0.463571,0.323653,,,All
,,-0.463402,0.323674,,,All
,,-0.463365,0.323695,,,All
,,-0.46335,0.323716,,,All
,,-0.463288,0.323737,,,All
,,-0.463287,0.323758,,,All
,,-0.463254,0.323779,,,All
,,-0.463138,0.323801,,,All
,,-0.463078,0.323822,,,All
,,-0.46299,0.323843,,,All
,,-0.462923,0.323864,,,All
,,-0.462885,0.323885,,,All
,,-0.46286,0.323906,,,All
,,-0.462858,0.323927,,,All
,,-0.462832,0.323948,,,All
,,-0.462758,0.323969,,,All
,,-0.462743,0.32399,,,All
,,-0.462733,0.324011,,,All
,,-0.462667,0.324032,,,All
,,-0.462608,0.324053,,,All
,,-0.462533,0.324074,,,All
,,-0.46249,0.324095,,,All
,,-0.462458,0.324116,,,All
,,-0.462448,0.324137,,,All
,,-0.462298,0.324158,,,All
,,-0.462263,0.324179,,,All
,,-0.462251,0.3242,,,All
,,-0.462241,0.324221,,,All
,,-0.462234,0.324242,,,All
,,-0.462186,0.324263,,,All
,,-0.462066,0.324285,,,All
,,-0.462063,0.324306,,,All
,,-0.462053,0.324327,,,All
,,-0.462031,0.324348,,,All
,,-0.46198,0.324369,,,All
,,-0.461973,0.32439,,,All
,,-0.461946,0.324411,,,All
,,-0.461833,0.324432,,,All
,,-0.461745,0.324453,,,All
,,-0.461164,0.324474,,,All
,,-0.461148,0.324495,,,All
,,-0.461104,0.324516,,,All
,,-0.461063,0.324537,,,All
,,-0.461019,0.324558,,,All
,,-0.460997,0.324579,,,All
,,-0.46095,0.3246,,,All
,,-0.460799,0.324621,,,All
,,-0.460787,0.324642,,,All
,,-0.460705,0.324663,,,All
,,-0.46066,0.324684,,,All
,,-0.460653,0.324705,,,All
,,-0.460564,0.324726,,,All
,,-0.460343,0.324747,,,All
,,-0.460251,0.324769,,,All
,,-0.460217,0.32479,,,All
,,-0.460211,0.324811,,,All
,,-0.460143,0.324832,,,All
,,-0.460137,0.324853,,,All
,,-0.460121,0.324874,,,All
,,-0.460106,0.324895,,,All
,,-0.460059,0.324916,,,All
,,-0.460039,0.324937,,,All
,,-0.460023,0.324958,,,All
,,-0.45998,0.324979,,,All
,,-0.459908,0.325,,,All
,,-0.459895,0.325021,,,All
,,-0.459847,0.325042,,,All
,,-0.459812,0.325063,,,All
,,-0.459752,0.325084,,,All
,,-0.459724,0.325105,,,All
,,-0.459698,0.325126,,,All
,,-0.459635,0.325147,,,All
,,-0.459419,0.325168,,,All
,,-0.459378,0.325189,,,All
,,-0.459374,0.32521,,,All
,,-0.459252,0.325231,,,All
,,-0.459201,0.325253,,,All
,,-0.459187,0.325274,,,All
,,-0.459087,0.325295,,,All
,,-0.459086,0.325316,,,All
,,-0.459072,0.325337,,,All
,,-0.458911,0.325358,,,All
,,-0.458866,0.325379,,,All
,,-0.458849,0.3254,,,All
,,-0.458799,0.325421,,,All
,,-0.458688,0.325442,,,All
,,-0.458631,0.325463,,,All
,,-0.458423,0.325484,,,All
,,-0.458382,0.325505,,,All
,,-0.458145,0.325526,,,All
,,-0.458121,0.325547,,,All
,,-0.458089,0.325568,,,All
,,-0.458067,0.325589,,,All
,,-0.457982,0.32561,,,All
,,-0.45797,0.325631,,,All
,,-0.457883,0.325652,,,All
,,-0.457864,0.325673,,,All
,,-0.457791,0.325694,,,All
,,-0.457704,0.325715,,,All
,,-0.457704,0.325737,,,All
,,-0.45765,0.325758,,,All
,,-0.457573,0.325779,,,All
,,-0.457561,0.3258,,,All
,,-0.457544,0.325821,,,All
,,-0.457498,0.325842,,,All
,,-0.457475,0.325863,,,All
,,-0.457423,0.325884,,,All
,,-0.457381,0.325905,,,All
,,-0.457327,0.325926,,,All
,,-0.457278,0.325947,,,All
,,-0.457088,0.325968,,,All
,,-0.457052,0.325989,,,All
,,-0.456795,0.32601,,,All
,,-0.456739,0.326031,,,All
,,-0.456646,0.326052,,,All
,,-0.456622,0.326073,,,All
,,-0.456546,0.326094,,,All
,,-0.456488,0.326115,,,All
,,-0.45647,0.326136,,,All
,,-0.456459,0.326157,,,All
,,-0.456415,0.326178,,,All
,,-0.456348,0.326199,,,All
,,-0.456217,0.326221,,,All
,,-0.45611,0.326242,,,All
,,-0.456051,0.326263,,,All
,,-0.455986,0.326284,,,All
,,-0.455956,0.326305,,,All
,,-0.455882,0.326326,,,All
,,-0.455874,0.326347,,,All
,,-0.455843,0.326368,,,All
,,-0.455806,0.326389,,,All
,,-0.455786,0.32641,,,All
,,-0.455711,0.326431,,,All
,,-0.455693,0.326452,,,All
,,-0.455485,0.326473,,,All
,,-0.45546,0.326494,,,All
,,-0.455389,0.326515,,,All
,,-0.455327,0.326536,,,All
,,-0.455306,0.326557,,,All
,,-0.455247,0.326578,,,All
,,-0.455232,0.326599,,,All
,,-0.455201,0.32662,,,All
,,-0.455189,0.326641,,,All
,,-0.45518,0.326662,,,All
,,-0.455169,0.326684,,,All
,,-0.455124,0.326705,,,All
,,-0.45511,0.326726,,,All
,,-0.455031,0.326747,,,All
,,-0.455005,0.326768,,,All
,,-0.454996,0.326789,,,All
,,-0.454992,0.32681,,,All
,,-0.454947,0.326831,,,All
,,-0.454914,0.326852,,,All
,,-0.454791,0.326873,,,All
,,-0.454709,0.326894,,,All
,,-0.454408,0.326915,,,All
,,-0.45428,0.326936,,,All
,,-0.454279,0.326957,,,All
,,-0.454208,0.326978,,,All
,,-0.454159,0.326999,,,All
,,-0.454145,0.32702,,,All
,,-0.454092,0.327041,,,All
,,-0.454022,0.327062,,,All
,,-0.453998,0.327083,,,All
,,-0.453889,0.327104,,,All
,,-0.45376,0.327125,,,All
,,-0.45376,0.327146,,,All
,,-0.453701,0.327168,,,All
,,-0.453699,0.327189,,,All
,,-0.453608,0.32721,,,All
,,-0.453566,0.327231,,,All
,,-0.453547,0.327252,,,All
,,-0.45351,0.327273,,,All
,,-0.453379,0.327294,,,All
,,-0.453362,0.327315,,,All
,,-0.453348,0.327336,,,All
,,-0.453342,0.327357,,,All
,,-0.453314,0.327378,,,All
,,-0.453285,0.327399,,,All
,,-0.453133,0.32742,,,All
,,-0.453082,0.327441,,,All
,,-0.452974,0.327462,,,All
,,-0.452904,0.327483,,,All
,,-0.452802,0.327504,,,All
,,-0.452753,0.327525,,,All
,,-0.452607,0.327546,,,All
,,-0.452605,0.327567,,,All
,,-0.452477,0.327588,,,All
,,-0.452463,0.327609,,,All
,,-0.452462,0.32763,,,All
,,-0.452415,0.327652,,,All
,,-0.45237,0.327673,,,All
,,-0.452322,0.327694,,,All
,,-0.45223,0.327715,,,All
,,-0.452198,0.327736,,,All
,,-0.452183,0.327757,,,All
,,-0.452113,0.327778,,,All
,,-0.452086,0.327799,,,All
,,-0.451922,0.32782,,,All
,,-0.451836,0.327841,,,All
,,-0.451825,0.327862,,,All
,,-0.451802,0.327883,,,All
,,-0.451735,0.327904,,,All
,,-0.451716,0.327925,,,All
,,-0.451688,0.327946,,,All
,,-0.451627,0.327967,,,All
,,-0.451609,0.327988,,,All
,,-0.451584,0.328009,,,All
,,-0.451423,0.32803,,,All
,,-0.451381,0.328051,,,All
,,-0.451252,0.328072,,,All
,,-0.45117,0.328093,,,All
,,-0.4511,0.328114,,,All
,,-0.451024,0.328136,,,All
,,-0.450992,0.328157,,,All
,,-0.450908,0.328178,,,All
,,-0.450815,0.328199,,,All
,,-0.450807,0.32822,,,All
,,-0.450745,0.328241,,,All
,,-0.450723,0.328262,,,All
,,-0.450713,0.328283,,,All
,,-0.450579,0.328304,,,All
,,-0.450501,0.328325,,,All
,,-0.450229,0.328346,,,All
,,-0.450215,0.328367,,,All
,,-0.450172,0.328388,,,All
,,-0.450169,0.328409,,,All
,,-0.450088,0.32843,,,All
,,-0.450057,0.328451,,,All
,,-0.45005,0.328472,,,All
,,-0.449979,0.328493,,,All
,,-0.44996,0.328514,,,All
,,-0.449955,0.328535,,,All
,,-0.449952,0.328556,,,All
,,-0.449938,0.328577,,,All
,,-0.449937,0.328598,,,All
,,-0.449887,0.32862,,,All
,,-0.449879,0.328641,,,All
,,-0.449769,0.328662,,,All
,,-0.449766,0.328683,,,All
,,-0.449726,0.328704,,,All
,,-0.449593,0.328725,,,All
,,-0.449563,0.328746,,,All
,,-0.449546,0.328767,,,All
,,-0.449422,0.328788,,,All
,,-0.449247,0.328809,,,All
,,-0.449133,0.32883,,,All
,,-0.449106,0.328851,,,All
,,-0.449059,0.328872,,,All
,,-0.449034,0.328893,,,All
,,-0.448923,0.328914,,,All
,,-0.448893,0.328935,,,All
,,-0.44889,0.328956,,,All
,,-0.448881,0.328977,,,All
,,-0.448835,0.328998,,,All
,,-0.44883,0.329019,,,All
,,-0.448825,0.32904,,,All
,,-0.448771,0.329061,,,All
,,-0.448659,0.329082,,,All
,,-0.448572,0.329104,,,All
,,-0.448568,0.329125,,,All
,,-0.448509,0.329146,,,All
,,-0.448483,0.329167,,,All
,,-0.448442,0.329188,,,All
,,-0.448431,0.329209,,,All
,,-0.44834,0.32923,,,All
,,-0.448323,0.329251,,,All
,,-0.448215,0.329272,,,All
,,-0.448117,0.329293,,,All
,,-0.448115,0.329314,,,All
,,-0.44806,0.329335,,,All
,,-0.448059,0.329356,,,All
,,-0.448047,0.329377,,,All
,,-0.447918,0.329398,,,All
,,-0.447899,0.329419,,,All
,,-0.447883,0.32944,,,All
,,-0.447822,0.329461,,,All
,,-0.447734,0.329482,,,All
,,-0.44773,0.329503,,,All
,,-0.447715,0.329524,,,All
,,-0.447428,0.329545,,,All
,,-0.447306,0.329566,,,All
,,-0.447129,0.329588,,,All
,,-0.447067,0.329609,,,All
,,-0.44704,0.32963,,,All
,,-0.447038,0.329651,,,All
,,-0.446937,0.329672,,,All
,,-0.446933,0.329693,,,All
,,-0.446931,0.329714,,,All
,,-0.446927,0.329735,,,All
,,-0.446916,0.329756,,,All
,,-0.44691,0.329777,,,All
,,-0.446844,0.329798,,,All
,,-0.446695,0.329819,,,All
,,-0.446548,0.32984,,,All
,,-0.446543,0.329861,,,All
,,-0.446526,0.329882,,,All
,,-0.446501,0.329903,,,All
,,-0.446493,0.329924,,,All
,,-0.446427,0.329945,,,All
,,-0.44641,0.329966,,,All
