rep,id,eta_A1,eta_tau1,eta_I0
3,11,0.0930251285733753,0.076760301787266,-0.012410852065071
4,11,0.230650016242133,-0.343008363748541,-0.0682366943407866
5,11,0.139941341265764,-0.479296448875099,-0.0389256054340308
6,11,0.161849747670506,0.118920894565617,-0.0625356949032527
7,11,0.227626473118158,-0.679633988242273,-0.0858855040995048
8,11,-0.0764279091966568,0.435011323293362,0.0197936310210635
9,11,-0.159396462311746,-0.0870125005000106,0.0416931942668153
10,11,-0.0495040354708975,0.0122588475117334,0.0235851993894587
1,12,0.239268343842175,-0.670207280183702,-0.112990574030757
2,12,-0.0645023287863014,-0.43412565747018,0.0228600355434787
3,12,0.0090217815865827,-0.26944820160277,-0.00427334196496911
4,12,0.0855615927100131,-0.718132947669719,-0.0425007409727174
5,12,0.110489476085524,-0.454910238289808,-0.0525667298373549
6,12,0.232749546249299,-0.544899148855973,-0.0611355267492738
7,12,0.120716601178452,-0.70534256604371,-0.0382557789709931
8,12,0.126765101463816,-0.454170717095705,-0.0437070866479889
9,12,0.0885294032702505,-0.85066459610671,-0.0455856442386985
10,12,-0.13636385762889,0.628081743571964,0.0283808539432888
1,13,0.179998896282956,-0.552999500607186,0.0272373267238214
2,13,-0.0741859258243847,-0.304525883258883,0.124158251587524
3,13,0.267573480973089,-0.322702314255206,-0.0366485154142561
4,13,-0.252194151605707,0.429424946551902,0.15665169025613
5,13,0.214111203032235,0.296318219243045,-0.0035470553310049
6,13,-0.143397467827988,0.100727159900671,0.109376798460439
7,13,0.13981273445382,-0.391365306493004,0.035433331692919
8,13,0.0673269828483729,0.280110152675922,0.0548521049639527
9,13,0.128096073739266,0.27049974743163,0.0565083123118315
10,13,0.158447626981083,0.512257805117768,0.0291738328340312
1,14,0.198497399758665,-0.290459559859694,-0.228426179208878
2,14,0.00602396681952812,-0.288207475730532,-0.18793472064591
3,14,-0.0474629610392384,-0.311790087766783,-0.108957479043039
4,14,-0.159035521521279,0.356944182951497,-0.103505345399338
5,14,-0.00541710140286373,-0.433098036460691,-0.145807124045366
6,14,-0.467708935976108,1.03120557094145,-0.0264087872966541
7,14,-0.0730868148332659,-0.274156678818141,-0.135329416309133
8,14,-0.111747322837972,-0.0757494316045046,-0.0752808511967465
9,14,-0.039943404472615,-0.317560063213015,-0.134231582592263
10,14,-0.228196115135697,0.181387932515392,-0.101954669506952
1,15,-0.173644898609889,0.473492936240003,0.155127324489467
2,15,0.225273496365972,-0.560382336618626,0.0324570360932702
3,15,0.339369088277164,-0.564278356693572,-0.0190826533202991
4,15,-0.120497346731516,-0.0296211433375965,0.153151550651375
5,15,0.141710115630755,-0.933434999212178,0.0695930494060575
6,15,0.00186159060016677,-0.384563587284257,0.105494950613282
7,15,-0.148647567284548,0.287362084704092,0.154643938047987
8,15,0.273607193965613,-0.184107277473252,0.0255212509985445
9,15,0.267741021231337,-0.510428731648701,0.0261799702468892
10,15,-0.0501551742633816,-0.0977124449573877,0.137455285805639
1,16,0.0463441727314829,-0.335591430714143,0.197769193595157
2,16,0.213089696821674,0.224694334340862,0.159883306585345
3,16,0.0162228213321459,-0.38783416709072,0.213866575054581
4,16,0.0832621490370704,-0.277929661685064,0.179160830906233
5,16,0.356022992837836,-0.531056308774713,0.112266907806821
6,16,0.146374432507937,0.00933524054887147,0.177302160822534
7,16,0.110447649858295,-0.500610395854882,0.192502215687336
8,16,0.280750626929181,-0.712353693766602,0.128395968958968
9,16,0.190986707967153,-0.647212932744622,0.176328972282886
10,16,0.21526770725798,-0.195322103580386,0.147197971190746
1,17,-0.420721211792069,0.788165317095597,0.104343207897684
2,17,-0.06882291583772,0.571570120260014,0.0355540890120158
3,17,0.195141744562094,0.255005160184215,-0.0632381785862403
4,17,-0.080737204974998,0.347430303255957,0.0179650842084635
5,17,-0.133726686659639,0.578901490263443,0.0647642074007478
6,17,-0.263987682265847,1.15274346052777,0.0747789288959402
7,17,-0.0180699649366805,-0.0374942274785133,0.0108657253501663
8,17,-0.14309209335766,0.286731291050205,0.0540224745965343
9,17,0.0849981571960582,0.048405501087194,0.00353817428997253
10,17,0.189479831563365,0.578976727739417,-0.0545506186603836
1,18,0.094333511062305,-0.230999693076538,-0.010984197024179
2,18,0.107628482675901,-0.0236408847602763,-0.0162814633579116
3,18,0.0940513316861761,-0.0703340521048671,-0.0253238422818163
4,18,0.0106409833115059,-0.23828717623135,0.0347195456159292
5,18,-0.0420776184133405,-0.0663992369411761,0.0276509006761746
6,18,0.0689554860113011,-0.412582799946522,0.00159137682605989
7,18,0.0687174548389158,0.0464628838840271,-0.00809266307716308
8,18,-0.124113360969715,-0.358876820232401,0.079842957281608
9,18,-0.0246051011598715,-0.0206765618850364,0.0355716711283976
10,18,0.00792586353033542,0.332866263205591,0.0278373483080933
1,19,0.166833878256368,-0.437315370140174,0.0519389119203235
2,19,0.17463161257918,-0.480034863349033,0.0298643095450804
3,19,0.342539426038138,-0.857838279573314,-0.00869782614492671
4,19,0.120902989800114,-0.506435475924395,0.0793555303661741
5,19,0.298620923054322,-1.0613575422964,0.0134840805562909
6,19,0.0676521954042342,-0.0354547077098603,0.0834908955696693
7,19,0.228137528914253,-0.477117083786609,0.0436089695034008
8,19,0.562261559927344,-0.703300042746576,-0.110573438509747
9,19,0.246423351716216,-0.465048379061112,0.000682556688177863
10,19,-0.00147614755750274,-0.609882119173334,0.0928879397667114
1,20,-0.156926649710591,0.705147454207917,0.0498792109595421
2,20,-0.360161163227808,0.588217152698855,0.0778500209961738
3,20,-0.112220007801411,0.248756204593837,0.0301973858755455
4,20,0.120552924743472,0.203352775100511,-0.033100941700154
5,20,-0.100652628270019,0.468593514585353,0.0154071256493296
6,20,-0.133427646396198,1.01320090237627,0.0255135268870985
7,20,-0.114042891489037,0.287256042266056,0.022032761092349
8,20,-0.0699195303602544,-0.107675487945126,0.00614970237663098
9,20,-0.336024224558148,0.839400739733625,0.0540271240401162
10,20,-0.118722976293388,0.403249511314031,0.0208620141711743
