rep,id,A1,tau1
4,58,0.351896085107992,2.36612479356228
5,58,0.336210262080386,2.24373658139998
6,58,0.34700487181607,2.32879950033174
7,58,0.350207183390869,2.30412147669771
8,58,0.353202222376679,2.33148884711605
9,58,0.353467243727209,2.37578047192148
10,58,0.364827987128332,2.46256661878844
1,59,0.412534948292351,2.93145185149458
2,59,0.407361760813517,2.88381494139464
3,59,0.409843137779176,2.88614115732932
4,59,0.413916997042106,2.88601466743628
5,59,0.410051916951218,2.86417138901416
6,59,0.4133000504785,2.97791973499077
7,59,0.419547866190277,2.97483377159462
8,59,0.416908037463847,2.96282192708842
9,59,0.413371259982289,2.91042096808189
10,59,0.405724559650077,2.8412712671043
1,60,0.435955094070598,3.16558507211778
2,60,0.416553910521785,2.98442066632902
3,60,0.43009868051196,3.14774882916259
4,60,0.440912238192925,3.16535769105706
5,60,0.43599801777257,3.10879639564895
6,60,0.433854929201341,3.16289979002804
7,60,0.432283760394133,3.09404696640026
8,60,0.427140863503052,3.06935351836924
9,60,0.428723795550698,3.0830690359214
10,60,0.444484611520654,3.20885501934103
1,61,0.465194751082779,3.41626571210717
2,61,0.484168533640458,3.63338254992496
3,61,0.479043218083777,3.60738043550553
4,61,0.492189011755293,3.75789799956264
5,61,0.496438669481156,3.70100566398703
6,61,0.49279291715959,3.69282792622819
7,61,0.491834725519477,3.78425765481995
8,61,0.49350539637821,3.66224312746447
9,61,0.480466062004187,3.5505345938007
10,61,0.489590139922101,3.67116082500247
1,44,0.481723513281078,3.56455133537662
2,44,0.490460167538633,3.63449257651496
3,44,0.485702187242341,3.54637868169447
4,44,0.479284590680267,3.51587026632671
5,44,0.486651567480271,3.65446130249342
6,44,0.489109802291385,3.64241906851282
7,44,0.487307296911116,3.61842199941413
8,44,0.497138896005297,3.71161417641726
9,44,0.472795460507643,3.48290702267661
10,44,0.490416709318178,3.62105018533922
1,62,0.453896748271421,3.32397228400389
2,62,0.462742005205342,3.39921155370713
3,62,0.465937646012853,3.38549072629772
4,62,0.457177273129919,3.28969994372692
5,62,0.456945755468304,3.31064903036026
6,62,0.453704353288649,3.31423674245508
7,62,0.448513856803185,3.23893967003156
8,62,0.46704861208396,3.40451371796183
9,62,0.461569818912576,3.37416686874582
10,62,0.461059472374322,3.3451956523125
1,45,0.655480120985565,5.33651824375847
2,45,0.659415432384527,5.42387787966816
3,45,0.667170044064254,5.55076661388928
4,45,0.649096961511422,5.31889234777741
5,45,0.666915070645202,5.58919330006105
6,45,0.661512987886044,5.5032688772155
7,45,0.667078271511548,5.4576190274174
8,45,0.662879880483818,5.48029066895913
9,45,0.664126397014433,5.38307908387434
10,45,0.664222343039911,5.50427307283774
1,46,0.544755176587325,4.20485121876994
2,46,0.558533173717851,4.35739093665477
3,46,0.547602829973116,4.30614755846933
4,46,0.557254922837416,4.33786801509495
5,46,0.566766832859149,4.55722639639426
6,46,0.561271901108993,4.3952018095965
7,46,0.548008337029346,4.20074760142365
8,46,0.542902347294545,4.19190839557891
9,46,0.540096923152734,4.13795549594714
10,46,0.549183834828398,4.18964569348029
1,47,0.656507161754779,5.40917971782657
2,47,0.650008552834737,5.33566867795286
3,47,0.645399478353439,5.29377177246821
4,47,0.646807069765143,5.23944701734827
5,47,0.659239286649336,5.41808523635692
6,47,0.657311562250273,5.35415799018041
7,47,0.645981439741032,5.22318802713496
8,47,0.648634881012449,5.27474020948159
9,47,0.636692095616711,5.22731979095244
10,47,0.651725879406415,5.33956820472538
1,48,0.627407377668774,5.05834068279139
2,48,0.645593662122027,5.41577041987445
3,48,0.642095703811243,5.19063284050297
4,48,0.631267149842413,5.1362124867123
5,48,0.634735153702446,5.199770215243
6,48,0.644319871470346,5.2184977127372
7,48,0.642247606679952,5.12928136383828
8,48,0.62863925762382,5.1305183773211
9,48,0.649593776958768,5.33131583313482
10,48,0.624662921274694,5.08114106792996
1,49,0.622080366808184,5.10294509125469
2,49,0.619765487230215,5.02691939945889
3,49,0.625368347144139,5.11342622591605
4,49,0.612959229814195,4.91396911049934
5,49,0.615480400192693,4.90137938687877
6,49,0.615411799962313,4.96227049992191
7,49,0.617165276895428,5.02853902210372
8,49,0.629102484203742,5.07758154544121
9,49,0.615506867266959,4.99650404826895
10,49,0.613846922317439,4.95233559420007
1,50,0.544433504940263,4.21390887175022
2,50,0.548888025091763,4.29093764754502
3,50,0.540782275123625,4.07938400380663
4,50,0.549772466834212,4.20329775120783
5,50,0.533504889574415,4.1059374889119
6,50,0.54261015940938,4.22087356901995
7,50,0.554491253262292,4.34316434840938
8,50,0.54049700744742,4.15952681118963
9,50,0.556945848538647,4.38258631094682
10,50,0.541813538341064,4.22519651807766
1,51,0.486938896850183,3.60220935580331
2,51,0.48203268462334,3.58357008265865
3,51,0.485396025378938,3.64033995623626
4,51,0.494872449742262,3.70165391296154
5,51,0.491030531512427,3.69044004598232
6,51,0.489705518249338,3.65826021235799
7,51,0.49258163194415,3.6753845639756
8,51,0.48915297271302,3.64318808655864
9,51,0.484477086785097,3.57821780855983
10,51,0.492364112524492,3.71562243469518
