ID,time,prediction_pwRes,pwRes,pwRes_simBlq,prediction_iwRes_mean,iwRes_mean,iwRes_mean_simBlq,prediction_iwRes_mode,iwRes_mode,iwRes_mode_simBlq,prediction_npde,npde,npde_simBlq,censored,split,color,filter
5,1.4156,0.650822,-2.23288,-2.23288,0.492461,-0.58074,-0.58074,0.493956,-0.604274,-0.604274,0.650822,-2.30528,-2.30528,0,All,#4682B4,0
5,1.7695,0.650822,-1.64444,-1.64444,0.492461,0.338502,0.338502,0.493956,0.314968,0.314968,0.650822,-1.77013,-1.77013,0,All,#4682B4,0
5,2.1234,0.650822,-1.88215,-1.88215,0.492461,-0.189974,-0.189974,0.493956,-0.213508,-0.213508,0.650822,-1.88578,-1.88578,0,All,#4682B4,0
5,2.4773,0.650822,-1.09734,-1.09734,0.492461,1.00784,1.00784,0.493956,0.984302,0.984302,0.650822,-1.11636,-1.11636,0,All,#4682B4,0
5,2.8312,0.650822,-1.21934,-1.21934,0.492461,0.885482,0.885482,0.493956,0.861948,0.861948,0.650822,-1.22691,-1.22691,0,All,#4682B4,0
5,3.1851,0.650822,-1.8004,-1.8004,0.492461,-0.0930396,-0.0930396,0.493956,-0.116574,-0.116574,0.650822,-1.84741,-1.84741,0,All,#4682B4,0
5,3.539,0.650822,-1.41656,-1.41656,0.492461,0.628152,0.628152,0.493956,0.604618,0.604618,0.650822,-1.40265,-1.40265,0,All,#4682B4,0
5,3.8929,0.650822,-1.56327,-1.56327,0.492461,0.349698,0.349698,0.493956,0.326164,0.326164,0.650822,-1.69476,-1.69476,0,All,#4682B4,0
5,4.2468,0.650822,-1.58597,-1.58597,0.492461,0.421568,0.421568,0.493956,0.398034,0.398034,0.650822,-1.58842,-1.58842,0,All,#4682B4,0
5,4.6007,0.650822,-1.2323,-1.2323,0.492461,0.817979,0.817979,0.493956,0.794445,0.794445,0.650822,-1.29509,-1.29509,0,All,#4682B4,0
5,4.9546,0.650822,-1.72046,-1.72046,0.492461,0.0927481,0.0927481,0.493956,0.069214,0.069214,0.650822,-1.93651,-1.93651,0,All,#4682B4,0
5,5.3085,0.650822,-1.55951,-1.55951,0.492461,0.372322,0.372322,0.493956,0.348788,0.348788,0.650822,-1.6229,-1.6229,0,All,#4682B4,0
5,5.6624,0.650822,-1.47836,-1.47836,0.492461,0.370881,0.370881,0.493956,0.347347,0.347347,0.650822,-1.48195,-1.48195,0,All,#4682B4,0
5,6.0162,0.650822,-2.68858,-2.68858,0.492461,-1.15334,-1.15334,0.493956,-1.17687,-1.17687,0.650822,-3.42959,-3.42959,0,All,#4682B4,0
5,6.3701,0.650822,-2.34794,-2.34794,0.492461,-0.809743,-0.809743,0.493956,-0.833278,-0.833278,0.650822,-2.51976,-2.51976,0,All,#4682B4,0
5,6.724,0.650822,-2.04902,-2.04902,0.492461,-0.313885,-0.313885,0.493956,-0.337419,-0.337419,0.650822,-1.96097,-1.96097,0,All,#4682B4,0
5,7.0779,0.650822,-2.17229,-2.17229,0.492461,-0.49622,-0.49622,0.493956,-0.519755,-0.519755,0.650822,-2.43179,-2.43179,0,All,#4682B4,0
5,7.4318,0.650822,-2.25343,-2.25343,0.492461,-0.623661,-0.623661,0.493956,-0.647195,-0.647195,0.650822,-2.29151,-2.29151,0,All,#4682B4,0
5,7.7857,0.650822,-2.32972,-2.32972,0.492461,-0.850895,-0.850895,0.493956,-0.874429,-0.874429,0.650822,-2.74167,-2.74167,0,All,#4682B4,0
5,8.1396,0.650822,-2.01512,-2.01512,0.492461,-0.388317,-0.388317,0.493956,-0.411851,-0.411851,0.650822,-2.22676,-2.22676,0,All,#4682B4,0
5,8.4935,0.650822,-2.46671,-2.46671,0.492461,-0.952398,-0.952398,0.493956,-0.975932,-0.975932,0.650822,-3.3788,-3.3788,0,All,#4682B4,0
5,8.8474,0.650822,-2.09971,-2.09971,0.492461,-0.343676,-0.343676,0.493956,-0.36721,-0.36721,0.650822,-2.29995,-2.29995,0,All,#4682B4,0
5,9.2013,0.650822,-0.882146,-0.882146,0.492461,1.26575,1.26575,0.493956,1.24221,1.24221,0.650822,-0.842871,-0.842871,0,All,#4682B4,0
5,9.5552,0.650822,-0.905371,-0.905371,0.492461,1.27133,1.27133,0.493956,1.2478,1.2478,0.650822,-0.9183,-0.9183,0,All,#4682B4,0
5,9.9091,0.650822,-2.09233,-2.09233,0.492461,-0.389241,-0.389241,0.493956,-0.412775,-0.412775,0.650822,-2.21768,-2.21768,0,All,#4682B4,0
5,10.263,0.650822,-1.97501,-1.97501,0.492461,-0.208282,-0.208282,0.493956,-0.231816,-0.231816,0.650822,-2.19517,-2.19517,0,All,#4682B4,0
5,10.6169,0.650822,-1.58117,-1.58117,0.492461,0.425978,0.425978,0.493956,0.402444,0.402444,0.650822,-1.75152,-1.75152,0,All,#4682B4,0
5,10.9708,0.650822,-1.73765,-1.73765,0.492461,0.0750356,0.0750356,0.493956,0.0515015,0.0515015,0.650822,-1.78419,-1.78419,0,All,#4682B4,0
5,11.3247,0.650822,-1.50013,-1.50013,0.492461,0.422339,0.422339,0.493956,0.398805,0.398805,0.650822,-1.58378,-1.58378,0,All,#4682B4,0
5,11.6786,0.650822,-1.22439,-1.22439,0.492461,0.798944,0.798944,0.493956,0.775409,0.775409,0.650822,-1.30372,-1.30372,0,All,#4682B4,0
