rep,id,eta_A1,eta_tau1
3,35,-0.00871270773567897,0.0145542005499639
4,35,-0.0362308069332949,0.1205441581559
5,35,-0.0620636686496088,0.254426616868947
6,35,-0.0346626226482911,0.0881799857369923
7,35,-0.0368503280035677,0.133959832398619
8,35,0.0173906624861965,-0.0850193791854053
9,35,-0.0121805128844313,0.0774510861098704
10,35,-0.0607231004099743,0.171434336114595
1,36,0.127578938982883,-0.433609247081976
2,36,0.165715835885825,-0.580109271307993
3,36,0.123713383456861,-0.464318994958307
4,36,0.162735033068323,-0.54775663514589
5,36,0.149336950051689,-0.491645313726242
6,36,0.113941590361799,-0.403678162640035
7,36,0.126547598243903,-0.435857816860157
8,36,0.172140235837521,-0.622687065913488
9,36,0.151285199608022,-0.564689572662552
10,36,0.144780374060951,-0.52604021993024
1,37,-0.092204596554412,0.298116743354978
2,37,-0.0905884465505927,0.345813075016101
3,37,-0.109124923017311,0.390087740952686
4,37,-0.0472904271551526,0.198542998723382
5,37,-0.128942179168016,0.453640843221474
6,37,-0.122447678844645,0.396986025651497
7,37,-0.133723788703995,0.518374860592321
8,37,-0.115725249814487,0.412980772303091
9,37,-0.113880793531884,0.42337266877966
10,37,-0.0841669221120787,0.285262765266798
1,38,0.065353633401957,-0.23397201333453
2,38,0.0625910344503306,-0.223981995415019
3,38,0.0926889336578041,-0.313076796437114
4,38,0.0761716880439821,-0.304569748645555
5,38,0.0628808885600022,-0.276392849932523
6,38,0.0842506264482263,-0.282867834301669
7,38,0.0625622021571536,-0.231508013564852
8,38,0.0855036832875414,-0.28877982402291
9,38,0.0439691880122246,-0.147411034389998
10,38,0.0434199882459929,-0.12811810020896
1,39,-0.400867137004905,1.39458137447734
2,39,-0.390284521225697,1.34084396575675
3,39,-0.296489445252638,1.02501845588975
4,39,-0.346911562069797,1.22086376220069
5,39,-0.418293151538666,1.4208514541217
6,39,-0.33930590436627,1.20649665345587
7,39,-0.390011452887273,1.35489308175773
8,39,-0.374056197251832,1.29942318438804
9,39,-0.394296264863942,1.38915311737426
10,39,-0.391116679112699,1.34891577269993
1,40,0.124337743003411,-0.463173833308283
2,40,0.104639816253762,-0.402539939026179
3,40,0.13362800158254,-0.453950173164142
4,40,0.134236401605485,-0.477024086037658
5,40,0.105210903928341,-0.419215080147352
6,40,0.12129115010851,-0.403307953376332
7,40,0.131289170444256,-0.470244058112435
8,40,0.147079350299914,-0.446415744761775
9,40,0.126747675579977,-0.483034824478387
10,40,0.134919047135688,-0.486308659852088
1,41,-0.253520350997566,0.852762872960205
2,41,-0.284902100700858,1.00807495637311
3,41,-0.285340552930747,0.993838025592532
4,41,-0.238987653700571,0.78939768098463
5,41,-0.265364752440176,0.886180508345771
6,41,-0.284553187041432,0.985033724323183
7,41,-0.281199691684318,0.986577313750604
8,41,-0.274868834319388,0.916470833792524
9,41,-0.285506270919523,0.999400845989391
10,41,-0.254157453251814,0.905296419863593
1,42,0.0589938466421804,-0.209335533923983
2,42,0.0623760922664346,-0.179096368000168
3,42,0.0260090921686504,-0.0688583909386885
4,42,0.0580919198268308,-0.22298822510637
5,42,0.0854848032107555,-0.285585541651043
6,42,0.0717270674824197,-0.220347095736793
7,42,0.0301972388848054,-0.100948594840602
8,42,0.0469134607755241,-0.171129543494639
9,42,0.0856751950802181,-0.288372905067759
10,42,0.0357800274767934,-0.104045372824653
