rep,ID,time,observation,indivPredSimulated,censored,split,color,filter
9,10,27.9577,0.658694,0.628571,0,All,#4682B4,0
10,10,27.9577,0.658694,0.639996,0,All,#4682B4,0
1,10,28.3116,0.622714,0.617963,0,All,#4682B4,0
2,10,28.3116,0.622714,0.635574,0,All,#4682B4,0
3,10,28.3116,0.622714,0.637771,0,All,#4682B4,0
4,10,28.3116,0.622714,0.629565,0,All,#4682B4,0
5,10,28.3116,0.622714,0.639111,0,All,#4682B4,0
6,10,28.3116,0.622714,0.636001,0,All,#4682B4,0
7,10,28.3116,0.622714,0.64138,0,All,#4682B4,0
8,10,28.3116,0.622714,0.629868,0,All,#4682B4,0
9,10,28.3116,0.622714,0.628571,0,All,#4682B4,0
10,10,28.3116,0.622714,0.639996,0,All,#4682B4,0
1,10,28.6655,0.673086,0.617963,0,All,#4682B4,0
2,10,28.6655,0.673086,0.635574,0,All,#4682B4,0
3,10,28.6655,0.673086,0.637771,0,All,#4682B4,0
4,10,28.6655,0.673086,0.629565,0,All,#4682B4,0
5,10,28.6655,0.673086,0.639111,0,All,#4682B4,0
6,10,28.6655,0.673086,0.636001,0,All,#4682B4,0
7,10,28.6655,0.673086,0.64138,0,All,#4682B4,0
8,10,28.6655,0.673086,0.629868,0,All,#4682B4,0
9,10,28.6655,0.673086,0.628571,0,All,#4682B4,0
10,10,28.6655,0.673086,0.639996,0,All,#4682B4,0
1,10,29.0194,0.677649,0.617963,0,All,#4682B4,0
2,10,29.0194,0.677649,0.635574,0,All,#4682B4,0
3,10,29.0194,0.677649,0.637771,0,All,#4682B4,0
4,10,29.0194,0.677649,0.629565,0,All,#4682B4,0
5,10,29.0194,0.677649,0.639111,0,All,#4682B4,0
6,10,29.0194,0.677649,0.636001,0,All,#4682B4,0
7,10,29.0194,0.677649,0.64138,0,All,#4682B4,0
8,10,29.0194,0.677649,0.629868,0,All,#4682B4,0
9,10,29.0194,0.677649,0.628571,0,All,#4682B4,0
10,10,29.0194,0.677649,0.639996,0,All,#4682B4,0
1,10,29.3733,0.586948,0.617963,0,All,#4682B4,0
2,10,29.3733,0.586948,0.635574,0,All,#4682B4,0
3,10,29.3733,0.586948,0.637771,0,All,#4682B4,0
4,10,29.3733,0.586948,0.629565,0,All,#4682B4,0
5,10,29.3733,0.586948,0.639111,0,All,#4682B4,0
6,10,29.3733,0.586948,0.636001,0,All,#4682B4,0
7,10,29.3733,0.586948,0.64138,0,All,#4682B4,0
8,10,29.3733,0.586948,0.629868,0,All,#4682B4,0
9,10,29.3733,0.586948,0.628571,0,All,#4682B4,0
10,10,29.3733,0.586948,0.639996,0,All,#4682B4,0
1,10,29.7272,0.593806,0.617963,0,All,#4682B4,0
2,10,29.7272,0.593806,0.635574,0,All,#4682B4,0
3,10,29.7272,0.593806,0.637771,0,All,#4682B4,0
4,10,29.7272,0.593806,0.629565,0,All,#4682B4,0
5,10,29.7272,0.593806,0.639111,0,All,#4682B4,0
6,10,29.7272,0.593806,0.636001,0,All,#4682B4,0
7,10,29.7272,0.593806,0.64138,0,All,#4682B4,0
8,10,29.7272,0.593806,0.629868,0,All,#4682B4,0
9,10,29.7272,0.593806,0.628571,0,All,#4682B4,0
10,10,29.7272,0.593806,0.639996,0,All,#4682B4,0
1,10,30.0811,0.586481,0.617963,0,All,#4682B4,0
2,10,30.0811,0.586481,0.635574,0,All,#4682B4,0
3,10,30.0811,0.586481,0.637771,0,All,#4682B4,0
4,10,30.0811,0.586481,0.629565,0,All,#4682B4,0
5,10,30.0811,0.586481,0.639111,0,All,#4682B4,0
6,10,30.0811,0.586481,0.636001,0,All,#4682B4,0
7,10,30.0811,0.586481,0.64138,0,All,#4682B4,0
8,10,30.0811,0.586481,0.629868,0,All,#4682B4,0
9,10,30.0811,0.586481,0.628571,0,All,#4682B4,0
10,10,30.0811,0.586481,0.639996,0,All,#4682B4,0
1,10,30.435,0.644222,0.617963,0,All,#4682B4,0
2,10,30.435,0.644222,0.635574,0,All,#4682B4,0
3,10,30.435,0.644222,0.637771,0,All,#4682B4,0
4,10,30.435,0.644222,0.629565,0,All,#4682B4,0
5,10,30.435,0.644222,0.639111,0,All,#4682B4,0
6,10,30.435,0.644222,0.636001,0,All,#4682B4,0
7,10,30.435,0.644222,0.64138,0,All,#4682B4,0
8,10,30.435,0.644222,0.629868,0,All,#4682B4,0
9,10,30.435,0.644222,0.628571,0,All,#4682B4,0
10,10,30.435,0.644222,0.639996,0,All,#4682B4,0
1,10,30.7889,0.581273,0.617963,0,All,#4682B4,0
2,10,30.7889,0.581273,0.635574,0,All,#4682B4,0
3,10,30.7889,0.581273,0.637771,0,All,#4682B4,0
4,10,30.7889,0.581273,0.629565,0,All,#4682B4,0
5,10,30.7889,0.581273,0.639111,0,All,#4682B4,0
6,10,30.7889,0.581273,0.636001,0,All,#4682B4,0
7,10,30.7889,0.581273,0.64138,0,All,#4682B4,0
8,10,30.7889,0.581273,0.629868,0,All,#4682B4,0
9,10,30.7889,0.581273,0.628571,0,All,#4682B4,0
10,10,30.7889,0.581273,0.639996,0,All,#4682B4,0
1,10,31.1428,0.568339,0.617963,0,All,#4682B4,0
2,10,31.1428,0.568339,0.635574,0,All,#4682B4,0
3,10,31.1428,0.568339,0.637771,0,All,#4682B4,0
4,10,31.1428,0.568339,0.629565,0,All,#4682B4,0
5,10,31.1428,0.568339,0.639111,0,All,#4682B4,0
6,10,31.1428,0.568339,0.636001,0,All,#4682B4,0
7,10,31.1428,0.568339,0.64138,0,All,#4682B4,0
8,10,31.1428,0.568339,0.629868,0,All,#4682B4,0
9,10,31.1428,0.568339,0.628571,0,All,#4682B4,0
10,10,31.1428,0.568339,0.639996,0,All,#4682B4,0
1,10,31.4966,0.556222,0.617963,0,All,#4682B4,0
2,10,31.4966,0.556222,0.635574,0,All,#4682B4,0
3,10,31.4966,0.556222,0.637771,0,All,#4682B4,0
4,10,31.4966,0.556222,0.629565,0,All,#4682B4,0
5,10,31.4966,0.556222,0.639111,0,All,#4682B4,0
6,10,31.4966,0.556222,0.636001,0,All,#4682B4,0
7,10,31.4966,0.556222,0.64138,0,All,#4682B4,0
8,10,31.4966,0.556222,0.629868,0,All,#4682B4,0
9,10,31.4966,0.556222,0.628571,0,All,#4682B4,0
10,10,31.4966,0.556222,0.639996,0,All,#4682B4,0
1,11,0,0.505676,0.481981,0,All,#4682B4,0
2,11,0,0.505676,0.454787,0,All,#4682B4,0
3,11,0,0.505676,0.488391,0,All,#4682B4,0
4,11,0,0.505676,0.447445,0,All,#4682B4,0
5,11,0,0.505676,0.481478,0,All,#4682B4,0
6,11,0,0.505676,0.509886,0,All,#4682B4,0
7,11,0,0.505676,0.491627,0,All,#4682B4,0
8,11,0,0.505676,0.465101,0,All,#4682B4,0
9,11,0,0.505676,0.502671,0,All,#4682B4,0
10,11,0,0.505676,0.49035,0,All,#4682B4,0
1,11,0.3539,0.47604,0.660992,0,All,#4682B4,0
2,11,0.3539,0.47604,0.644628,0,All,#4682B4,0
3,11,0.3539,0.47604,0.655374,0,All,#4682B4,0
4,11,0.3539,0.47604,0.645181,0,All,#4682B4,0
5,11,0.3539,0.47604,0.649071,0,All,#4682B4,0
6,11,0.3539,0.47604,0.65954,0,All,#4682B4,0
7,11,0.3539,0.47604,0.662353,0,All,#4682B4,0
8,11,0.3539,0.47604,0.649963,0,All,#4682B4,0
9,11,0.3539,0.47604,0.65493,0,All,#4682B4,0
10,11,0.3539,0.47604,0.646518,0,All,#4682B4,0
1,11,0.7078,0.755079,0.660992,0,All,#4682B4,0
2,11,0.7078,0.755079,0.644628,0,All,#4682B4,0
3,11,0.7078,0.755079,0.655374,0,All,#4682B4,0
4,11,0.7078,0.755079,0.645181,0,All,#4682B4,0
5,11,0.7078,0.755079,0.649071,0,All,#4682B4,0
6,11,0.7078,0.755079,0.65954,0,All,#4682B4,0
7,11,0.7078,0.755079,0.662353,0,All,#4682B4,0
8,11,0.7078,0.755079,0.649963,0,All,#4682B4,0
9,11,0.7078,0.755079,0.65493,0,All,#4682B4,0
10,11,0.7078,0.755079,0.646518,0,All,#4682B4,0
1,11,1.0617,0.609077,0.660992,0,All,#4682B4,0
2,11,1.0617,0.609077,0.644628,0,All,#4682B4,0
3,11,1.0617,0.609077,0.655374,0,All,#4682B4,0
4,11,1.0617,0.609077,0.645181,0,All,#4682B4,0
5,11,1.0617,0.609077,0.649071,0,All,#4682B4,0
6,11,1.0617,0.609077,0.65954,0,All,#4682B4,0
7,11,1.0617,0.609077,0.662353,0,All,#4682B4,0
8,11,1.0617,0.609077,0.649963,0,All,#4682B4,0
9,11,1.0617,0.609077,0.65493,0,All,#4682B4,0
10,11,1.0617,0.609077,0.646518,0,All,#4682B4,0
1,11,1.4156,0.72013,0.660992,0,All,#4682B4,0
2,11,1.4156,0.72013,0.644628,0,All,#4682B4,0
3,11,1.4156,0.72013,0.655374,0,All,#4682B4,0
4,11,1.4156,0.72013,0.645181,0,All,#4682B4,0
5,11,1.4156,0.72013,0.649071,0,All,#4682B4,0
6,11,1.4156,0.72013,0.65954,0,All,#4682B4,0
7,11,1.4156,0.72013,0.662353,0,All,#4682B4,0
8,11,1.4156,0.72013,0.649963,0,All,#4682B4,0
9,11,1.4156,0.72013,0.65493,0,All,#4682B4,0
10,11,1.4156,0.72013,0.646518,0,All,#4682B4,0
1,11,1.7695,0.685886,0.660992,0,All,#4682B4,0
2,11,1.7695,0.685886,0.644628,0,All,#4682B4,0
3,11,1.7695,0.685886,0.655374,0,All,#4682B4,0
4,11,1.7695,0.685886,0.645181,0,All,#4682B4,0
5,11,1.7695,0.685886,0.649071,0,All,#4682B4,0
6,11,1.7695,0.685886,0.65954,0,All,#4682B4,0
7,11,1.7695,0.685886,0.662353,0,All,#4682B4,0
8,11,1.7695,0.685886,0.649963,0,All,#4682B4,0
9,11,1.7695,0.685886,0.65493,0,All,#4682B4,0
10,11,1.7695,0.685886,0.646518,0,All,#4682B4,0
1,11,2.1234,0.661959,0.660992,0,All,#4682B4,0
2,11,2.1234,0.661959,0.644628,0,All,#4682B4,0
3,11,2.1234,0.661959,0.655374,0,All,#4682B4,0
4,11,2.1234,0.661959,0.645181,0,All,#4682B4,0
5,11,2.1234,0.661959,0.649071,0,All,#4682B4,0
6,11,2.1234,0.661959,0.65954,0,All,#4682B4,0
7,11,2.1234,0.661959,0.662353,0,All,#4682B4,0
8,11,2.1234,0.661959,0.649963,0,All,#4682B4,0
9,11,2.1234,0.661959,0.65493,0,All,#4682B4,0
10,11,2.1234,0.661959,0.646518,0,All,#4682B4,0
1,11,2.4773,0.623853,0.660992,0,All,#4682B4,0
2,11,2.4773,0.623853,0.644628,0,All,#4682B4,0
3,11,2.4773,0.623853,0.655374,0,All,#4682B4,0
4,11,2.4773,0.623853,0.645181,0,All,#4682B4,0
5,11,2.4773,0.623853,0.649071,0,All,#4682B4,0
6,11,2.4773,0.623853,0.65954,0,All,#4682B4,0
7,11,2.4773,0.623853,0.662353,0,All,#4682B4,0
8,11,2.4773,0.623853,0.649963,0,All,#4682B4,0
9,11,2.4773,0.623853,0.65493,0,All,#4682B4,0
10,11,2.4773,0.623853,0.646518,0,All,#4682B4,0
1,11,2.8312,0.63089,0.660992,0,All,#4682B4,0
2,11,2.8312,0.63089,0.644628,0,All,#4682B4,0
3,11,2.8312,0.63089,0.655374,0,All,#4682B4,0
4,11,2.8312,0.63089,0.645181,0,All,#4682B4,0
5,11,2.8312,0.63089,0.649071,0,All,#4682B4,0
6,11,2.8312,0.63089,0.65954,0,All,#4682B4,0
7,11,2.8312,0.63089,0.662353,0,All,#4682B4,0
8,11,2.8312,0.63089,0.649963,0,All,#4682B4,0
9,11,2.8312,0.63089,0.65493,0,All,#4682B4,0
10,11,2.8312,0.63089,0.646518,0,All,#4682B4,0
1,11,3.1851,0.660648,0.660992,0,All,#4682B4,0
2,11,3.1851,0.660648,0.644628,0,All,#4682B4,0
3,11,3.1851,0.660648,0.655374,0,All,#4682B4,0
4,11,3.1851,0.660648,0.645181,0,All,#4682B4,0
5,11,3.1851,0.660648,0.649071,0,All,#4682B4,0
6,11,3.1851,0.660648,0.65954,0,All,#4682B4,0
7,11,3.1851,0.660648,0.662353,0,All,#4682B4,0
8,11,3.1851,0.660648,0.649963,0,All,#4682B4,0
9,11,3.1851,0.660648,0.65493,0,All,#4682B4,0
10,11,3.1851,0.660648,0.646518,0,All,#4682B4,0
1,11,3.539,0.725746,0.660992,0,All,#4682B4,0
2,11,3.539,0.725746,0.644628,0,All,#4682B4,0
3,11,3.539,0.725746,0.655374,0,All,#4682B4,0
4,11,3.539,0.725746,0.645181,0,All,#4682B4,0
5,11,3.539,0.725746,0.649071,0,All,#4682B4,0
6,11,3.539,0.725746,0.65954,0,All,#4682B4,0
7,11,3.539,0.725746,0.662353,0,All,#4682B4,0
8,11,3.539,0.725746,0.649963,0,All,#4682B4,0
9,11,3.539,0.725746,0.65493,0,All,#4682B4,0
10,11,3.539,0.725746,0.646518,0,All,#4682B4,0
1,11,3.8929,0.64053,0.660992,0,All,#4682B4,0
2,11,3.8929,0.64053,0.644628,0,All,#4682B4,0
3,11,3.8929,0.64053,0.655374,0,All,#4682B4,0
4,11,3.8929,0.64053,0.645181,0,All,#4682B4,0
5,11,3.8929,0.64053,0.649071,0,All,#4682B4,0
6,11,3.8929,0.64053,0.65954,0,All,#4682B4,0
7,11,3.8929,0.64053,0.662353,0,All,#4682B4,0
8,11,3.8929,0.64053,0.649963,0,All,#4682B4,0
9,11,3.8929,0.64053,0.65493,0,All,#4682B4,0
10,11,3.8929,0.64053,0.646518,0,All,#4682B4,0
1,11,4.2468,0.575618,0.660992,0,All,#4682B4,0
2,11,4.2468,0.575618,0.644628,0,All,#4682B4,0
3,11,4.2468,0.575618,0.655374,0,All,#4682B4,0
4,11,4.2468,0.575618,0.645181,0,All,#4682B4,0
5,11,4.2468,0.575618,0.649071,0,All,#4682B4,0
6,11,4.2468,0.575618,0.65954,0,All,#4682B4,0
7,11,4.2468,0.575618,0.662353,0,All,#4682B4,0
8,11,4.2468,0.575618,0.649963,0,All,#4682B4,0
9,11,4.2468,0.575618,0.65493,0,All,#4682B4,0
10,11,4.2468,0.575618,0.646518,0,All,#4682B4,0
1,11,4.6007,0.694777,0.660992,0,All,#4682B4,0
2,11,4.6007,0.694777,0.644628,0,All,#4682B4,0
3,11,4.6007,0.694777,0.655374,0,All,#4682B4,0
4,11,4.6007,0.694777,0.645181,0,All,#4682B4,0
5,11,4.6007,0.694777,0.649071,0,All,#4682B4,0
6,11,4.6007,0.694777,0.65954,0,All,#4682B4,0
7,11,4.6007,0.694777,0.662353,0,All,#4682B4,0
8,11,4.6007,0.694777,0.649963,0,All,#4682B4,0
9,11,4.6007,0.694777,0.65493,0,All,#4682B4,0
10,11,4.6007,0.694777,0.646518,0,All,#4682B4,0
1,11,4.9546,0.693192,0.660992,0,All,#4682B4,0
2,11,4.9546,0.693192,0.644628,0,All,#4682B4,0
3,11,4.9546,0.693192,0.655374,0,All,#4682B4,0
4,11,4.9546,0.693192,0.645181,0,All,#4682B4,0
5,11,4.9546,0.693192,0.649071,0,All,#4682B4,0
6,11,4.9546,0.693192,0.65954,0,All,#4682B4,0
7,11,4.9546,0.693192,0.662353,0,All,#4682B4,0
8,11,4.9546,0.693192,0.649963,0,All,#4682B4,0
9,11,4.9546,0.693192,0.65493,0,All,#4682B4,0
10,11,4.9546,0.693192,0.646518,0,All,#4682B4,0
1,11,5.3085,0.744722,0.660992,0,All,#4682B4,0
2,11,5.3085,0.744722,0.644628,0,All,#4682B4,0
3,11,5.3085,0.744722,0.655374,0,All,#4682B4,0
4,11,5.3085,0.744722,0.645181,0,All,#4682B4,0
5,11,5.3085,0.744722,0.649071,0,All,#4682B4,0
6,11,5.3085,0.744722,0.65954,0,All,#4682B4,0
7,11,5.3085,0.744722,0.662353,0,All,#4682B4,0
8,11,5.3085,0.744722,0.649963,0,All,#4682B4,0
9,11,5.3085,0.744722,0.65493,0,All,#4682B4,0
10,11,5.3085,0.744722,0.646518,0,All,#4682B4,0
1,11,5.6624,0.69399,0.660992,0,All,#4682B4,0
2,11,5.6624,0.69399,0.644628,0,All,#4682B4,0
3,11,5.6624,0.69399,0.655374,0,All,#4682B4,0
4,11,5.6624,0.69399,0.645181,0,All,#4682B4,0
5,11,5.6624,0.69399,0.649071,0,All,#4682B4,0
6,11,5.6624,0.69399,0.65954,0,All,#4682B4,0
7,11,5.6624,0.69399,0.662353,0,All,#4682B4,0
8,11,5.6624,0.69399,0.649963,0,All,#4682B4,0
9,11,5.6624,0.69399,0.65493,0,All,#4682B4,0
10,11,5.6624,0.69399,0.646518,0,All,#4682B4,0
1,11,6.0162,0.635156,0.660992,0,All,#4682B4,0
2,11,6.0162,0.635156,0.644628,0,All,#4682B4,0
3,11,6.0162,0.635156,0.655374,0,All,#4682B4,0
4,11,6.0162,0.635156,0.645181,0,All,#4682B4,0
5,11,6.0162,0.635156,0.649071,0,All,#4682B4,0
6,11,6.0162,0.635156,0.65954,0,All,#4682B4,0
7,11,6.0162,0.635156,0.662353,0,All,#4682B4,0
8,11,6.0162,0.635156,0.649963,0,All,#4682B4,0
9,11,6.0162,0.635156,0.65493,0,All,#4682B4,0
10,11,6.0162,0.635156,0.646518,0,All,#4682B4,0
1,11,6.3701,0.679244,0.660992,0,All,#4682B4,0
2,11,6.3701,0.679244,0.644628,0,All,#4682B4,0
3,11,6.3701,0.679244,0.655374,0,All,#4682B4,0
4,11,6.3701,0.679244,0.645181,0,All,#4682B4,0
5,11,6.3701,0.679244,0.649071,0,All,#4682B4,0
6,11,6.3701,0.679244,0.65954,0,All,#4682B4,0
7,11,6.3701,0.679244,0.662353,0,All,#4682B4,0
8,11,6.3701,0.679244,0.649963,0,All,#4682B4,0
9,11,6.3701,0.679244,0.65493,0,All,#4682B4,0
10,11,6.3701,0.679244,0.646518,0,All,#4682B4,0
1,11,6.724,0.639001,0.660992,0,All,#4682B4,0
2,11,6.724,0.639001,0.644628,0,All,#4682B4,0
3,11,6.724,0.639001,0.655374,0,All,#4682B4,0
4,11,6.724,0.639001,0.645181,0,All,#4682B4,0
5,11,6.724,0.639001,0.649071,0,All,#4682B4,0
6,11,6.724,0.639001,0.65954,0,All,#4682B4,0
7,11,6.724,0.639001,0.662353,0,All,#4682B4,0
8,11,6.724,0.639001,0.649963,0,All,#4682B4,0
9,11,6.724,0.639001,0.65493,0,All,#4682B4,0
10,11,6.724,0.639001,0.646518,0,All,#4682B4,0
1,11,7.0779,0.586411,0.660992,0,All,#4682B4,0
2,11,7.0779,0.586411,0.644628,0,All,#4682B4,0
3,11,7.0779,0.586411,0.655374,0,All,#4682B4,0
4,11,7.0779,0.586411,0.645181,0,All,#4682B4,0
5,11,7.0779,0.586411,0.649071,0,All,#4682B4,0
6,11,7.0779,0.586411,0.65954,0,All,#4682B4,0
7,11,7.0779,0.586411,0.662353,0,All,#4682B4,0
8,11,7.0779,0.586411,0.649963,0,All,#4682B4,0
9,11,7.0779,0.586411,0.65493,0,All,#4682B4,0
10,11,7.0779,0.586411,0.646518,0,All,#4682B4,0
1,11,7.4318,0.751883,0.660992,0,All,#4682B4,0
2,11,7.4318,0.751883,0.644628,0,All,#4682B4,0
3,11,7.4318,0.751883,0.655374,0,All,#4682B4,0
4,11,7.4318,0.751883,0.645181,0,All,#4682B4,0
5,11,7.4318,0.751883,0.649071,0,All,#4682B4,0
6,11,7.4318,0.751883,0.65954,0,All,#4682B4,0
7,11,7.4318,0.751883,0.662353,0,All,#4682B4,0
8,11,7.4318,0.751883,0.649963,0,All,#4682B4,0
9,11,7.4318,0.751883,0.65493,0,All,#4682B4,0
10,11,7.4318,0.751883,0.646518,0,All,#4682B4,0
1,11,7.7857,0.648795,0.660992,0,All,#4682B4,0
2,11,7.7857,0.648795,0.644628,0,All,#4682B4,0
3,11,7.7857,0.648795,0.655374,0,All,#4682B4,0
4,11,7.7857,0.648795,0.645181,0,All,#4682B4,0
5,11,7.7857,0.648795,0.649071,0,All,#4682B4,0
6,11,7.7857,0.648795,0.65954,0,All,#4682B4,0
7,11,7.7857,0.648795,0.662353,0,All,#4682B4,0
8,11,7.7857,0.648795,0.649963,0,All,#4682B4,0
9,11,7.7857,0.648795,0.65493,0,All,#4682B4,0
10,11,7.7857,0.648795,0.646518,0,All,#4682B4,0
1,11,8.1396,0.704165,0.660992,0,All,#4682B4,0
2,11,8.1396,0.704165,0.644628,0,All,#4682B4,0
3,11,8.1396,0.704165,0.655374,0,All,#4682B4,0
4,11,8.1396,0.704165,0.645181,0,All,#4682B4,0
5,11,8.1396,0.704165,0.649071,0,All,#4682B4,0
6,11,8.1396,0.704165,0.65954,0,All,#4682B4,0
7,11,8.1396,0.704165,0.662353,0,All,#4682B4,0
8,11,8.1396,0.704165,0.649963,0,All,#4682B4,0
9,11,8.1396,0.704165,0.65493,0,All,#4682B4,0
10,11,8.1396,0.704165,0.646518,0,All,#4682B4,0
1,11,8.4935,0.681434,0.660992,0,All,#4682B4,0
2,11,8.4935,0.681434,0.644628,0,All,#4682B4,0
3,11,8.4935,0.681434,0.655374,0,All,#4682B4,0
4,11,8.4935,0.681434,0.645181,0,All,#4682B4,0
5,11,8.4935,0.681434,0.649071,0,All,#4682B4,0
6,11,8.4935,0.681434,0.65954,0,All,#4682B4,0
7,11,8.4935,0.681434,0.662353,0,All,#4682B4,0
8,11,8.4935,0.681434,0.649963,0,All,#4682B4,0
9,11,8.4935,0.681434,0.65493,0,All,#4682B4,0
10,11,8.4935,0.681434,0.646518,0,All,#4682B4,0
1,11,8.8474,0.614402,0.660992,0,All,#4682B4,0
2,11,8.8474,0.614402,0.644628,0,All,#4682B4,0
3,11,8.8474,0.614402,0.655374,0,All,#4682B4,0
4,11,8.8474,0.614402,0.645181,0,All,#4682B4,0
5,11,8.8474,0.614402,0.649071,0,All,#4682B4,0
6,11,8.8474,0.614402,0.65954,0,All,#4682B4,0
7,11,8.8474,0.614402,0.662353,0,All,#4682B4,0
8,11,8.8474,0.614402,0.649963,0,All,#4682B4,0
9,11,8.8474,0.614402,0.65493,0,All,#4682B4,0
10,11,8.8474,0.614402,0.646518,0,All,#4682B4,0
1,11,9.2013,0.76887,0.660992,0,All,#4682B4,0
2,11,9.2013,0.76887,0.644628,0,All,#4682B4,0
3,11,9.2013,0.76887,0.655374,0,All,#4682B4,0
4,11,9.2013,0.76887,0.645181,0,All,#4682B4,0
5,11,9.2013,0.76887,0.649071,0,All,#4682B4,0
6,11,9.2013,0.76887,0.65954,0,All,#4682B4,0
7,11,9.2013,0.76887,0.662353,0,All,#4682B4,0
8,11,9.2013,0.76887,0.649963,0,All,#4682B4,0
9,11,9.2013,0.76887,0.65493,0,All,#4682B4,0
10,11,9.2013,0.76887,0.646518,0,All,#4682B4,0
1,11,9.5552,0.703421,0.660992,0,All,#4682B4,0
2,11,9.5552,0.703421,0.644628,0,All,#4682B4,0
3,11,9.5552,0.703421,0.655374,0,All,#4682B4,0
4,11,9.5552,0.703421,0.645181,0,All,#4682B4,0
5,11,9.5552,0.703421,0.649071,0,All,#4682B4,0
6,11,9.5552,0.703421,0.65954,0,All,#4682B4,0
7,11,9.5552,0.703421,0.662353,0,All,#4682B4,0
8,11,9.5552,0.703421,0.649963,0,All,#4682B4,0
9,11,9.5552,0.703421,0.65493,0,All,#4682B4,0
10,11,9.5552,0.703421,0.646518,0,All,#4682B4,0
1,11,9.9091,0.522102,0.660992,0,All,#4682B4,0
2,11,9.9091,0.522102,0.644628,0,All,#4682B4,0
3,11,9.9091,0.522102,0.655374,0,All,#4682B4,0
4,11,9.9091,0.522102,0.645181,0,All,#4682B4,0
5,11,9.9091,0.522102,0.649071,0,All,#4682B4,0
6,11,9.9091,0.522102,0.65954,0,All,#4682B4,0
7,11,9.9091,0.522102,0.662353,0,All,#4682B4,0
8,11,9.9091,0.522102,0.649963,0,All,#4682B4,0
9,11,9.9091,0.522102,0.65493,0,All,#4682B4,0
10,11,9.9091,0.522102,0.646518,0,All,#4682B4,0
1,11,10.263,0.565922,0.660992,0,All,#4682B4,0
2,11,10.263,0.565922,0.644628,0,All,#4682B4,0
3,11,10.263,0.565922,0.655374,0,All,#4682B4,0
4,11,10.263,0.565922,0.645181,0,All,#4682B4,0
5,11,10.263,0.565922,0.649071,0,All,#4682B4,0
6,11,10.263,0.565922,0.65954,0,All,#4682B4,0
7,11,10.263,0.565922,0.662353,0,All,#4682B4,0
8,11,10.263,0.565922,0.649963,0,All,#4682B4,0
9,11,10.263,0.565922,0.65493,0,All,#4682B4,0
10,11,10.263,0.565922,0.646518,0,All,#4682B4,0
1,11,10.6169,0.603973,0.660992,0,All,#4682B4,0
2,11,10.6169,0.603973,0.644628,0,All,#4682B4,0
3,11,10.6169,0.603973,0.655374,0,All,#4682B4,0
4,11,10.6169,0.603973,0.645181,0,All,#4682B4,0
5,11,10.6169,0.603973,0.649071,0,All,#4682B4,0
6,11,10.6169,0.603973,0.65954,0,All,#4682B4,0
7,11,10.6169,0.603973,0.662353,0,All,#4682B4,0
8,11,10.6169,0.603973,0.649963,0,All,#4682B4,0
9,11,10.6169,0.603973,0.65493,0,All,#4682B4,0
10,11,10.6169,0.603973,0.646518,0,All,#4682B4,0
1,11,10.9708,0.812492,0.660992,0,All,#4682B4,0
2,11,10.9708,0.812492,0.644628,0,All,#4682B4,0
3,11,10.9708,0.812492,0.655374,0,All,#4682B4,0
4,11,10.9708,0.812492,0.645181,0,All,#4682B4,0
5,11,10.9708,0.812492,0.649071,0,All,#4682B4,0
6,11,10.9708,0.812492,0.65954,0,All,#4682B4,0
7,11,10.9708,0.812492,0.662353,0,All,#4682B4,0
8,11,10.9708,0.812492,0.649963,0,All,#4682B4,0
9,11,10.9708,0.812492,0.65493,0,All,#4682B4,0
10,11,10.9708,0.812492,0.646518,0,All,#4682B4,0
1,11,11.3247,0.706343,0.660992,0,All,#4682B4,0
2,11,11.3247,0.706343,0.644628,0,All,#4682B4,0
3,11,11.3247,0.706343,0.655374,0,All,#4682B4,0
4,11,11.3247,0.706343,0.645181,0,All,#4682B4,0
5,11,11.3247,0.706343,0.649071,0,All,#4682B4,0
6,11,11.3247,0.706343,0.65954,0,All,#4682B4,0
7,11,11.3247,0.706343,0.662353,0,All,#4682B4,0
8,11,11.3247,0.706343,0.649963,0,All,#4682B4,0
9,11,11.3247,0.706343,0.65493,0,All,#4682B4,0
10,11,11.3247,0.706343,0.646518,0,All,#4682B4,0
1,11,11.6786,0.59856,0.660992,0,All,#4682B4,0
2,11,11.6786,0.59856,0.644628,0,All,#4682B4,0
3,11,11.6786,0.59856,0.655374,0,All,#4682B4,0
4,11,11.6786,0.59856,0.645181,0,All,#4682B4,0
5,11,11.6786,0.59856,0.649071,0,All,#4682B4,0
6,11,11.6786,0.59856,0.65954,0,All,#4682B4,0
7,11,11.6786,0.59856,0.662353,0,All,#4682B4,0
8,11,11.6786,0.59856,0.649963,0,All,#4682B4,0
9,11,11.6786,0.59856,0.65493,0,All,#4682B4,0
10,11,11.6786,0.59856,0.646518,0,All,#4682B4,0
1,11,12.0325,0.625515,0.660992,0,All,#4682B4,0
2,11,12.0325,0.625515,0.644628,0,All,#4682B4,0
3,11,12.0325,0.625515,0.655374,0,All,#4682B4,0
4,11,12.0325,0.625515,0.645181,0,All,#4682B4,0
5,11,12.0325,0.625515,0.649071,0,All,#4682B4,0
6,11,12.0325,0.625515,0.65954,0,All,#4682B4,0
7,11,12.0325,0.625515,0.662353,0,All,#4682B4,0
8,11,12.0325,0.625515,0.649963,0,All,#4682B4,0
9,11,12.0325,0.625515,0.65493,0,All,#4682B4,0
10,11,12.0325,0.625515,0.646518,0,All,#4682B4,0
