rep,id,A1,tau1,I0
7,54,0.143578842456245,2.38616703550337,0.3396946637853
8,54,0.152283443607768,1.37887732195857,0.33301856578244
9,54,0.137669283508477,2.15969112091497,0.341986550792634
10,54,0.154126997999783,1.081708717357,0.336921836049457
1,55,0.158456029004621,0.55490964173161,0.301519241311132
2,55,0.15006928227987,0.861737690098297,0.311225250276139
3,55,0.149907682785505,1.07399736139541,0.308531697767712
4,55,0.146337552977645,1.17533304842544,0.315603738262171
5,55,0.154325622268918,1.0212449971263,0.297677341901943
6,55,0.154014175509688,0.648817187205561,0.317738899237322
7,55,0.147022473476919,0.951486045642624,0.315025658545631
8,55,0.159000094810282,1.11575360772533,0.293989914556116
9,55,0.162825064311215,0.730788383310969,0.303588607487289
10,55,0.145783390813139,1.30426962992535,0.311872916684336
1,56,0.161256731916294,0.459167416617969,0.501355521053736
2,56,0.178827185870959,0.228494720646972,0.494670532975228
3,56,0.171892239535882,0.243827166568089,0.510622410087824
4,56,0.173971404339315,0.284692302851634,0.513983448353435
5,56,0.166843047573866,0.330909511359244,0.505908426549204
6,56,0.159627666874227,0.374365031075053,0.517187614332941
7,56,0.170701141239006,0.444251817316203,0.511827562117842
8,56,0.168520808039777,0.316792314239386,0.521137065595747
9,56,0.175776637722425,0.229967712435205,0.504058988217465
10,56,0.161504680104125,0.299843188637667,0.507149056720598
1,57,0.143511935096808,2.064407452211,0.402869991069751
2,57,0.141264044703284,1.72443621879308,0.403432328447228
3,57,0.146924373054095,1.92329391230967,0.409225526644556
4,57,0.131765536868609,3.64992639308886,0.416332175007437
5,57,0.134264123997496,2.09911755104427,0.425653208009436
6,57,0.133916579246999,2.30497922225699,0.419827378684006
7,57,0.136491928686339,2.040531185916,0.413322151759474
8,57,0.144700539441556,2.03949281302718,0.411271223023397
9,57,0.132541498056423,3.58131282943088,0.422272267657754
10,57,0.144802399159417,1.81141393267497,0.407626390081917
1,58,0.152270780281177,1.00948996883933,0.496267007543699
2,58,0.148138833746131,2.05240667952968,0.50050114729251
3,58,0.158682454811091,0.761790623308683,0.492843804722632
4,58,0.142455623672536,1.63597087857892,0.514742797680346
5,58,0.144413727831303,1.67984453864019,0.511230803431158
6,58,0.143275152895168,1.76704354107499,0.505588410732053
7,58,0.150559272185995,0.879302829903316,0.501382281937135
8,58,0.158105967813688,0.710366022393541,0.491136970464591
9,58,0.148797562093435,1.3778186591082,0.505043222342944
10,58,0.148041528140257,1.23240214561024,0.50931548580899
1,59,0.136489109053179,2.09989743385258,0.502009060854418
2,59,0.149742353058638,1.30800526252411,0.495255091243174
3,59,0.151451149800526,1.24880569260509,0.483905777149239
4,59,0.150999070068029,1.26161687682924,0.485878019665227
5,59,0.142682730270569,1.70537608864114,0.497715114096458
6,59,0.153620948717754,1.03816540186286,0.48916585270008
7,59,0.155998091064365,0.845044117938249,0.490159454627759
8,59,0.149064248825532,1.06511275491469,0.485389740682898
9,59,0.141170722182067,2.06160057950022,0.501107171875557
10,59,0.154145139167998,1.39545382182425,0.484195254634123
1,60,0.140690615723399,1.36334799606922,0.476010734904466
2,60,0.147580185935855,1.36616621253884,0.468067591425753
3,60,0.14940100754703,1.21077309912216,0.473782045253666
4,60,0.142332672394569,1.53437572196097,0.475251521480781
5,60,0.138029931609086,2.36907601107341,0.477982429033617
6,60,0.136268587913974,3.94422992157898,0.485180903889288
7,60,0.140670933293778,1.99990033795143,0.469968433079871
8,60,0.14509842584645,1.61831709895863,0.481392302549766
9,60,0.142762570284116,1.7476415056248,0.476879358686952
10,60,0.140288416795581,2.6999698661483,0.478116177436362
1,61,0.135728873155759,2.93504801823131,0.406603860599795
2,61,0.146679390620709,1.39928073213677,0.40099481766741
3,61,0.149166672960802,1.28874606784591,0.402298598463805
4,61,0.130508017583882,2.99578725286709,0.419506650672809
5,61,0.146810928125231,1.48834069713333,0.404310945750583
6,61,0.138836336764387,2.42383766719585,0.407860151607283
7,61,0.147740930023185,1.75470462999452,0.400646003012608
8,61,0.139619141501674,2.67351004076619,0.403903251559488
9,61,0.143790606937457,1.08776567744314,0.413860592341022
10,61,0.13751908838528,1.86585249582112,0.413241232599271
1,62,0.164756153693438,0.698673202678108,0.326328375921977
2,62,0.153169752537446,0.888223678664207,0.337451818106822
3,62,0.159303037121597,0.896220372477135,0.334872403437276
4,62,0.152577409543623,0.943160266939179,0.333400815663459
5,62,0.161621922968788,0.619062872634723,0.331459132402359
6,62,0.151464008924549,1.27163056175607,0.330947357647077
7,62,0.153680408927037,0.768470928819459,0.333806262548941
8,62,0.151490994807061,0.667171398628302,0.333632687070614
9,62,0.141076729713444,1.1630565432444,0.349092182824052
10,62,0.155944130512708,0.943704723813652,0.333204134565524
