ID,time,observation,median,piLower,piUpper,censored,color,filter
5,6.3701,0.44104,0.650743,0.516606,0.820862,0,#4682B4,0
5,6.724,0.472529,0.655114,0.514327,0.817932,0,#4682B4,0
5,7.0779,0.46095,0.662234,0.507686,0.810206,0,#4682B4,0
5,7.4318,0.452857,0.651611,0.507381,0.812162,0,#4682B4,0
5,7.7857,0.438427,0.64705,0.504194,0.817201,0,#4682B4,0
5,8.1396,0.467802,0.644981,0.502162,0.804428,0,#4682B4,0
5,8.4935,0.431981,0.645278,0.512075,0.803093,0,#4682B4,0
5,8.8474,0.470637,0.657466,0.516525,0.807493,0,#4682B4,0
5,9.2013,0.572841,0.653203,0.513256,0.801585,0,#4682B4,0
5,9.5552,0.573195,0.65257,0.512142,0.803402,0,#4682B4,0
5,9.9091,0.467743,0.653776,0.518443,0.808955,0,#4682B4,0
5,10.263,0.479235,0.65654,0.506175,0.807889,0,#4682B4,0
5,10.6169,0.519512,0.654891,0.52547,0.8198,0,#4682B4,0
5,10.9708,0.497226,0.65053,0.512406,0.809122,0,#4682B4,0
5,11.3247,0.519281,0.651994,0.514318,0.812086,0,#4682B4,0
5,11.6786,0.543197,0.651301,0.525517,0.813318,0,#4682B4,0
5,12.0325,0.509298,0.651013,0.529931,0.80517,0,#4682B4,0
5,12.3863,0.515226,0.653054,0.518645,0.797781,0,#4682B4,0
5,12.7402,0.560209,0.654795,0.511933,0.815182,0,#4682B4,0
5,13.0941,0.45652,0.652792,0.512548,0.805922,0,#4682B4,0
5,13.448,0.514965,0.658542,0.505199,0.804187,0,#4682B4,0
5,13.8019,0.496076,0.65734,0.518355,0.806701,0,#4682B4,0
5,14.1558,0.485355,0.648883,0.512161,0.811011,0,#4682B4,0
5,14.5097,0.480318,0.649917,0.514914,0.800154,0,#4682B4,0
5,14.8636,0.456877,0.647084,0.509994,0.803548,0,#4682B4,0
5,15.2175,0.506331,0.650106,0.518028,0.8098,0,#4682B4,0
5,15.5714,0.536611,0.667511,0.524562,0.819314,0,#4682B4,0
5,15.9253,0.436044,0.656681,0.513578,0.805162,0,#4682B4,0
5,16.2792,0.509612,0.649872,0.516557,0.798958,0,#4682B4,0
5,16.6331,0.566698,0.649531,0.523127,0.796289,0,#4682B4,0
5,16.987,0.514096,0.656498,0.509302,0.801112,0,#4682B4,0
5,17.3409,0.429837,0.652897,0.504559,0.818987,0,#4682B4,0
5,17.6948,0.508564,0.653685,0.518347,0.810834,0,#4682B4,0
5,18.0487,0.552711,0.657999,0.502975,0.80483,0,#4682B4,0
5,18.4026,0.494781,0.648703,0.526158,0.825084,0,#4682B4,0
5,18.7564,0.482887,0.652979,0.511291,0.818632,0,#4682B4,0
5,19.1103,0.440696,0.65126,0.507312,0.813394,0,#4682B4,0
5,19.4642,0.478838,0.654902,0.509703,0.822235,0,#4682B4,0
5,19.8181,0.444857,0.64719,0.512302,0.809383,0,#4682B4,0
5,20.172,0.486196,0.648245,0.511266,0.811947,0,#4682B4,0
5,20.5259,0.447613,0.650712,0.510049,0.804636,0,#4682B4,0
5,20.8798,0.466669,0.652162,0.513548,0.808296,0,#4682B4,0
5,21.2337,0.448563,0.655058,0.498519,0.801732,0,#4682B4,0
5,21.5876,0.468863,0.658421,0.504993,0.816128,0,#4682B4,0
5,21.9415,0.453649,0.655358,0.517345,0.801297,0,#4682B4,0
5,22.2954,0.415032,0.653743,0.500844,0.803117,0,#4682B4,0
5,22.6493,0.43798,0.655552,0.507528,0.806293,0,#4682B4,0
5,23.0032,0.491294,0.653857,0.513485,0.819407,0,#4682B4,0
5,23.3571,0.499249,0.653128,0.505702,0.817218,0,#4682B4,0
5,23.711,0.41712,0.652589,0.511775,0.812497,0,#4682B4,0
5,24.0649,0.410568,0.652006,0.510359,0.818699,0,#4682B4,0
5,24.4188,0.414992,0.650294,0.511042,0.812737,0,#4682B4,0
5,24.7727,0.555065,0.653412,0.506386,0.811579,0,#4682B4,0
5,25.1265,0.480031,0.657313,0.507526,0.799365,0,#4682B4,0
5,25.4804,0.560202,0.653828,0.508134,0.812387,0,#4682B4,0
5,25.8343,0.452045,0.659166,0.514335,0.814943,0,#4682B4,0
5,26.1882,0.526075,0.658131,0.505191,0.808333,0,#4682B4,0
5,26.5421,0.519467,0.648269,0.505557,0.808048,0,#4682B4,0
5,26.896,0.4284,0.655722,0.521713,0.826218,0,#4682B4,0
5,27.2499,0.502504,0.659074,0.521448,0.803386,0,#4682B4,0
5,27.6038,0.541962,0.65285,0.516642,0.818826,0,#4682B4,0
5,27.9577,0.520073,0.655872,0.512954,0.809075,0,#4682B4,0
5,28.3116,0.561285,0.65659,0.499469,0.80323,0,#4682B4,0
5,28.6655,0.457756,0.654625,0.518546,0.816179,0,#4682B4,0
5,29.0194,0.444499,0.656184,0.508493,0.808477,0,#4682B4,0
5,29.3733,0.519261,0.652682,0.508108,0.797453,0,#4682B4,0
5,29.7272,0.475431,0.657797,0.508812,0.800342,0,#4682B4,0
5,30.0811,0.441196,0.656912,0.514628,0.814095,0,#4682B4,0
5,30.435,0.510983,0.652281,0.514622,0.811599,0,#4682B4,0
5,30.7889,0.428595,0.656168,0.515029,0.814084,0,#4682B4,0
5,31.1428,0.505733,0.650293,0.512726,0.815943,0,#4682B4,0
5,31.4966,0.517795,0.652498,0.515292,0.810695,0,#4682B4,0
6,0,0.467235,0.494603,0.354168,0.625949,0,#4682B4,0
6,0.3539,0.578716,0.648607,0.51977,0.800589,0,#4682B4,0
6,0.7078,0.588536,0.65705,0.5014,0.792283,0,#4682B4,0
6,1.0617,0.573263,0.658775,0.511036,0.81144,0,#4682B4,0
6,1.4156,0.596115,0.662506,0.49772,0.805073,0,#4682B4,0
6,1.7695,0.721931,0.652372,0.515997,0.812457,0,#4682B4,0
6,2.1234,0.695276,0.646934,0.50528,0.810106,0,#4682B4,0
6,2.4773,0.701414,0.655224,0.51126,0.789816,0,#4682B4,0
6,2.8312,0.742641,0.658738,0.505692,0.814097,0,#4682B4,0
6,3.1851,0.739687,0.650865,0.505265,0.805912,0,#4682B4,0
6,3.539,0.594822,0.652936,0.50653,0.809839,0,#4682B4,0
6,3.8929,0.687993,0.650122,0.516378,0.788602,0,#4682B4,0
6,4.2468,0.579645,0.649173,0.505036,0.800398,0,#4682B4,0
6,4.6007,0.659105,0.654929,0.512824,0.797399,0,#4682B4,0
6,4.9546,0.625143,0.656621,0.517198,0.802203,0,#4682B4,0
6,5.3085,0.62597,0.658902,0.504942,0.800276,0,#4682B4,0
6,5.6624,0.647482,0.65468,0.503645,0.806205,0,#4682B4,0
6,6.0162,0.643432,0.656145,0.515544,0.810747,0,#4682B4,0
6,6.3701,0.561661,0.658315,0.494229,0.799955,0,#4682B4,0
6,6.724,0.689123,0.65532,0.502425,0.797438,0,#4682B4,0
6,7.0779,0.604966,0.65589,0.503776,0.809026,0,#4682B4,0
6,7.4318,0.631627,0.650616,0.504218,0.806491,0,#4682B4,0
6,7.7857,0.718948,0.658126,0.499281,0.80437,0,#4682B4,0
6,8.1396,0.771185,0.65393,0.50813,0.803015,0,#4682B4,0
6,8.4935,0.586771,0.652438,0.508169,0.819288,0,#4682B4,0
6,8.8474,0.54076,0.647168,0.510157,0.794304,0,#4682B4,0
6,9.2013,0.675167,0.654642,0.511561,0.80592,0,#4682B4,0
6,9.5552,0.644286,0.653311,0.506749,0.798133,0,#4682B4,0
6,9.9091,0.622395,0.653981,0.502085,0.795652,0,#4682B4,0
6,10.263,0.596679,0.656797,0.51318,0.807258,0,#4682B4,0
6,10.6169,0.766359,0.650116,0.507683,0.81057,0,#4682B4,0
6,10.9708,0.621361,0.655697,0.496273,0.808981,0,#4682B4,0
6,11.3247,0.662689,0.650974,0.488981,0.813937,0,#4682B4,0
6,11.6786,0.632611,0.656319,0.49842,0.792507,0,#4682B4,0
6,12.0325,0.613768,0.650166,0.495563,0.813899,0,#4682B4,0
6,12.3863,0.680376,0.65443,0.498949,0.80358,0,#4682B4,0
6,12.7402,0.663031,0.651351,0.512876,0.80373,0,#4682B4,0
6,13.0941,0.799991,0.652115,0.505152,0.796659,0,#4682B4,0
6,13.448,0.638735,0.658131,0.50877,0.800484,0,#4682B4,0
6,13.8019,0.67572,0.656343,0.516366,0.815106,0,#4682B4,0
6,14.1558,0.542282,0.652508,0.498409,0.799922,0,#4682B4,0
6,14.5097,0.664058,0.649095,0.513441,0.806128,0,#4682B4,0
6,14.8636,0.620724,0.656266,0.506885,0.79453,0,#4682B4,0
6,15.2175,0.685256,0.651763,0.503748,0.80594,0,#4682B4,0
6,15.5714,0.589459,0.658068,0.508773,0.809378,0,#4682B4,0
6,15.9253,0.661439,0.656841,0.508493,0.800126,0,#4682B4,0
6,16.2792,0.743058,0.649538,0.496958,0.810919,0,#4682B4,0
6,16.6331,0.687601,0.659785,0.512486,0.810368,0,#4682B4,0
6,16.987,0.628835,0.662089,0.520518,0.804752,0,#4682B4,0
6,17.3409,0.654006,0.650311,0.514081,0.800132,0,#4682B4,0
6,17.6948,0.542586,0.657915,0.510032,0.811359,0,#4682B4,0
6,18.0487,0.583702,0.657126,0.499203,0.8047,0,#4682B4,0
6,18.4026,0.575481,0.667518,0.506931,0.809587,0,#4682B4,0
6,18.7564,0.670893,0.656124,0.506171,0.810676,0,#4682B4,0
6,19.1103,0.602736,0.65048,0.488413,0.804556,0,#4682B4,0
6,19.4642,0.619633,0.657404,0.5106,0.796605,0,#4682B4,0
6,19.8181,0.668672,0.648697,0.516107,0.815342,0,#4682B4,0
6,20.172,0.506326,0.653527,0.50747,0.811284,0,#4682B4,0
6,20.5259,0.526417,0.659452,0.510469,0.804856,0,#4682B4,0
6,20.8798,0.647731,0.646379,0.521377,0.803367,0,#4682B4,0
6,21.2337,0.619885,0.658044,0.512287,0.798817,0,#4682B4,0
6,21.5876,0.668381,0.652333,0.511094,0.797873,0,#4682B4,0
6,21.9415,0.635227,0.64771,0.508711,0.798039,0,#4682B4,0
6,22.2954,0.655238,0.656648,0.503102,0.800411,0,#4682B4,0
6,22.6493,0.560275,0.658785,0.50586,0.796931,0,#4682B4,0
6,23.0032,0.601973,0.65673,0.514759,0.808585,0,#4682B4,0
6,23.3571,0.573644,0.656214,0.507801,0.81228,0,#4682B4,0
6,23.711,0.540504,0.653364,0.516733,0.797786,0,#4682B4,0
6,24.0649,0.608575,0.660174,0.504084,0.792468,0,#4682B4,0
6,24.4188,0.703823,0.650452,0.520951,0.79523,0,#4682B4,0
6,24.7727,0.619586,0.650582,0.515269,0.799242,0,#4682B4,0
6,25.1265,0.542708,0.657863,0.506314,0.801463,0,#4682B4,0
6,25.4804,0.529442,0.64914,0.488995,0.819198,0,#4682B4,0
6,25.8343,0.500603,0.656931,0.509206,0.801585,0,#4682B4,0
6,26.1882,0.531455,0.65668,0.514243,0.799639,0,#4682B4,0
6,26.5421,0.661019,0.654891,0.5073,0.808187,0,#4682B4,0
6,26.896,0.577625,0.654264,0.508098,0.802272,0,#4682B4,0
6,27.2499,0.570729,0.645851,0.511103,0.81378,0,#4682B4,0
6,27.6038,0.533701,0.65663,0.50337,0.812696,0,#4682B4,0
6,27.9577,0.550617,0.654589,0.501172,0.816059,0,#4682B4,0
6,28.3116,0.551128,0.647428,0.513371,0.802872,0,#4682B4,0
6,28.6655,0.585074,0.659482,0.509501,0.80098,0,#4682B4,0
6,29.0194,0.553875,0.655383,0.502552,0.819326,0,#4682B4,0
6,29.3733,0.506743,0.663084,0.506799,0.814145,0,#4682B4,0
6,29.7272,0.615179,0.653239,0.501523,0.82122,0,#4682B4,0
6,30.0811,0.584146,0.651831,0.509059,0.791967,0,#4682B4,0
6,30.435,0.557092,0.653001,0.505696,0.811333,0,#4682B4,0
6,30.7889,0.560281,0.658751,0.500344,0.796938,0,#4682B4,0
6,31.1428,0.54373,0.655857,0.508873,0.806625,0,#4682B4,0
6,31.4966,0.547399,0.655019,0.508218,0.809628,0,#4682B4,0
7,0,0.533462,0.483933,0.353158,0.62418,0,#4682B4,0
7,0.3539,0.551418,0.652831,0.509493,0.813262,0,#4682B4,0
7,0.7078,0.672273,0.649466,0.504488,0.810546,0,#4682B4,0
7,1.0617,0.707236,0.654083,0.514339,0.801999,0,#4682B4,0
7,1.4156,0.700764,0.643118,0.503621,0.813835,0,#4682B4,0
7,1.7695,0.618984,0.650316,0.501208,0.782224,0,#4682B4,0
7,2.1234,0.748593,0.658033,0.51726,0.794843,0,#4682B4,0
7,2.4773,0.690723,0.645871,0.505328,0.804683,0,#4682B4,0
7,2.8312,0.705205,0.649454,0.485604,0.800142,0,#4682B4,0
7,3.1851,0.642724,0.648143,0.513268,0.793871,0,#4682B4,0
7,3.539,0.614783,0.652307,0.511579,0.7874,0,#4682B4,0
7,3.8929,0.598374,0.653166,0.510849,0.798891,0,#4682B4,0
7,4.2468,0.627005,0.654946,0.513771,0.79364,0,#4682B4,0
7,4.6007,0.794913,0.649297,0.519544,0.799842,0,#4682B4,0
7,4.9546,0.619156,0.650795,0.501038,0.799181,0,#4682B4,0
7,5.3085,0.721518,0.647552,0.517754,0.786229,0,#4682B4,0
7,5.6624,0.703654,0.64124,0.501173,0.807018,0,#4682B4,0
7,6.0162,0.644502,0.654994,0.505057,0.816646,0,#4682B4,0
7,6.3701,0.588278,0.651926,0.512369,0.805359,0,#4682B4,0
7,6.724,0.687772,0.648413,0.500747,0.776964,0,#4682B4,0
7,7.0779,0.534916,0.645525,0.507166,0.810747,0,#4682B4,0
7,7.4318,0.662032,0.651535,0.505932,0.793854,0,#4682B4,0
7,7.7857,0.586972,0.645929,0.503982,0.806213,0,#4682B4,0
7,8.1396,0.620806,0.647219,0.502372,0.805819,0,#4682B4,0
7,8.4935,0.685786,0.652093,0.50307,0.813514,0,#4682B4,0
7,8.8474,0.653524,0.651448,0.514463,0.794795,0,#4682B4,0
7,9.2013,0.809549,0.644747,0.503348,0.794715,0,#4682B4,0
7,9.5552,0.611056,0.649745,0.508777,0.795175,0,#4682B4,0
7,9.9091,0.66035,0.652681,0.520413,0.797433,0,#4682B4,0
7,10.263,0.64683,0.654835,0.505847,0.805172,0,#4682B4,0
7,10.6169,0.658124,0.651912,0.509329,0.81307,0,#4682B4,0
7,10.9708,0.647871,0.659977,0.519595,0.816367,0,#4682B4,0
7,11.3247,0.614078,0.650595,0.507532,0.788417,0,#4682B4,0
7,11.6786,0.726128,0.655858,0.506818,0.797653,0,#4682B4,0
7,12.0325,0.743024,0.65279,0.503991,0.806394,0,#4682B4,0
7,12.3863,0.669407,0.655011,0.518085,0.7896,0,#4682B4,0
7,12.7402,0.550799,0.647798,0.505968,0.805084,0,#4682B4,0
7,13.0941,0.606664,0.659259,0.515984,0.799853,0,#4682B4,0
7,13.448,0.620651,0.653722,0.514455,0.781373,0,#4682B4,0
7,13.8019,0.723367,0.656366,0.497504,0.80091,0,#4682B4,0
7,14.1558,0.639444,0.648519,0.510266,0.817989,0,#4682B4,0
7,14.5097,0.69833,0.654503,0.506306,0.791769,0,#4682B4,0
7,14.8636,0.71956,0.648904,0.51715,0.809814,0,#4682B4,0
7,15.2175,0.586961,0.647712,0.505432,0.800213,0,#4682B4,0
7,15.5714,0.602641,0.653716,0.502849,0.805745,0,#4682B4,0
7,15.9253,0.658898,0.658178,0.501294,0.805882,0,#4682B4,0
7,16.2792,0.620043,0.655384,0.513477,0.802363,0,#4682B4,0
7,16.6331,0.582542,0.645886,0.511355,0.811227,0,#4682B4,0
7,16.987,0.491559,0.660612,0.51788,0.799522,0,#4682B4,0
7,17.3409,0.581894,0.652089,0.508539,0.797291,0,#4682B4,0
7,17.6948,0.593419,0.656633,0.505469,0.794984,0,#4682B4,0
7,18.0487,0.596266,0.651785,0.507409,0.802541,0,#4682B4,0
7,18.4026,0.68017,0.653205,0.510984,0.810154,0,#4682B4,0
7,18.7564,0.74682,0.653185,0.510998,0.79412,0,#4682B4,0
7,19.1103,0.596014,0.639728,0.499472,0.798738,0,#4682B4,0
7,19.4642,0.635624,0.655145,0.511174,0.795719,0,#4682B4,0
7,19.8181,0.645577,0.651727,0.508678,0.803827,0,#4682B4,0
7,20.172,0.59341,0.650475,0.512345,0.800447,0,#4682B4,0
7,20.5259,0.575146,0.649962,0.512477,0.801679,0,#4682B4,0
7,20.8798,0.694546,0.656201,0.513371,0.798623,0,#4682B4,0
7,21.2337,0.612631,0.650308,0.511661,0.792869,0,#4682B4,0
7,21.5876,0.675328,0.645318,0.512408,0.806473,0,#4682B4,0
7,21.9415,0.607279,0.654228,0.498407,0.806139,0,#4682B4,0
7,22.2954,0.616236,0.650263,0.499887,0.812431,0,#4682B4,0
7,22.6493,0.627963,0.655143,0.502265,0.791295,0,#4682B4,0
7,23.0032,0.616183,0.649106,0.508986,0.801378,0,#4682B4,0
7,23.3571,0.605849,0.653251,0.512895,0.805603,0,#4682B4,0
7,23.711,0.539563,0.64832,0.509969,0.806808,0,#4682B4,0
7,24.0649,0.536498,0.65168,0.500351,0.792187,0,#4682B4,0
7,24.4188,0.599269,0.65278,0.510576,0.807399,0,#4682B4,0
7,24.7727,0.670105,0.649569,0.506973,0.797175,0,#4682B4,0
7,25.1265,0.547822,0.654409,0.505142,0.793567,0,#4682B4,0
7,25.4804,0.561012,0.655712,0.508053,0.798978,0,#4682B4,0
7,25.8343,0.667729,0.652633,0.501125,0.802059,0,#4682B4,0
7,26.1882,0.605909,0.656953,0.509461,0.797863,0,#4682B4,0
7,26.5421,0.622726,0.655584,0.522551,0.805166,0,#4682B4,0
7,26.896,0.560306,0.650377,0.518372,0.797568,0,#4682B4,0
7,27.2499,0.557272,0.653026,0.520597,0.803404,0,#4682B4,0
7,27.6038,0.560485,0.642128,0.51952,0.799715,0,#4682B4,0
7,27.9577,0.630037,0.649853,0.51039,0.797051,0,#4682B4,0
7,28.3116,0.600063,0.65329,0.508099,0.813182,0,#4682B4,0
7,28.6655,0.584417,0.656998,0.507649,0.80284,0,#4682B4,0
7,29.0194,0.615961,0.648345,0.513088,0.806243,0,#4682B4,0
7,29.3733,0.626758,0.65012,0.514438,0.796302,0,#4682B4,0
7,29.7272,0.577592,0.652783,0.512111,0.806749,0,#4682B4,0
7,30.0811,0.648193,0.654492,0.511885,0.800469,0,#4682B4,0
7,30.435,0.620444,0.652282,0.493132,0.799532,0,#4682B4,0
7,30.7889,0.642958,0.644252,0.51435,0.80019,0,#4682B4,0
7,31.1428,0.708163,0.652146,0.515269,0.803512,0,#4682B4,0
7,31.4966,0.734218,0.646589,0.516004,0.799519,0,#4682B4,0
8,0,0.520966,0.495763,0.355111,0.634659,0,#4682B4,0
8,0.3539,0.591396,0.653116,0.511345,0.804949,0,#4682B4,0
8,0.7078,0.728648,0.657799,0.513923,0.802331,0,#4682B4,0
8,1.0617,0.721704,0.651884,0.505634,0.81425,0,#4682B4,0
8,1.4156,0.674581,0.65416,0.501437,0.801272,0,#4682B4,0
8,1.7695,0.666387,0.652122,0.511102,0.819788,0,#4682B4,0
8,2.1234,0.623153,0.661651,0.512056,0.815417,0,#4682B4,0
8,2.4773,0.651585,0.655719,0.506751,0.803428,0,#4682B4,0
8,2.8312,0.653034,0.663034,0.516031,0.802415,0,#4682B4,0
8,3.1851,0.720588,0.653266,0.508931,0.787881,0,#4682B4,0
8,3.539,0.571072,0.658221,0.518751,0.807914,0,#4682B4,0
8,3.8929,0.742081,0.655472,0.496752,0.820247,0,#4682B4,0
8,4.2468,0.765953,0.648684,0.497401,0.816539,0,#4682B4,0
8,4.6007,0.621244,0.653954,0.507222,0.824147,0,#4682B4,0
8,4.9546,0.721136,0.652051,0.516893,0.806558,0,#4682B4,0
8,5.3085,0.717257,0.649722,0.493194,0.816148,0,#4682B4,0
8,5.6624,0.674962,0.665185,0.512339,0.80372,0,#4682B4,0
8,6.0162,0.678127,0.656067,0.510805,0.818627,0,#4682B4,0
8,6.3701,0.661412,0.650343,0.504386,0.837085,0,#4682B4,0
8,6.724,0.669347,0.650264,0.490565,0.80683,0,#4682B4,0
8,7.0779,0.736678,0.649465,0.501751,0.810503,0,#4682B4,0
8,7.4318,0.799384,0.655634,0.505463,0.805961,0,#4682B4,0
8,7.7857,0.802867,0.658702,0.508345,0.80755,0,#4682B4,0
8,8.1396,0.721623,0.653271,0.507057,0.8035,0,#4682B4,0
8,8.4935,0.884379,0.654305,0.507378,0.813421,0,#4682B4,0
8,8.8474,0.867636,0.65176,0.514317,0.815284,0,#4682B4,0
8,9.2013,0.699516,0.66148,0.502004,0.80278,0,#4682B4,0
8,9.5552,0.759112,0.653077,0.5146,0.798913,0,#4682B4,0
8,9.9091,0.649521,0.658347,0.498204,0.805845,0,#4682B4,0
8,10.263,0.700632,0.652023,0.504529,0.801918,0,#4682B4,0
8,10.6169,0.651167,0.657307,0.523307,0.798606,0,#4682B4,0
8,10.9708,0.672822,0.660529,0.509588,0.801749,0,#4682B4,0
8,11.3247,0.643219,0.654924,0.517043,0.810136,0,#4682B4,0
8,11.6786,0.718121,0.653885,0.51912,0.809117,0,#4682B4,0
8,12.0325,0.678357,0.655747,0.506918,0.812085,0,#4682B4,0
8,12.3863,0.639841,0.657577,0.512886,0.818596,0,#4682B4,0
8,12.7402,0.767224,0.660961,0.509725,0.803036,0,#4682B4,0
8,13.0941,0.72598,0.64814,0.501789,0.803889,0,#4682B4,0
8,13.448,0.674266,0.657011,0.50829,0.794585,0,#4682B4,0
8,13.8019,0.82442,0.659816,0.504572,0.820208,0,#4682B4,0
8,14.1558,0.751173,0.646184,0.502471,0.80916,0,#4682B4,0
8,14.5097,0.704182,0.659976,0.516118,0.815024,0,#4682B4,0
8,14.8636,0.651073,0.656472,0.511019,0.814877,0,#4682B4,0
8,15.2175,0.646877,0.660211,0.508306,0.807332,0,#4682B4,0
8,15.5714,0.688938,0.656675,0.499291,0.807463,0,#4682B4,0
8,15.9253,0.671557,0.648521,0.497522,0.806651,0,#4682B4,0
8,16.2792,0.690354,0.648673,0.48845,0.805993,0,#4682B4,0
8,16.6331,0.671141,0.659216,0.497077,0.822177,0,#4682B4,0
8,16.987,0.749954,0.650744,0.516922,0.818147,0,#4682B4,0
8,17.3409,0.706807,0.651267,0.499076,0.811239,0,#4682B4,0
8,17.6948,0.663164,0.64903,0.494279,0.810663,0,#4682B4,0
8,18.0487,0.724573,0.656298,0.504128,0.815143,0,#4682B4,0
8,18.4026,0.642691,0.646342,0.501281,0.811159,0,#4682B4,0
8,18.7564,0.61755,0.657166,0.50388,0.812042,0,#4682B4,0
8,19.1103,0.75034,0.65727,0.50161,0.796614,0,#4682B4,0
8,19.4642,0.744825,0.662414,0.504418,0.794368,0,#4682B4,0
8,19.8181,0.676657,0.654896,0.51882,0.807401,0,#4682B4,0
8,20.172,0.764635,0.655246,0.504991,0.799714,0,#4682B4,0
8,20.5259,0.745815,0.65297,0.500082,0.805293,0,#4682B4,0
8,20.8798,0.75131,0.653709,0.507418,0.817178,0,#4682B4,0
8,21.2337,0.600987,0.662218,0.5194,0.80442,0,#4682B4,0
8,21.5876,0.731012,0.659506,0.516731,0.815761,0,#4682B4,0
8,21.9415,0.693135,0.648459,0.513821,0.812488,0,#4682B4,0
8,22.2954,0.588462,0.654585,0.502891,0.817467,0,#4682B4,0
8,22.6493,0.708666,0.653018,0.510851,0.801983,0,#4682B4,0
8,23.0032,0.566597,0.654943,0.50931,0.822617,0,#4682B4,0
8,23.3571,0.704921,0.659551,0.504598,0.80565,0,#4682B4,0
8,23.711,0.732868,0.654741,0.506481,0.804658,0,#4682B4,0
8,24.0649,0.684378,0.65345,0.513133,0.806856,0,#4682B4,0
8,24.4188,0.598067,0.650486,0.517343,0.80968,0,#4682B4,0
8,24.7727,0.687087,0.65952,0.496521,0.80842,0,#4682B4,0
8,25.1265,0.754321,0.652373,0.488834,0.80454,0,#4682B4,0
8,25.4804,0.609545,0.652699,0.513973,0.795239,0,#4682B4,0
8,25.8343,0.590309,0.655699,0.503122,0.811456,0,#4682B4,0
8,26.1882,0.676806,0.654532,0.512948,0.807388,0,#4682B4,0
8,26.5421,0.738942,0.662459,0.527307,0.810782,0,#4682B4,0
8,26.896,0.718466,0.655533,0.501815,0.812115,0,#4682B4,0
8,27.2499,0.722823,0.654261,0.500018,0.807329,0,#4682B4,0
8,27.6038,0.684433,0.661754,0.507762,0.814163,0,#4682B4,0
8,27.9577,0.599973,0.657205,0.491183,0.814389,0,#4682B4,0
8,28.3116,0.761635,0.659209,0.512485,0.813233,0,#4682B4,0
8,28.6655,0.617302,0.653043,0.51489,0.805017,0,#4682B4,0
8,29.0194,0.546294,0.661181,0.50758,0.820718,0,#4682B4,0
8,29.3733,0.667214,0.654099,0.509481,0.80729,0,#4682B4,0
8,29.7272,0.791289,0.648744,0.50784,0.80764,0,#4682B4,0
8,30.0811,0.654302,0.651574,0.513933,0.811191,0,#4682B4,0
8,30.435,0.639496,0.650601,0.516878,0.803146,0,#4682B4,0
8,30.7889,0.531149,0.656816,0.516169,0.801715,0,#4682B4,0
8,31.1428,0.644134,0.655084,0.502533,0.791163,0,#4682B4,0
8,31.4966,0.633857,0.655364,0.50146,0.809705,0,#4682B4,0
9,0,0.63071,0.485868,0.358285,0.64644,0,#4682B4,0
9,0.3539,0.741052,0.659813,0.517766,0.7885,0,#4682B4,0
9,0.7078,0.747548,0.659055,0.515685,0.79688,0,#4682B4,0
9,1.0617,0.776502,0.656991,0.496703,0.806408,0,#4682B4,0
9,1.4156,0.690092,0.657137,0.507495,0.809463,0,#4682B4,0
9,1.7695,0.685387,0.6504,0.510372,0.798634,0,#4682B4,0
9,2.1234,0.715021,0.656869,0.502316,0.809519,0,#4682B4,0
9,2.4773,0.74425,0.652809,0.508975,0.806502,0,#4682B4,0
9,2.8312,0.776142,0.65055,0.512839,0.789291,0,#4682B4,0
9,3.1851,0.687235,0.648288,0.516785,0.801122,0,#4682B4,0
9,3.539,0.741976,0.651142,0.515252,0.792375,0,#4682B4,0
9,3.8929,0.918046,0.653155,0.507838,0.805925,0,#4682B4,0
9,4.2468,0.722537,0.652479,0.503399,0.800643,0,#4682B4,0
9,4.6007,0.788511,0.65378,0.513484,0.815198,0,#4682B4,0
9,4.9546,0.797884,0.652225,0.515575,0.805234,0,#4682B4,0
9,5.3085,0.772325,0.652861,0.504857,0.791815,0,#4682B4,0
9,5.6624,0.825601,0.657531,0.519818,0.797941,0,#4682B4,0
9,6.0162,0.860791,0.658247,0.517708,0.798892,0,#4682B4,0
9,6.3701,0.746148,0.65451,0.510319,0.807017,0,#4682B4,0
9,6.724,0.720548,0.653647,0.505508,0.797036,0,#4682B4,0
9,7.0779,0.591178,0.65165,0.502156,0.802836,0,#4682B4,0
9,7.4318,0.685488,0.654642,0.50643,0.810439,0,#4682B4,0
9,7.7857,0.704294,0.651803,0.511054,0.7985,0,#4682B4,0
9,8.1396,0.721669,0.64979,0.514005,0.810622,0,#4682B4,0
9,8.4935,0.741345,0.654094,0.516246,0.793498,0,#4682B4,0
9,8.8474,0.621379,0.656315,0.498292,0.799895,0,#4682B4,0
9,9.2013,0.736616,0.654417,0.514882,0.802187,0,#4682B4,0
9,9.5552,0.777218,0.655623,0.50921,0.804072,0,#4682B4,0
9,9.9091,0.738131,0.652346,0.513497,0.791078,0,#4682B4,0
9,10.263,0.663872,0.650979,0.523327,0.809686,0,#4682B4,0
9,10.6169,0.663025,0.649675,0.509425,0.811353,0,#4682B4,0
9,10.9708,0.769597,0.656841,0.507164,0.809804,0,#4682B4,0
9,11.3247,0.813595,0.648051,0.522343,0.823414,0,#4682B4,0
9,11.6786,0.784536,0.659565,0.505648,0.799381,0,#4682B4,0
9,12.0325,0.668993,0.653214,0.525386,0.807627,0,#4682B4,0
9,12.3863,0.750547,0.654197,0.508538,0.810658,0,#4682B4,0
9,12.7402,0.668532,0.656782,0.510192,0.80613,0,#4682B4,0
